,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
09/09/2022 14:12:44,7.8125,8.630955,9.449405,4.6875,7.645088,50,51,49,49,51,3810.85449,3509.99756,3409.712,3610.2832,14.8104324,5.864566,0.09762171,1.29087174,100.285645,13.7267075,4.38088226,27.53413,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,110.351563,5.859375,47.8890839,33,57.2651939
09/09/2022 14:12:45,9.350962,10.9375,3.90625,3.16220522,6.83922768,51,53,52,50,53,3409.71167,3509.99731,3509.99731,3409.71167,14.0622244,5.296325,0.04096101,1.23534262,100.285637,13.6948547,4.370716,27.5442963,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,120.117188,5.859375,47.8890839,33,57.2651939
09/09/2022 14:12:46,10.9498978,13.9926729,4.6754837,4.66346169,8.570379,53,66,61,53,60,3409.71216,3409.71216,3409.71216,3409.71216,16.2359619,7.302823,0.04512209,1.269088,100.285652,13.7653427,4.39321136,27.521801,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,87.890625,5.859375,47.8890839,33,57.2651939
09/09/2022 14:12:47,12.5,35.15625,24.11058,12.5,21.0667076,56,64,64,55,64,3409.71167,3610.283,3509.99731,3409.71167,22.4518185,13.52626,0.04369604,1.47947717,100.285637,13.7174988,4.377941,27.5370712,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,114.257813,5.859375,47.8890839,33,57.2651939
09/09/2022 14:12:48,9.375,14.7863274,7.862103,4.6875,9.177732,51,51,51,50,51,3409.71167,3409.71167,3409.71167,3810.85425,15.33052,6.37810946,0.04469251,1.27617824,100.285637,13.7113266,4.37597275,27.53904,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,105.46875,5.859375,47.8890839,33,57.2651939
09/09/2022 14:12:49,7.8125,19.447113,13.9783621,7.8125,12.262619,55,62,54,54,62,3409.71216,3409.71216,3509.9978,3409.71216,15.5347052,7.8625145,0.0224624183,1.2535851,100.285652,13.6688919,4.36243057,27.5525818,46,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,0,0,47.8890839,33,57.2651939
09/09/2022 14:12:50,8.333331,4.54545,4.54545,5.303031,5.681813,61,54,52,51,60,3409.71143,3509.997,3409.71143,3409.71143,11.5685015,4.959269,0.05084615,1.25516844,100.285629,13.7229385,4.379677,27.5353355,46,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,26.3671875,5.859375,47.8890839,33,57.2651939
09/09/2022 14:12:51,14.5425682,18.6144943,14.6218958,10.6292963,14.6020594,51,53,52,52,53,3409.7124,3409.7124,3509.998,3409.7124,18.3150463,9.500708,0.07836359,1.423765,100.28566,13.7091064,4.375263,27.53975,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,94.72656,5.859375,47.8890839,33,57.2651939
09/09/2022 14:12:52,27.1274033,31.8389416,24.0985565,20.1562519,25.8052883,68,66,64,62,68,3409.71167,3409.71167,3409.71167,3409.71167,21.5330772,12.50369,0.0508903675,1.61181235,100.285637,13.8554306,4.42196274,27.49305,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,108.398438,2.9296875,47.8890839,33,57.2651939
09/09/2022 14:12:53,39.0625,47.65625,40.625,35.15625,40.625,58,56,54,54,58,3409.7124,3409.7124,3610.28369,3509.998,27.0332832,17.5226612,0.0741167441,1.91259873,100.285652,14.0143585,4.472683,27.44233,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,103.515625,4.8828125,47.8890839,33,57.2651939
09/09/2022 14:12:54,10.2678537,14.1121025,4.699898,9.42460251,9.626114,53,54,52,52,54,3810.854,3409.71143,3409.71143,3409.71143,17.0199032,8.00244,0.0277725682,1.28381932,100.285629,14.020813,4.474743,27.44027,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,90.82031,3.90625,47.8890839,33,57.2651939
09/09/2022 14:12:55,17.1153851,17.96875,7.03125,11.8314981,13.4867191,55,55,54,54,55,3409.71216,3509.9978,3509.9978,3509.9978,17.36182,8.346857,0.07464748,1.31236863,100.285652,14.0306473,4.47788239,27.43713,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,137.695313,3.90625,47.8890839,33,57.2651939
09/09/2022 14:12:56,37.5,33.28125,34.3149071,29.3149,33.6027679,61,61,59,58,61,3409.71045,3409.71045,3409.71045,3409.71045,25.6611786,16.3714447,0.06703231,1.68426323,100.285606,14.0340958,4.478985,27.4360275,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,101.5625,2.9296875,47.8890839,33,57.2651939
09/09/2022 14:12:57,37.5,32.8125,41.40625,31.25,35.7421875,57,57,56,57,58,3509.99878,3409.71313,3509.99878,3409.71313,25.5048561,16.606369,0.05151804,1.788447,100.285683,14.0309753,4.477989,27.4370232,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,130.859375,4.8828125,47.8890839,33,57.2651939
09/09/2022 14:12:58,20.3125,21.09375,9.375,24.21875,18.75,59,57,53,53,57,3409.71045,3610.28174,3509.996,3509.996,19.8496017,11.0622587,0.0602785721,1.38016319,100.285606,13.9627609,4.456215,27.4587975,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,102.539063,5.859375,47.8890839,33,57.2651939
09/09/2022 14:12:59,10.9627008,10.15625,7.05605125,3.13739777,7.8280983,52,54,53,51,54,3610.28442,3409.71313,3409.71313,3409.71313,14.7711439,6.076541,0.0383046679,1.26794624,100.285683,13.9941254,4.46622467,27.4487877,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,103.515625,4.8828125,47.8890839,33,57.2651939
09/09/2022 14:13:00,10.8413458,14.1245,8.59375,4.6754837,9.558773,51,53,51,51,53,3509.99756,3509.99756,3409.712,3409.712,15.4537659,6.461329,0.0415977165,1.25214624,100.285645,13.9279785,4.445114,27.4698982,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,106.445313,4.8828125,47.8901978,33,57.2651939
09/09/2022 14:13:01,6.25,11.6466341,8.59375,2.34375,7.20853233,50,51,50,50,51,3509.99731,3409.71167,3509.99731,3509.99731,13.9826689,5.17651129,0.0461370051,1.25225544,100.285637,13.9511185,4.45249939,27.462513,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,105.46875,5.859375,47.8901978,33,57.2651939
09/09/2022 14:13:02,5.46875,11.78075,2.35614777,3.13739777,5.68575859,49,51,50,49,51,3409.712,3409.712,3610.2832,3409.712,13.5172787,4.878533,0.04434301,1.22365737,100.285645,13.9428787,4.449871,27.4651413,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,102.539063,3.90625,47.8901978,33,57.2651939
09/09/2022 14:13:03,18.75,21.7187519,17.9214,25.78125,21.0428467,51,54,51,52,54,3509.99756,3610.2832,3409.712,3610.2832,20.1598644,11.20222,0.0430018343,1.43159771,100.285645,13.965744,4.45716858,27.4578438,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,114.257813,4.8828125,47.8901978,33,57.2651939
09/09/2022 14:13:04,8.59375,9.399801,4.699898,12.5,8.798361,53,60,52,57,57,3409.71045,3509.996,3509.996,3509.996,16.1192989,7.359439,0.02207201,1.22069132,100.2856,13.95565,4.453949,27.4610634,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,118.164063,5.859375,47.8901978,33,57.2651939
09/09/2022 14:13:05,7.8125,10.9375,5.46875,5.46875,7.421875,48,51,49,48,51,802.285,3509.99658,3409.711,2607.426,12.5936651,3.96028352,0.03974456,1.20928216,100.285622,13.9668655,4.457527,27.4574852,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,96.67969,4.8828125,47.8901978,33,57.2651939
09/09/2022 14:13:06,27.9447079,30.2043266,15.5649071,35.7812538,27.37379,57,61,54,58,59,3409.714,3409.714,3409.714,3409.714,25.6326447,16.2472229,0.04295889,1.79764092,100.285706,14.0447693,4.48239136,27.432621,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,3.90625,47.8901978,33,57.2651939
09/09/2022 14:13:07,30.64236,32.03125,25.9052582,47.82986,34.1021843,56,57,54,59,59,3509.99756,3409.712,3409.712,3610.2832,25.52972,16.1614285,0.0592605658,1.94822156,100.285645,14.0700455,4.49045563,27.4245567,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,88.86719,4.8828125,47.8901978,33,57.2651939
09/09/2022 14:13:08,20.9615345,24.21875,22.54808,37.2836533,26.2530022,57,58,54,58,58,3409.712,3509.99756,3509.99756,3409.712,23.870533,14.4740067,0.0408880562,1.84361327,100.285645,14.0698776,4.490402,27.42461,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,96.67969,4.8828125,47.8901978,33,57.2651939
09/09/2022 14:13:09,19.53125,31.25,22.65625,28.125,25.390625,66,65,64,61,66,3409.71167,3509.99731,3509.99731,3409.71167,23.0107021,13.3461046,0.393158644,1.93646586,100.285637,14.1011047,4.50037,27.4146423,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,86.91406,5.859375,47.8901978,33,57.2651939
09/09/2022 14:13:10,11.0491037,15.7118082,5.49355125,7.080853,9.833824,50,51,49,49,51,802.284668,802.284668,802.284668,3209.13867,13.6287584,4.910266,0.156698212,1.30626822,100.285583,14.1711807,4.5227356,27.3922768,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,141.601563,5.859375,47.8901978,33,57.2651939
09/09/2022 14:13:11,6.25,10.1686478,3.90625,2.34375,5.667162,49,50,49,49,51,802.2849,802.2849,802.2849,802.2849,11.51457,2.90397167,0.0373493358,1.17644346,100.285614,14.1275253,4.50880051,27.4062119,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,141.601563,5.859375,47.8901978,33,57.2651939
09/09/2022 14:13:12,3.125,13.9663458,0,3.93105149,5.255598,49,50,49,48,51,802.285339,802.285339,802.285339,802.285339,11.3778706,2.88376975,0.0248287618,1.161441,100.285667,14.1077881,4.50250244,27.41251,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,122.070313,5.859375,47.8901978,33,57.2651939
