,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/3,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
02/24/2020 00:00:00,25,25,19.53125,25.78125,23.828125,69.19586,5.45784,2.42968369,58,708.500061,2504.988,1417.00012,22,9,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:01,26.5625,34.375,28.125,21.09375,27.5390625,69.99817,5.521122,2.36640167,58,708.500061,2504.988,1417.00012,18,7,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:02,32.03125,40.16617,44.53125,42.96875,39.9243546,70.0592041,5.525936,2.36158752,58,708.500061,2504.988,1417.00012,21,9,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:03,26.5625,32.5600967,23.4375,19.53125,25.52284,70.62201,5.57032776,2.317196,58,708.500061,2504.988,1417.00012,22,9,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:04,19.53125,28.125,20.3125,19.53125,21.875,70.3834839,5.55151367,2.33601,58,708.500061,2504.988,1417.00012,23,9,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:05,23.4375,31.25,24.21875,26.5625,26.3671875,69.9180756,5.514805,2.37271881,58,708.500061,2504.988,1417.00012,23,9,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:06,20.3125,22.65625,22.65625,17.1875,20.703125,69.84263,5.508854,2.37866974,58,708.500061,2504.988,1417.00012,23,11,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:07,22.65625,17.1875,14.0625,14.0625,16.9921875,69.79925,5.505432,2.38209152,58,708.500061,2504.988,1417.00012,24,10,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:08,32.03125,25,22.65625,21.875,25.390625,69.48841,5.480915,2.40660858,58,708.500061,2504.988,1417.00012,24,11,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:09,18.75,15.625,14.84375,19.53125,17.1875,69.4486542,5.47777939,2.40974426,58,708.500061,2504.988,1417.00012,24,10,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:10,25.78125,24.21875,17.96875,17.96875,21.484375,69.3928452,5.473377,2.41414642,58,708.500061,2504.988,1417.00012,25,12,0,4096,1426.64063,2669.35938,34.8300934,39,66314,11967,83.86947,31,48.40504
02/24/2020 00:00:11,24.21875,23.4375,18.75,17.1875,20.8984375,69.13758,5.45324326,2.4342804,58,708.500061,2504.988,1417.00012,24,11,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:12,21.2053528,22.65625,22.65625,14.9801617,20.3745,69.13367,5.45293427,2.43458939,58,708.500061,2504.988,1417.00012,24,11,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:13,17.0673065,20.3125,18.75,16.2620182,18.0979614,69.041626,5.445675,2.44184875,59,1354.00012,3504.00024,2708.00024,51,17,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:14,21.875,24.21875,23.58631,18.75,22.1075172,68.991,5.441681,2.44584274,59,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:15,22.65625,19.53125,17.1153851,22.65625,20.4897823,68.9193649,5.43603134,2.45149231,59,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:16,17.1875,20.3125,19.53125,23.4375,20.1171875,69.0115,5.44329834,2.44422531,59,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:17,14.1369047,15.625,20.3125,17.33631,16.8526764,68.84338,5.43003845,2.4574852,60,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:18,23.3052845,25,20.3125,20.1322079,22.1874962,68.71304,5.419758,2.46776581,60,1354.00012,3504.00024,2708.00024,17,9,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:19,21.875,20.3125,21.09375,17.96875,20.3125,68.70415,5.419056,2.46846771,60,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:20,28.125,35.15625,31.25,32.8125,31.8359375,68.79638,5.42633057,2.461193,60,1354.00012,3504.00024,2708.00024,17,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:21,17.96875,21.09375,21.09375,19.53125,19.921875,68.53642,5.40582657,2.481697,60,1354.00012,3504.00024,2708.00024,17,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:22,21.09375,21.2301617,20.3125,22.0362072,21.16816,68.5267944,5.40506744,2.48245621,60,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:23,16.40625,24.8557682,13.28125,16.3100967,17.7133389,68.57744,5.40906143,2.47846222,60,1354.00012,3504.00024,2708.00024,15,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:24,21.09375,21.875,17.96875,22.65625,20.8984375,68.5774841,5.40906525,2.4784584,60,1354.00012,3504.00024,2708.00024,15,7,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:25,14.84375,15.625,21.875,19.53125,17.96875,68.5772858,5.40905,2.47847366,60,1354.00012,3504.00024,2708.00024,17,10,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:26,17.96875,23.4375,22.65625,14.84375,19.7265625,68.57802,5.409107,2.47841644,60,1354.00012,3504.00024,2708.00024,17,10,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:27,17.96875,18.75,19.53125,15.625,17.96875,68.5773849,5.40905762,2.478466,60,1354.00012,3504.00024,2708.00024,16,9,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:28,14.8933525,21.2549572,18.0431538,19.53125,18.43068,68.52743,5.405117,2.48240662,60,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:29,16.3461571,24.83173,16.3341351,17.96875,18.8701935,68.52699,5.4050827,2.482441,60,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:30,11.71875,21.875,19.53125,11.71875,16.2109375,68.52423,5.40486526,2.48265839,60,1354.00012,3504.00024,2708.00024,17,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:31,21.875,21.875,22.65625,21.875,22.0703125,68.52452,5.404888,2.4826355,60,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:32,20.3125,24.21875,21.875,14.9181547,20.3311024,68.52472,5.40490341,2.48262024,60,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:33,18.75,17.1875,15.625,18.6057682,17.5420647,68.5256348,5.404976,2.48254776,60,1354.00012,3504.00024,2708.00024,17,9,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:34,16.40625,16.40625,18.03075,13.4052572,16.0621281,68.5253448,5.404953,2.48257065,60,1354.00012,3504.00024,2708.00024,16,7,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:35,22.65625,22.65625,16.3341351,14.7475958,19.0985565,68.52612,5.405014,2.48250961,60,1354.00012,3504.00024,2708.00024,16,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:36,15.625,18.75,22.755455,12.5,17.4076138,68.52772,5.40514,2.48238373,60,1354.00012,3504.00024,2708.00024,16,7,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:37,21.875,24.21875,20.98558,18.75,21.4573326,68.53076,5.40538025,2.4821434,60,1354.00012,3504.00024,2708.00024,17,8,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:38,20.3125,25,17.1875,12.5,18.75,68.53183,5.405464,2.48205948,60,1354.00012,3504.00024,2708.00024,15,7,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:39,17.1875,17.96875,21.09375,10.9375,16.796875,68.52878,5.405224,2.4822998,60,1354.00012,3504.00024,2708.00024,14,7,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
02/24/2020 00:00:40,20.3125,23.4375,20.3125,21.09375,21.2890625,68.53062,5.405369,2.48215485,61,1354.00012,3504.00024,2708.00024,15,7,0,4096,1426.64063,2669.35938,34.8300934,40,66314,11967,83.71873,31,48.40504
