,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/2,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/3,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/7,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/8,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/load/1,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/2,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/3,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/7,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/8,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/load/1,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/2,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/3,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/7,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/8,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/load/1,/battery/level/0,/battery/voltage/1,/battery/current/2,/battery/energy/3,/battery/energy/4,/battery/energy/5,/battery/power/0,/battery/level/0,/battery/timespan/0
07/14/2024 18:12:12,2.66461968,6.824952,7.27242231,0,5.349308,18.2738724,24.1677876,0,1.74041986,0,0.905799866,0,0,5.97612858,1.6387105,1.53381228,2.892542,0,0,2.9220283,4.07851934,24.1677876,45,46,45,46,45,42,43,43,43,43,41,41,41,41,47,55,54,55,54,55,58,57,57,57,57,59,59,59,59,46,43.2142868,2190.221,2887.10938,2190.221,2190.221,2190.221,2190.221,1991.11,1692.44348,1692.44348,1692.44348,1692.44348,1692.44348,1692.44348,2986.66479,9.925372,3.77775526,0,1.1661377,1.17614746,1.15612793,1.13110352,1.13110352,1.13110352,1.14611816,1.09619141,1.13110352,1.15185547,1.15185547,1.15185547,1.15185547,1.15185547,1.15185547,99.5555,8.368649,23.2984352,26.4269638,8.503483,30.4136,21.8502579,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,51.28125,6141,5921,220,3.58247828,2.119,0,0,0.03348247,340.5078,3.49775362,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0,0.004894067,0.01512347,0,3594.70386,62.4168243,0,0,0.0104299793,0,0,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.042109713,0,1012.78168,0.00333426078,42.0003624,16.393,4.919661,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:13,1.8832922,0.0410020351,2.44905949,0.03684759,13.249052,0.0553905964,13.5789871,0.05828142,0.8460283,0.0447511673,1.13015175,0.0420510769,0.0913083553,0.08413792,0.893211365,0.190269947,0.549900532,0.2690196,0.138378143,0.239008665,1.79350972,13.5789871,44,45,45,46,44,42,42,42,42,42,41,41,41,41,47,56,55,55,54,56,58,58,58,58,58,59,59,59,59,46,42.7142868,2687.99854,3583.998,2190.22119,2190.22119,2190.22119,3285.33154,1692.4436,1692.4436,1991.11011,2389.332,1692.4436,1692.4436,1692.4436,2887.10962,8.670136,2.74974561,0,1.10449219,1.0994873,1.11938477,1.0994873,1.09643555,1.09643555,1.116333,1.09643555,1.18640137,1.18640137,1.18640137,1.09643555,1.15637207,1.15637207,1.15637207,99.5555038,8.364178,23.302906,26.41285,8.501053,30.41603,21.844017,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,51.21875,6141,5921,220,3.58247828,2.089,0,0,0.04364155,340.5078,3.55236578,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0,0,0,0,0,62.4168243,0,0.196685046,0.178734317,0,15388.4766,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.0421108268,0,1283.04272,0.00422400935,42.0003624,16.39,4.920562,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:14,2.89227962,1.77659988,7.392973,1.77282691,12.4728022,1.78328753,15.7601891,1.7762661,2.49429941,1.76873207,2.85172462,1.7665863,1.82392,1.796943,1.95807219,1.93787217,2.03456283,1.82666779,1.80937648,2.13218331,3.49140167,15.7601891,44,44,45,41,43,42,43,43,43,43,44,44,44,45,48,56,56,55,59,57,58,57,57,57,57,56,56,56,55,45,43.42857,4380.44,3484.44116,2190.22,2190.22,2190.22,4081.774,2190.22,2588.442,1692.44275,2289.77563,1692.44275,1692.44275,1692.44275,2488.88647,9.329485,3.37115836,0,0.9133301,1.043335,1.00830078,1.00830078,1.01330566,1.02331543,1.00830078,0.9383545,1.05322266,1.05322266,1.05322266,1.05322266,1.05322266,1.05322266,1.05322266,99.55546,8.359108,23.3079758,26.3968353,8.497967,30.419117,21.8360825,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,51.25,6141,5921,220,3.58247828,2.099,0,0,0.0467506647,340.5078,3.99169,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0.0254907478,0.016745748,0.05909595,4234.708,88928.87,62.4168243,0,0.1876454,0.204732269,0,12174.7988,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.0421113819,0,618.294739,0.0020355382,42.0003624,16.39,4.920562,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:15,2.93347239,0,5.240321,0,17.6080818,0,18.1131477,0,0.010740757,0,0,0,0,0,0,0,0.248867273,0,0,0,1.31736994,18.1131477,47,50,48,50,48,49,44,44,44,44,43,43,43,43,50,53,50,52,50,52,51,56,56,56,56,57,57,57,57,50,45.7142868,2190.22144,2190.22144,2190.22144,2190.22144,2190.22144,2488.88818,1692.44385,1692.44385,1692.44385,1791.99939,1692.44385,1692.44385,1692.44385,1991.11047,9.854541,3.811811,0,0.8116455,0.926635742,0.9116211,0.8416748,0.9116211,0.916626,0.9116211,0.8066406,0.9366455,0.8066406,0.9366455,0.9366455,0.9394531,0.9394531,0.9394531,99.55553,8.353695,23.3133888,26.3797455,8.493744,30.42334,21.8252335,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,51.15625,6141,5921,220,3.58247828,2.172,0,0,0.03472037,340.5078,2.90215969,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0.03252481,0.0153114125,0.0354081839,14227.4824,74694.28,62.4168243,0,0.157083109,0.1666712,0,18228.9258,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.0421113819,0,0,0,42.0003624,16.398,4.918161,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:16,3.67432833,0.258988142,2.25220919,0.247478485,8.097231,0.37574172,15.347868,0.266808271,1.08799934,0.2758324,1.01625919,0.2510488,0.378280878,0.4161179,1.04935765,1.63986087,0.8534312,0.470101833,0.6690085,0.8741379,1.97509527,15.347868,44,45,45,45,44,45,43,43,43,43,41,41,41,41,49,56,55,55,55,56,55,57,57,57,57,59,59,59,59,45,43.1428566,4380.44141,2986.66455,2488.88721,2986.66455,4081.775,2190.2207,1692.44324,1791.99878,1791.99878,1692.44324,1692.44324,1692.44324,1692.44324,2289.77612,9.65592,3.64514947,0,0.9995117,0.9995117,1.00952148,1.00952148,1.00952148,1.0045166,1.00952148,1.0045166,1.0045166,1.04956055,1.05285645,1.05285645,1.05285645,1.05285645,1.05285645,99.55549,8.357368,23.3097153,26.3913422,8.495956,30.4211273,21.8309174,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,51.09375,6141,5921,220,3.58247828,2.116,0,0,0.00765391951,342.144531,0.946404636,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0,0.0208322555,0.0273259319,0,120455.922,62.4168243,0,0,0.006658934,0,0,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.0421121381,0,787.4686,0.00259248936,42.0003624,16.398,4.918161,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:17,4.2381525,0.009858608,3.33318114,0.008499622,10.40923,0.0266671181,17.2084217,0.015681982,1.18464231,0.00333786,0.4248619,0.0208795071,0.06408095,0.06427169,0.6377876,0.6066084,0.346690416,0.104922056,0.09595752,0.09573102,1.94497108,17.2084217,43,44,43,42,44,42,42,42,42,42,41,41,41,41,47,57,56,57,58,56,58,58,58,58,58,59,59,59,59,44,42.1428566,2588.44287,2190.221,2190.221,2190.221,2190.221,2190.221,2787.55371,3185.776,1692.44336,1692.44336,1692.44336,1692.44336,3285.3313,3285.3313,9.228521,3.306163,0,1.27307129,1.27307129,1.25305176,1.22595215,1.17602539,1.26794434,1.237915,1.28796387,1.2479248,1.18139648,1.29138184,1.2713623,1.25634766,1.25134277,1.25134277,99.5555,8.200371,23.466713,25.8955612,8.346474,30.57061,21.4468079,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,51.15625,6141,5921,220,3.58247828,2.091,0,0,0.0345901176,342.078125,2.921312,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0.440330178,0.0172481369,0.370214015,464317.375,157464.156,62.4168243,0,0.186082765,0.198353589,0,10598.5615,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.0421121381,0,0,0,42.0003624,16.398,4.918161,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:18,5.68367243,0,7.23907948,0,23.565918,0,25.8277,0,4.530305,0,2.91629434,0,0,0,1.44643784,0.1981914,1.12040043,0.155287981,0.0157415867,0.167971849,3.594035,25.8277,44,44,41,42,42,41,42,42,42,42,41,41,41,41,47,56,56,59,58,58,59,58,58,58,58,59,59,59,59,44,41.8571434,2190.221,2190.221,2190.221,3185.776,2588.44287,2190.221,1791.9989,1692.44348,1692.44348,2190.221,1692.44348,3285.3313,1692.44348,2289.77637,13.5328531,7.485162,0,0.8820801,0.847167969,0.847167969,0.9871826,1.307251,0.847290039,0.847290039,0.7722168,1.18725586,1.18725586,1.18725586,1.25378418,1.27880859,1.27880859,1.2487793,99.5555,8.29186249,23.3752213,26.1844788,8.441952,30.475132,21.6921463,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,51.09375,6141,5921,220,3.58247828,2.075,0,0,0.008371127,342.074219,1.03128839,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0,0.0310122613,0.14480941,0,52527.5625,62.4168243,0,0.182274744,0.158041164,0,7576.081,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.0421121381,0,0,0,42.0003624,16.396,4.918761,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:19,2.65185833,0.203979015,5.140132,0.108867884,24.79114,0.5993724,18.4227524,0.6371319,1.52292252,0.376367569,1.06984973,0.175142288,2.72008181,0.6153822,5.001676,3.79417539,4.96974564,2.6245892,0.83976984,1.47836208,3.88715863,24.79114,43,44,45,42,43,44,44,44,44,44,43,43,43,43,46,57,56,55,58,57,56,56,56,56,56,57,57,57,57,45,43.5,2190.2207,2190.2207,3882.66382,2190.2207,2190.2207,2190.2207,3185.77539,1692.44324,1692.44324,1692.44324,2190.2207,1692.44324,1692.44324,1692.44324,11.3241606,5.12503338,0,0.8585205,0.8635254,0.8535156,0.848144531,0.852661133,0.84765625,0.857666,0.842651367,0.842651367,0.852661133,0.842651367,0.842651367,0.852661133,0.842651367,0.842773438,99.55548,8.351574,23.31551,26.37304,8.498314,30.41877,21.8369751,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,51.0625,6141,5921,220,3.58247828,2.084,0,0,0.0470739156,342.074219,4.908115,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0.105118662,0.00620962447,0.032294,146308.625,4556.324,62.4168243,0,0.178061977,0.1771325,0,12656.4395,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.0421126932,0,591.2709,0.0019465707,42.0003624,16.4,4.917561,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:20,2.04256177,1.67238712,6.011039,1.65601373,14.1493912,1.67942643,13.4987774,0.673151,0.705587864,1.70924067,0.733119249,1.699692,0.178229809,0.171351433,0,0,1.21307969,0.296968222,1.79280043,2.560383,2.55535245,14.1493912,44,45,43,41,43,43,44,44,45,45,41,41,41,41,46,56,55,57,59,57,57,56,56,55,55,59,59,59,59,45,42.92857,4579.553,2190.221,4081.77563,3484.44263,2190.221,2190.221,2190.221,1692.44348,1692.44348,1692.44348,2887.10962,1692.44348,2389.332,1991.11,9.410574,3.38068032,0,0.936035156,1.03869629,1.03869629,1.02368164,1.03369141,0.845459,1.12036133,1.11047363,1.07543945,1.08044434,1.0604248,1.0604248,0.950439453,0.950439453,1.0604248,99.5555038,8.359753,23.3073311,26.3988724,8.483826,30.4332581,21.7997513,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,51.03125,6141,5921,220,3.58247828,2.079,0,0,0.0458120033,342.074219,4.747203,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0,0.01661589,0.02991797,0,15590.0547,62.4168243,0,0,0.0146486815,0,0,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.0421131849,0,618.3828,0.00203582831,42.0003624,16.4,4.917561,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:21,3.69223952,0,3.0662477,0,12.5575905,0,18.6512833,0.131028891,0,0,0,0,0.173830986,0.1969099,1.70000792,0.338381529,0,0,0,0,1.31929517,18.6512833,44,45,44,46,42,44,42,42,42,42,41,41,41,41,46,56,55,56,54,58,56,58,58,58,58,59,59,59,59,46,42.6428566,3783.1084,2190.2207,3583.99756,4081.775,2190.2207,2190.2207,2787.55347,3484.442,3484.442,1692.44324,2289.77612,1692.44324,1692.44324,1692.44324,9.666277,3.50840354,0,0.8601074,0.8651123,0.855102539,0.855102539,0.8408203,0.865722656,0.8458252,0.8428955,0.8428955,0.8428955,0.8428955,0.8428955,0.8428955,0.8428955,0.8428955,99.55549,8.355141,23.3119431,26.3843079,8.480183,30.4369011,21.7903824,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,51.09375,6141,5921,220,3.58247828,2.087,0,0,0.0447473377,342.074219,3.654413,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0,0.0189466141,0.0510966256,0,98453.01,62.4168243,0,0.290680736,0.3104429,0,30766.5332,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.0421131849,0,0,0,42.0003624,16.397,4.918461,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:22,3.2427907,1.372081,4.063863,1.36911869,13.8242607,1.3916254,13.7286129,1.38713717,1.97352171,1.39212012,2.647382,1.37532353,1.44906044,1.40603185,2.0275414,1.743716,1.61408782,1.49770975,1.87303424,1.58929825,3.048402,13.8242607,43,44,45,49,43,42,42,42,42,42,41,41,41,41,47,57,56,55,51,57,58,58,58,58,58,59,59,59,59,49,42.7142868,3783.109,4181.33057,2190.221,2190.221,2190.221,4380.442,1692.44348,1692.44348,1692.44348,1991.10986,1692.44348,1692.44348,1692.44348,2588.44287,8.878612,2.9445312,0,0.9484863,1.20349121,1.08349609,1.32348633,1.00646973,1.02246094,1.02246094,1.22753906,0.8425293,1.3425293,0.8475342,0.8475342,0.8475342,1.2175293,1.1875,99.5555,8.343937,23.3231468,26.34893,8.468842,30.4482422,21.7612457,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.84375,6141,5921,220,3.58247828,2.099,0,0,0.0365135148,342.074219,4.099432,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0,0,0,0,0,62.4168243,0,0.172973812,0.166783437,0,12170.0049,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.04211352,0,357.529,0.00117705017,42.0003624,16.4,4.917561,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:23,3.45186,0,4.887438,0,12.1667328,0,16.6356983,0,1.38321519,0,0.0149428844,0,0,0,0.6229341,0,0.699019432,0,0,0,1.41432881,16.6356983,43,45,47,46,45,42,43,43,43,43,41,41,41,41,46,57,55,53,54,55,58,57,57,57,57,59,59,59,59,47,43.1428566,2190.22119,2190.22119,2190.22119,2190.22119,2389.33228,2190.22119,2687.99878,3185.77637,2687.99878,3484.44287,1692.44373,3185.77637,2389.33228,1991.11023,9.410602,3.44697785,0,0.915893555,0.9259033,0.975952148,0.975952148,0.975952148,0.959838867,0.959838867,0.834838867,0.96484375,1.02978516,1.02978516,1.02978516,1.02978516,1.02978516,1.02978516,99.55551,8.344704,23.32238,26.3513489,8.470615,30.4464684,21.7658081,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.84375,6141,5921,220,3.58247828,2.111,0,0,0.0143889021,342.074219,0.8425525,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0,0.0137034664,0.0224211179,0,82187.9,62.4168243,0,0,0.008908256,0,0,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.04211352,0,0,0,42.0003624,16.4,4.917561,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:24,3.844428,1.44714117,2.49221921,0,8.37015,0,15.822,0,0.446808338,0,0.7737398,0,0,0,0.271952152,0,0,0,0,0,0.9292424,15.822,43,43,44,44,43,42,44,44,44,44,41,41,41,41,45,57,57,56,56,57,58,56,56,56,56,59,59,59,59,44,42.7857132,2190.2207,2190.2207,2190.2207,2190.2207,2190.2207,2190.2207,1692.44324,1692.44324,1692.44324,1692.44324,1692.44324,2190.2207,1791.99866,1692.44324,8.429266,2.53612328,0,0.858764648,0.853759766,0.84375,0.84375,0.8416748,0.8416748,0.8416748,0.7615967,0.8466797,0.8466797,0.8466797,0.7615967,0.8466797,0.8498535,0.8498535,99.55548,8.343258,23.3238258,26.3467865,8.468586,30.4484978,21.760582,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.84375,6141,5921,220,3.58247828,2.129,0,0,0.00106198876,342.074219,0.216156855,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0,0.2722238,0.3133003,0,522150.75,62.4168243,0,0.239218056,0.233195111,0,19186.62,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.04211386,0,483.137573,0.00159057637,42.0003624,16.393,4.919661,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:25,4.470521,0,7.77652264,0.09812713,19.2434483,0.125688314,22.6772137,0.104010105,8.415299,1.62937045,6.77837753,1.62781477,1.93853974,1.66508555,2.53394246,1.93824768,4.169166,2.36102939,2.15117931,2.19203234,4.52137,22.6772137,46,58,52,69,47,49,44,44,44,44,43,43,43,43,53,54,42,48,31,53,51,56,56,56,56,57,57,57,57,69,47.7857132,4081.776,3982.22021,2190.22119,2190.22119,4280.88672,3882.66479,3484.44263,3384.88721,2887.10962,3484.44263,2588.443,2588.443,1692.4436,2289.77661,14.2169075,7.98881769,0,0.8687744,1.02368164,1.008667,0.8428955,1.01281738,1.01281738,1.01281738,1.0078125,1.0378418,1.05285645,1.0378418,1.05285645,1.0378418,1.0378418,1.0378418,99.5555038,8.287212,23.3798714,26.1698,8.417847,30.4992371,21.6302032,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.84375,6141,5921,220,3.58247828,2.132,0,0,0.0506230742,342.082031,4.272179,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0.189585745,0.295598656,0.42446515,296441.3,2905284.5,62.4168243,0,0.263499081,0.286898851,0,15181.6553,0,0,0,0,0,0,0,0,0,0,0.00257622544,0.0421140566,0,165.4314,0.0005446301,42.0003624,16.4,4.917561,90005,82535,34665,80.648,8.299538,
07/14/2024 18:12:26,1.65572762,0,3.73085141,0,13.1076279,0,19.46109,0,0.679010153,0,0.276297331,0,0,0,1.8086195,1.4429152,1.57054067,0,0,0,2.09326744,19.46109,42,56,47,68,46,48,43,43,43,43,41,41,41,41,68,58,44,53,32,54,52,57,57,57,57,59,59,59,59,68,45.92857,4081.77563,4081.77563,4380.442,4081.77563,2190.221,2190.221,1692.4436,1692.4436,1692.4436,1692.4436,1692.4436,2389.332,1692.4436,1692.4436,11.1691837,5.156208,0,0.8483887,0.853393555,0.846435547,1.366333,1.34143066,1.34143066,1.366333,1.31140137,1.31140137,1.34643555,1.34643555,1.14379883,1.28381348,1.28381348,1.28381348,99.5555038,8.343296,23.3237877,26.3469086,8.475708,30.4413757,21.7788849,44,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.8125,6141,5921,220,3.58247828,2.113,0,0,0.0236730855,342.074219,2.66077781,0,0,0,0,0,0,0,0,0,0,0,0,62.84656,0.104633108,0.008707058,0.0130506922,158025.578,12155.8145,62.4168243,0,0.183590278,0.187320471,0,29882.9961,0,0,0,0,0,0,0,0,0,0,0.00257652719,0.0421148464,320.494354,837.8356,0.003813432,42.0003624,16.4,4.917561,90005,82535,34665,80.648,8.299538,
