,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/power/4,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/power/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/9,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/11,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/10,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/3,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/4,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/5,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/8,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/6,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/7,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/2,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/3,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/7,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/8,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/load/1,/nic/%7BF42DADAD-8AB4-4E49-B8D7-8F554B17B6C4%7D/data/2,/nic/%7BF42DADAD-8AB4-4E49-B8D7-8F554B17B6C4%7D/data/3,/nic/%7BF42DADAD-8AB4-4E49-B8D7-8F554B17B6C4%7D/throughput/7,/nic/%7BF42DADAD-8AB4-4E49-B8D7-8F554B17B6C4%7D/throughput/8,/nic/%7BF42DADAD-8AB4-4E49-B8D7-8F554B17B6C4%7D/load/1,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/2,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/3,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/7,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/8,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/load/1,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/2,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/3,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/7,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/8,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/load/1,/battery/GA50358%00_3/energy/0,/battery/GA50358%00_3/energy/1,/battery/GA50358%00_3/level/1,/battery/GA50358%00_3/energy/2,/battery/GA50358%00_3/level/0,/battery/GA50358%00_3/voltage/0,/battery/GA50358%00_3/current/0,/battery/GA50358%00_3/power/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Platform","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Total","D3D Shared Memory Free","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Other","D3D Overlay","D3D Other","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Designed Capacity","Fully-Charged Capacity","Degradation Level","Remaining Capacity","Charge Level","Voltage","Charge Current","Charge Rate"
12/25/2024 13:32:16,43.8876381,3.77050042,35.71793,2.27629542,60.5686,2.32503414,26.0126476,56.96235,23.7143459,2.22800374,6.48607,44.6516037,19.4977531,11.1127968,6.117898,2.06239223,12.9126968,1.71605349,1.420629,32.3567619,19.7899036,60.5686,76,67.78571,72,72,72,76,70,71,63,63,63,63,66,66,66,66,77,28,28,28,24,30,29,37,37,37,37,34,34,34,34,4081.77637,4081.77637,4081.77637,4081.77637,4081.77637,4081.77637,3185.77661,3086.22119,1692.44385,1692.44385,1692.44385,1692.44385,3484.443,1692.44385,34.7642326,27.6880646,0,0.203268141,1.28515625,1.28515625,1.2052002,1.37268066,1.38769531,1.17773438,1.17773438,1.21264648,1.21765137,1.21765137,1.24267578,1.24682617,1.251831,1.2668457,1.2668457,99.55552,10.4380951,21.2289886,32.9619675,12.882328,20.7847557,38.2638664,57,2355,8100.972,2,0,0,1,242.082031,64.14844,0.5752289,0,0,0.273219675,0.00131839339,0,0,0,0,64.75,6141,5677,463,7.54750347,22.197,8.56064E+07,1.31584E+07,0.08330184,16213.5469,15323.0078,841.0156,2.28270221,0,0,1.091378,3.60206223,0,0,0,0,0,0,0,79.76863,0.014829739,0.3526699,0.454760432,10639.8223,614309.75,70.60601,0,0.183487251,0.166283444,0,17359.7383,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,10.7580872,8.021333,2384.662,92959.16,0.0880062953,90005,79363,11.8237839,36507,46.0000267,15.887,2.43085527,38.619
12/25/2024 13:32:16,43.47617,3.49237919,23.5940876,6.1591506,69.9159851,0.5698919,2.73242,61.2173729,17.4047165,0.8936882,1.94237828,42.5890846,20.2102432,12.9504919,8.365994,8.695072,13.648653,5.66530228,3.03328037,18.5488224,18.2552643,69.9159851,79,69.21429,71,79,75,77,73,74,64,64,64,64,66,66,66,66,79,29,21,25,23,27,26,36,36,36,36,34,34,34,34,4081.77783,4081.77783,4081.77783,4081.77783,4081.77783,4081.77783,3484.44434,3285.33325,3285.33325,3285.33325,3285.33325,3086.22217,3285.33325,1692.44446,42.6184,34.93558,0,0.203722522,1.25378418,1.25378418,1.2487793,1.23876953,1.22375488,1.2232666,1.23327637,1.22827148,1.22827148,1.22827148,1.22827148,1.22827148,1.20581055,1.22875977,1.22875977,99.55556,10.4731293,21.1939545,33.0726,12.9200821,20.7470016,38.3760033,57,2355,8100.972,2,0,0,0,254.898438,58.21875,0.795320868,0,0,2.04772,0.01004384,0,0,0,0,64.96875,6141,5670,470,7.657993,22.407,3.23072E+07,1382400,0.156837761,16213.5469,15372.5313,848.125,4.40309954,0,0,4.19856071,3.17481637,0,0,0,0,0,0,0,79.76863,0,1.35431159,1.515517,0,2682166.25,70.60601,0,0,0.156786337,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,10.7580872,8.021333,0,0,0,90005,79363,11.8237839,36507,46.0000267,15.887,2.43085527,38.619
12/25/2024 13:32:17,49.617733,1.65826678,55.539608,2.10374,68.56971,4.11126041,3.18728685,67.18321,51.3650436,0.5238652,1.00089312,53.72623,43.427784,23.3085461,23.0516853,18.3482,30.081337,9.662258,3.94240022,56.9612274,28.36851,68.56971,78,68.71429,68,78,75,77,73,75,63,63,63,63,66,66,66,66,79,32,22,25,23,27,25,37,37,37,37,34,34,34,34,4081.77686,4081.77686,4081.77686,4081.77686,2190.22168,4081.77686,3285.33276,3484.4436,3484.4436,3484.4436,3285.33276,3086.22168,3285.33276,3484.4436,45.2937126,37.9262,0,0.204906061,1.2956543,1.310669,1.2956543,1.26611328,1.25610352,1.19104,1.2010498,1.2611084,1.27111816,1.20605469,1.18603516,1.2611084,1.2611084,1.19104,1.25109863,99.5555344,10.4277077,21.2393761,32.9291763,12.8599815,20.8071022,38.19749,58,2355,8100.972,0,0,0,0,255.148438,58.21875,0.202703565,0,0,0.0279488377,0,0,0,0,0,65.4375,6141,5670,470,7.6620636,22.606,6092800,3276800,0.134900153,16213.5469,15365.4219,860.875,1.30300713,0,0,4.92949772,4.66718245,0,0,0,0,0,0,0,79.76863,0.013082643,2.21671534,2.28065372,28761.32,5365527,70.60601,0,0.162710354,0.1244958,0,23625.3379,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,10.75809,8.021334,3516.27954,673.9703,0.003867774,90005,79363,11.8237839,36507,46.0000267,15.892,2.43009067,38.619
12/25/2024 13:32:18,45.2962456,0,54.9587135,0,63.9268265,0,0,62.8987846,45.9033775,0,0,57.0635376,24.8481331,11.0907316,8.586293,8.310074,17.3421021,4.085028,0,35.4704132,21.4383354,63.9268265,69,63.5,68,69,69,67,66,67,59,60,60,60,61,61,61,61,72,32,31,31,33,34,33,41,40,40,40,39,39,39,39,2190.22217,4081.77759,4081.77759,4081.77759,2190.22217,4081.77759,1692.44434,1692.44434,3185.77759,3285.33325,1692.44434,3185.77759,1692.44434,1692.44434,42.80301,34.9009628,0,0.204309553,1.28674316,1.28674316,1.2166748,1.22668457,1.18164063,1.2166748,1.32189941,1.32189941,1.31188965,1.296875,1.20678711,1.18188477,1.24182129,1.296875,1.20678711,99.55555,10.4839287,21.1831551,33.1067123,12.9356384,20.7314453,38.42221,58,2355,8100.972,5,1,0,2,135.269531,49.6484375,1.20884418,0,0,0.338991076,9.083904,0,0,0,0,65.6875,6141,5790,350,5.711038,22.766,4.641792E+08,5.36576E+07,0.489847332,16213.5469,15352.6719,882.4844,19.4944553,0,0,8.70736,5.079381,0,0,0,0,0,0,0,79.76863,0.0178506635,1.060105,1.08062816,29243.23,2804217,70.60601,0,0.167847246,0.156545222,0,14099.4092,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,10.75809,8.021334,0,0,0,90005,79363,11.8237839,36507,46.0000267,15.892,2.43009067,38.619
12/25/2024 13:32:19,43.37541,2.53649354,42.9723549,1.97985172,50.04685,1.98622346,0.610429049,48.8231659,35.66951,1.96992159,2.57997513,41.9164047,21.0367317,4.27194834,2.36950517,2.23364234,12.0758171,0.6820321,0.5231142,25.8724518,17.1765919,50.04685,73,63.3571434,62,73,65,63,72,70,60,60,60,60,61,61,61,59,72,38,27,35,37,28,30,40,40,40,40,39,39,39,41,4081.77661,4081.77661,3783.11,4380.44336,4081.77661,2190.22168,3285.33228,3285.33228,3285.33228,3285.33228,3484.44336,3484.44336,3484.44336,3484.44336,29.95519,22.67129,0,0.204274222,1.25939941,1.20166016,1.16271973,1.1887207,1.173706,1.19836426,1.19836426,1.253418,1.23339844,1.23339844,1.16345215,1.1484375,1.1484375,1.16345215,1.16345215,99.55553,10.4897766,21.1773071,33.1251755,12.9523926,20.7146912,38.4719734,58,2355,8100.972,3,0,0,2,151.269531,49.9140625,2.173827,0,0,0.07356594,0.00142022874,0,0,0,0,65.71875,6141,5774,366,5.971582,22.435,4.667392E+08,3.5328E+07,0.205375582,16213.5469,15331.0625,888.8086,3.234572,0,0,5.22651863,3.12129283,0,0,0,0,0,0,0,79.76863,0,0.0824705362,0.158600092,0,187422.766,70.60601,0,0.153391421,0.138086259,0,6279.636,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,10.75809,8.021334,0,0,0,90005,79363,11.8237839,36507,46.0000267,15.89,2.43039632,38.619
12/25/2024 13:32:20,34.15062,0.9002507,37.4801826,0,48.5743523,0,0.0354588032,52.0398979,18.7609024,0,0.003439188,45.7937469,6.27297163,0.9589672,2.53782868,0.0393629074,3.13717723,0.0259995461,0.362020731,7.59819126,12.6900015,52.0398979,68,60.1428566,59,65,65,68,62,59,58,58,58,58,58,58,58,58,69,41,35,35,32,38,41,42,42,42,42,42,42,42,42,4081.777,4081.777,4380.44336,2190.22168,4081.777,4380.44336,1692.44409,2887.1106,3484.44385,3285.33276,3484.44385,3484.44385,3285.33276,3086.22168,24.75376,17.7724648,0,0.204827785,1.20007324,1.20007324,1.19018555,1.19018555,1.19018555,1.19018555,1.1751709,1.20507813,1.20410156,1.144165,1.144165,1.15917969,1.16418457,1.144165,1.144165,99.5555344,10.4917107,21.1753731,33.13128,12.9511375,20.7159462,38.4682465,58,2355,8100.972,3,0,0,2,151.269531,50.078125,2.10500073,0,0,0.0123526463,0.0005393263,0,0,0,0,65.75,6141,5774,366,5.971582,22.411,4.634112E+08,972800,0.18526727,16213.5469,15324.7383,888.972656,4.06203032,0,0,5.581533,5.12623024,0,0,0,0,0,0,0,79.76863,0,0,0.04472918,0,0,70.60601,0,0,0.0448550023,0,0,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,10.7580948,8.021489,5600.669,175482.734,0.167147473,90005,79363,11.8237839,36507,46.0000267,15.89,2.43039632,38.619
12/25/2024 13:32:21,34.4454231,1.88887715,32.6191177,1.694876,48.5494537,1.70706511,0.231808424,48.9990768,15.1810884,1.68318152,0.22854805,46.5099678,3.293717,0.396043062,0.2678752,0.2651155,1.13859773,0.8511722,0.211012363,4.22063446,12.2191248,48.9990768,77,62.2857132,66,65,73,62,57,77,59,59,59,59,59,59,59,59,77,34,35,27,38,43,23,41,41,41,41,41,41,41,41,3683.5542,4081.77637,3783.10986,4081.77637,4081.77637,2190.22144,1692.44385,1692.44385,3484.44336,3285.33228,3484.44336,1692.44385,3484.44336,3484.44336,25.50397,18.61639,0,0.204296887,1.2902832,1.2902832,1.2253418,1.20532227,1.215332,1.2253418,1.1953125,1.215332,1.28027344,1.26525879,1.22460938,0.814697266,1.24963379,1.18969727,1.25463867,99.55552,10.4718552,21.1952286,33.06858,12.8470421,20.8200417,38.1590576,57,585,810,12,5,0,7,151.269531,50.1601563,3.53467226,0,0,0.06533368,0.00110735046,0,0,0,0,65,6141,5774,366,5.971582,10.634,1382400,5.32992E+07,0.173185915,16213.5469,15324.5742,888.972656,4.172725,0,0,6.00726128,3.743197,0,0,0,0,0,0,0,79.76863,0,0.0105822375,0,0,6964.68,70.60601,0,0.3110731,0.311626971,0,80591.3,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,10.7581,8.021724,5065.78174,245216.3,0.231020719,90005,79363,11.8237839,36507,46.0000267,15.887,2.43085527,38.619
12/25/2024 13:32:22,36.42559,1.6289413,26.4842987,0,50.58452,0.185531378,1.13589168,50.22527,27.18045,0,0,46.09362,12.8176985,1.73031092,2.578491,0.509959459,4.4398427,1.24408007,1.34825706,18.7719517,14.161891,50.58452,68,61.92857,63,66,68,68,64,66,59,59,59,59,59,59,59,59,70,37,34,32,32,36,34,41,41,41,41,41,41,41,41,4081.77759,4081.77759,4081.77759,4081.77759,3783.111,4081.77759,3484.44434,3285.33325,3086.22217,3285.33325,3285.33325,1692.44434,3484.44434,3484.44434,33.0560951,26.2493877,0,0.204789877,1.32653809,1.20202637,1.22192383,1.22192383,1.216919,1.19067383,1.19567871,1.16552734,1.16552734,1.23547363,1.1505127,1.23046875,1.14550781,1.19042969,1.18554688,99.55555,10.4811134,21.18597,33.0978241,12.8470879,20.8199959,38.1591949,57,420,810,12,5,0,6,151.269531,52.5273438,7.240795,0,0,0.347459555,0.00218713074,0,0,0,0,64.84375,6141,5774,366,5.971582,10.452,4.596224E+08,6.19008E+07,0.200952411,16213.5469,15324.5742,884.085938,4.44761324,0,0,6.83531141,5.48348141,0,0,0,0,0,0,0,79.76863,0,0.04462778,0.130374148,0,221946.344,70.60601,0,0.1736216,0.161013827,0,6469.287,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,10.7581005,8.021725,442.186371,408.172028,0.000784916047,90005,79363,11.8237839,36507,46.0000267,15.891,2.43024349,38.619
12/25/2024 13:32:23,31.7488079,2.65061259,29.4854279,0.136190653,49.40991,0.147473812,0.179034472,53.31258,31.1288719,0.13909936,0.16078949,39.67086,14.64631,5.648917,0.8766353,2.73778439,9.663182,0.3591597,0.31966567,19.888401,14.6154766,53.31258,74,63.6428566,64,72,70,74,65,70,58,58,58,58,61,61,61,61,76,36,28,30,26,35,30,42,42,42,42,39,39,39,39,2190.22168,4081.77686,4081.77686,2190.22168,2190.22168,4380.44336,3484.4436,3484.4436,3285.33252,3285.33252,3484.4436,3484.4436,3285.33252,3484.4436,28.649271,22.24982,0,0.205328,1.23535156,1.15039063,1.16540527,1.14038086,0.830444336,1.1854248,1.19543457,1.2154541,1.260376,1.25537109,1.260376,0.824707031,1.08972168,1.20471191,1.24963379,99.5555344,10.4707413,21.1963425,33.0650635,12.844223,20.82286,38.1506844,56,330,405,20,9,0,12,151.269531,53.4335938,12.606905,0,0,0.316221625,0.00197317638,0,0,0,0,64.78125,6141,5774,366,5.971582,5.22,4.585984E+08,5.45792E+07,0.145280823,16213.5469,15329.4609,884.898438,2.83885884,0,0,4.48499441,2.92070961,0,0,0,0,0,0,0,79.76863,0,0.126761913,0.188104227,0,395182.4,70.60601,0,0.178302467,0.191815481,0,11975.2139,0,0,0,0,NaN,0,0,0,0,0,0,0,0,0,0,10.7581005,8.021725,0,0,0,90005,79363,11.8237839,36507,46.0000267,15.891,2.43024349,38.619
