,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/power/4,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/power/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/9,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/11,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/10,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/3,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/4,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/5,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/8,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/6,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/7,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/2,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/3,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/7,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/8,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/load/1,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/2,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/3,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/7,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/8,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/load/1,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/2,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/3,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/7,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/8,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/load/1,/nic/%7BF42DADAD-8AB4-4E49-B8D7-8F554B17B6C4%7D/data/2,/nic/%7BF42DADAD-8AB4-4E49-B8D7-8F554B17B6C4%7D/data/3,/nic/%7BF42DADAD-8AB4-4E49-B8D7-8F554B17B6C4%7D/throughput/7,/nic/%7BF42DADAD-8AB4-4E49-B8D7-8F554B17B6C4%7D/throughput/8,/nic/%7BF42DADAD-8AB4-4E49-B8D7-8F554B17B6C4%7D/load/1,/nic/%7BD1EEFA51-BE18-4F9D-A48C-48CA5BE28011%7D/data/2,/nic/%7BD1EEFA51-BE18-4F9D-A48C-48CA5BE28011%7D/data/3,/nic/%7BD1EEFA51-BE18-4F9D-A48C-48CA5BE28011%7D/throughput/7,/nic/%7BD1EEFA51-BE18-4F9D-A48C-48CA5BE28011%7D/throughput/8,/nic/%7BD1EEFA51-BE18-4F9D-A48C-48CA5BE28011%7D/load/1,/battery/GA50358%00_1/energy/0,/battery/GA50358%00_1/energy/1,/battery/GA50358%00_1/level/1,/battery/GA50358%00_1/energy/2,/battery/GA50358%00_1/level/0,/battery/GA50358%00_1/voltage/0,/battery/GA50358%00_1/current/0,/battery/GA50358%00_1/power/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Platform","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Total","D3D Shared Memory Free","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Other","D3D Overlay","D3D Other","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Designed Capacity","Fully-Charged Capacity","Degradation Level","Remaining Capacity","Charge Level","Voltage","Charge/Discharge Current","Charge/Discharge Rate"
02/03/2025 21:58:46,0.09999871,0,1.04361773,13.6475983,43.71021,0.998157263,3.9622426,46.77035,10.4899769,0.982421637,1.83077455,0.9711027,5.371964,1.00523829,1.00974441,3.21782231,1.89737678,2.689898,2.63114572,2.730155,7.25196,46.77035,67,53.5,50,60,56,67,58,54,51,51,51,51,50,50,50,50,56,50,40,44,33,42,46,49,49,49,49,50,50,50,50,2190.22119,2190.22119,2190.22119,2190.22119,2190.22119,4579.553,3384.88721,3484.44287,3484.44287,2687.99878,2887.10962,2289.77661,2090.66577,1692.4436,18.63274,12.8844385,0,0.202135965,0.843994141,0.848999,0.848999,0.848999,0.838989258,0.848999,0.846069336,0.841064453,0.841064453,0.841064453,0.841064453,0.841064453,0.841064453,0.8510742,0.8510742,99.5555038,14.54343,17.1236534,45.9260178,15.2222595,50.4448242,23.1809616,50,1365,8100.972,0,0,0,0,0.07421875,0.25,0,0,0,0,0,0,0,0,0,57.34375,6141,5921,220,3.58247828,23.062,1.730048E+08,6758400,0.0279843435,16213.5469,15255.1406,945.40625,2.5163672,0,0,0,0,0,0,0,0,0,0,0,77.55277,0,0.04106446,0.08767817,0,64724.1641,78.76897,0,0.157180265,0.143998519,0,15829.0762,0,0,0,0,0,0,0,0,0,0,0.050387457,0.03736325,0,0,0,0,0,0,0,0,0.0005913107,5.78863546E-05,0,0,0,90005,79537,11.6304626,79538,100.001259,16.921,0,0
02/03/2025 21:58:47,4.53372,1.293993,0.79036355,12.9729986,39.19359,0.758934,0.797075033,35.7245026,16.2515411,0.7534206,5.251831,0.771576166,1.47022009,0,0.7953942,4.29410362,7.364726,2.84538865,0.8509338,0.8598566,6.84076548,39.19359,54,50.1428566,49,53,52,54,52,50,48,48,48,48,50,50,50,50,58,51,47,48,46,48,50,52,52,52,52,50,50,50,50,4081.77563,4380.44238,4380.44238,4081.77563,4081.77563,2190.22119,3484.44263,3484.44263,3484.44263,1692.4436,3086.2207,3484.44263,3484.44263,2389.332,20.52007,14.5282364,0,0.203330651,1.05224609,1.04223633,1.03723145,0.8321533,1.1270752,0.9071045,0.9127197,0.902709961,0.902709961,1.237793,1.237793,1.25244141,1.23754883,1.20251465,1.20251465,99.5555038,14.4989853,17.1680984,45.7856674,15.1824913,50.4845924,23.1203918,50,210,810,0,0,0,0,0.05859375,0.25,0,0,0,0,0,0,0,0,0,57.15625,6141,5921,220,3.58247828,20.068,1.567232E+08,7526400,0.05103111,16213.5469,15268.1406,944.3789,3.29342675,0,0,0,0,0,0,0,0,0,0,0,77.55277,0,0,0.0208273083,0,0,78.76897,0,0,0.0292847175,0,0,0,0,0,0,0,0,0,0,0,0,0.050387457,0.03736325,0,0,0,0,0,0,0,0,0.0005913107,5.78863546E-05,0,0,0,90005,79537,11.6304626,79538,100.001259,16.921,0,0
02/03/2025 21:58:48,3.99637818,0,0,20.2990417,27.03033,0,0,68.87178,12.0532217,0,8.83346748,0.5628407,0.349915028,0,0,1.82461739,0.975680351,0,0,0,1.30352974,68.87178,60,50.07143,49,49,52,60,48,51,48,48,48,48,50,50,50,50,60,51,51,48,40,52,49,52,52,52,52,50,50,50,50,4081.776,4380.44238,4380.44238,2190.22119,4380.44238,4081.776,2887.10962,1692.4436,1692.4436,1692.4436,3185.77637,3185.77637,3484.44287,3484.44287,21.43583,15.3724,0,0.203923538,1.27026367,1.27026367,1.255249,1.340332,1.340332,1.255249,1.24523926,1.19030762,0.755249,1.23535156,1.3203125,1.31030273,1.3203125,1.31652832,1.31652832,99.55551,14.4614067,17.205677,45.666996,15.1467667,50.5203171,23.0659943,50,1365,8100.972,0,0,0,0,0.0625,0.25,0,0,0,0,0,0,0,0,0,57.125,6141,5921,220,3.58247828,23.155,1.797632E+08,6246400,0.1013967,16213.5469,15269.168,944.4492,6.463743,0,0,0,0,0,0,0,0,0,0,0,77.55277,0,0.0617572777,0.199354038,0,204767.078,78.76897,0,0.180984646,0.194560736,0,24900.7988,0,0,0,0,0,0,0,0,0,0,0.0503876,0.0373633876,151.891769,144.942474,0.0002739903,0,0,0,0,0,0.00059137214,5.79478219E-05,65.52466,65.52466,1.04839455E-05,90005,79537,11.6304626,79538,100.001259,16.925,0,0
02/03/2025 21:58:49,1.31586194,0,0,26.6960869,47.7663574,12.0045071,10.7963562,45.23205,17.0243435,0,6.908345,0,1.23559237,0,1.04522109,0.8822143,1.67326331,1.0725677,0,0,6.511247,47.7663574,70,55.42857,51,63,57,62,63,70,51,51,51,51,50,52,52,52,67,49,37,43,38,37,30,49,49,49,49,50,48,48,48,4081.77466,4081.77466,4081.77466,4081.77466,4579.55225,4081.77466,1692.44312,3484.442,2190.22046,1692.44312,1692.44312,1692.44312,1692.44312,1692.44312,25.0414982,18.6683083,0,0.202513516,0.8568115,0.8618164,0.8568115,0.8568115,0.8502197,0.8557129,0.8457031,0.840698242,0.840698242,0.8428955,0.8428955,0.8428955,0.8428955,0.8428955,0.8428955,99.55548,14.4374695,17.2296143,45.5914078,15.14761,50.519474,23.0672836,50,1365,8100.972,0,0,0,0,0.0625,0.25,0,0,0,0,0,0,0,0,0,57.1875,6141,5921,220,3.58247828,23.231,1.713152E+08,6502400,0.239161834,16213.5469,15269.0977,916.28125,15.06178,0,0,0,0,0,0,0,0,0,0,0,77.55277,0,0,0,0,0,78.76897,0,0.172482461,0.145570025,0,10188.9473,0,0,0,0,0,0,0,0,0,0,0.0503896624,0.0373633876,2204.92114,0,0.00203523366,0,0,0,0,0,0.000593435951,5.79478219E-05,2204.53442,0,0.000176362752,90005,79537,11.6304626,79538,100.001259,16.926,0,0
02/03/2025 21:58:50,0.8795321,1.64183378,21.6350727,16.9063625,38.5640068,0,0,49.43464,6.06092834,15.3342066,4.923463,0,0,14.3804665,0,2.16699839,0,0,14.2949467,14.30046,8.441133,49.43464,73,52.3571434,49,48,73,58,57,51,50,50,50,51,49,49,49,49,65,51,52,27,42,43,49,50,50,50,49,51,51,51,51,4380.444,4081.77734,4081.77734,4380.444,4579.555,3484.444,1692.44421,1692.44421,3484.444,1692.44421,1692.44421,1692.44421,1692.44421,1692.44421,16.81818,11.0453243,0,0.20704411,0.849243164,0.8442383,0.8642578,0.8642578,0.854248047,0.862426758,0.9173584,0.9123535,0.9173584,0.8474121,0.837402344,0.837402344,0.8946533,0.889648438,0.8946533,99.55554,14.4388351,17.2282486,45.5957222,15.1487312,50.5183525,23.068985,50,1365,8100.972,0,0,0,0,0.0546875,0.25,0,0,0,0,0,0,0,0,0,57.0625,6141,5921,220,3.58247828,590.006,1.640448E+08,6604800,0.000801792834,16213.5469,15297.2656,916.28125,0.06460162,0,0,0,0,0,0,0,0,0,0,0,77.55277,0,0.161953732,0.09827167,0,2558092.5,78.76897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503897145,0.0373634472,55.5637321,66.67648,0.000112832779,0,0,0,0,0,0.000593435951,5.79478219E-05,0,0,0,90005,79537,11.6304626,79538,100.001259,16.926,0,0
02/03/2025 21:58:51,0.0380456448,1.658988,0,15.6033812,28.16648,4.169899,5.58373356,57.9527359,6.979948,0,0,0,0,1.36474371,0,3.74910235,0,0,1.40091181,1.4608562,5.312091,57.9527359,54,49.6428566,49,54,50,51,52,50,48,48,48,48,50,49,49,49,59,51,46,50,49,48,50,52,52,52,52,50,51,51,51,4081.77515,2389.33179,4679.1084,4679.1084,4081.77515,2190.221,3484.44214,2887.10938,1692.44336,1692.44336,1692.44336,1692.44336,1692.44336,1692.44336,17.50794,11.7300711,0,0.203813091,0.843505859,0.838501,0.8354492,0.8354492,0.8354492,0.8354492,0.8354492,0.7553711,0.8441162,0.8441162,0.7590332,0.8441162,0.8441162,0.8441162,0.8441162,99.5555,14.435276,17.2318077,45.58448,15.148159,50.5189247,23.0681152,50,1365,8100.972,0,0,0,0,0.0703125,0.25,0,0,0,0,0,0,0,0,0,56.9375,6141,5921,220,3.58247828,590.006,1.639424E+08,6604800,0.000764727651,16213.5469,15297.2656,916.28125,0.0789153054,0,0,0,0,0,0,0,0,0,0,0,77.55277,0,0.04623311,0.164847016,0,94784.94,78.76897,0,0.328431457,0.373999536,0,47389.67,0,0,0,0,0,0,0,0,0,0,0.0503897145,0.0373634472,0,0,0,0,0,0,0,0,0.000593435951,5.79478219E-05,0,0,0,90005,79537,11.6304626,79538,100.001259,16.925,0,0
02/03/2025 21:58:52,2.325958,1.31080747,7.92847872,3.804648,22.0294113,7.92104626,7.93518448,45.42088,3.83883715,2.243346,0.9353101,0.83103776,4.61626053,0,0.778692961,0.891631842,4.764545,8.018804,0,0,6.16554,45.42088,50,48.8571434,47,50,50,49,50,50,48,48,48,48,49,49,49,49,51,53,50,50,51,50,50,52,52,52,52,51,51,51,51,4081.77539,2488.88745,4679.1084,4380.442,2190.221,2190.221,1692.44348,3484.44238,3484.44238,1692.44348,1692.44348,3484.44238,3484.44238,3086.22046,17.23077,11.4907312,0,0.2067568,1.19812012,1.16809082,1.15307617,0.838134766,1.15307617,1.19311523,1.19311523,1.16308594,1.118042,1.118042,1.118042,1.158081,1.15856934,1.15856934,1.15856934,99.5555,14.4227371,17.2443466,45.5448837,15.13348,50.5336037,23.0457611,50,210,810,0,0,0,0,0.05859375,0.25,0,0,0,0,0,0,0,0,0,56.84375,6141,5921,220,3.58247828,590.006,1.663488E+08,6451200,0.00114592677,16213.5469,15297.2656,916.28125,0.0709377,0,0,0,0,0,0,0,0,0,0,0,77.55184,0,0,0.00209652656,0,0,78.76899,0,0.169516176,0.167044148,0,13884.7139,0,0,0,0,0,0,0,0,0,0,0.0504145026,0.03736426,27761.9961,906.4162,0.0264621321,0,0,0,0,0,0.000593435951,5.79478219E-05,0,0,0,90005,79537,11.6304626,79538,100.001259,16.925,0,0
02/03/2025 21:58:53,0.358319283,0.2724886,1.22444034,10.61145,39.7453766,1.2105763,1.22942924,54.12011,2.60897279,1.2024045,1.97085738,1.27953887,0,1.23009682,1.24158263,8.176762,0.005352497,1.31143928,1.29719973,2.4787426,6.5674305,54.12011,66,50,48,51,66,49,48,50,48,48,48,48,49,49,49,49,62,52,49,34,51,52,50,52,52,52,52,51,51,51,51,4380.442,2190.221,4081.77563,4081.77563,4380.442,4081.77563,3484.44263,3484.44263,3484.44263,1692.44348,3484.44263,3484.44263,3484.44263,3484.44263,21.2173119,15.4085932,0,0.203677163,1.3034668,1.38342285,1.35351563,1.35925293,1.29931641,1.35925293,1.35925293,1.29931641,1.2833252,1.2833252,1.2833252,1.31835938,1.2833252,1.2833252,1.28833008,99.5555038,14.4925385,17.1745453,45.7653046,15.2010689,50.4660149,23.14869,50,1365,8100.972,0,0,0,0,0.06640625,0.25,0,0,0,0,0,0,0,0,0,56.875,6141,5921,220,3.58247828,23.302,1.744384E+08,4710400,0.0726872757,16213.5469,15297.2656,904.7656,4.36202669,0,0,0,0,0,0,0,0,0,0,0,77.55184,0,0.065260604,0.218124792,0,188007.625,78.76899,0,0.161334381,0.142254442,0,6501.376,0,0,0,0,0,0,0,0,0,0,0.050414566,0.03736432,64.46996,64.46996,0.0001190169,0,0,0,0,0,0.000593536533,5.80484048E-05,105.494431,105.494431,1.68791084E-05,90005,79537,11.6304626,79538,100.001259,16.926,0,0
02/03/2025 21:58:54,14.5832176,0,0,51.90753,54.261528,0,0,66.99946,35.14398,0,39.4409065,0,3.806591,0,0,10.6692314,6.69623,0.7289529,0,0,13.5047436,66.99946,66,54.7857132,57,63,66,62,60,59,49,49,49,49,51,51,51,51,69,43,37,34,38,40,41,51,51,51,51,49,49,49,49,4081.77661,4081.77661,4081.77661,4081.77661,4081.77661,2190.22168,3285.33252,1692.444,3484.4436,3285.33252,3185.77686,3086.22144,3484.4436,3484.4436,31.8299065,24.9022121,0,0.204209089,1.2878418,1.27282715,1.3828125,1.36181641,1.171875,1.2019043,1.2019043,1.341919,1.27685547,1.27685547,1.27685547,1.28686523,1.341919,1.341919,1.341919,99.55553,14.4832458,17.1838379,45.7359619,15.19619,50.4708939,23.1412582,50,1365,8100.972,0,0,0,0,0.0625,0.25,0,0,0,0,0,0,0,0,0,57.09375,6141,5921,220,3.58247828,23.047,1.554944E+08,4454400,0.288112283,16213.5469,15308.7813,887.769531,13.9381256,0,0,0,0,0,0,0,0,0,0,0,77.55184,0.1684074,0.126923233,0.607198834,187078.047,516590.531,78.76899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504472181,0.0375650562,36381.1445,223669.484,0.2400375,0,0,0,0,0,0.000593536533,5.80484048E-05,0,0,0,90005,79537,11.6304626,79538,100.001259,16.926,0,0
