,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/power/4,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/power/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/9,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/11,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/10,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/3,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/4,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/5,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/8,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/6,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/7,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/2,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/3,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/7,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/8,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/load/1,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/2,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/3,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/7,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/8,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/load/1,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/2,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/3,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/7,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/8,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/load/1,/battery/GA50358%00_1/energy/0,/battery/GA50358%00_1/energy/1,/battery/GA50358%00_1/level/1,/battery/GA50358%00_1/energy/2,/battery/GA50358%00_1/level/0,/battery/GA50358%00_1/voltage/0,/battery/GA50358%00_1/current/0,/battery/GA50358%00_1/power/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Platform","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Total","D3D Shared Memory Free","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Other","D3D Overlay","D3D Other","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Designed Capacity","Fully-Charged Capacity","Degradation Level","Remaining Capacity","Charge Level","Voltage","Charge/Discharge Current","Charge/Discharge Rate"
12/28/2024 10:02:15,1.02015734,0.7834971,6.015539,0.7838309,15.8642111,9.18054,20.0826283,9.177518,2.43928432,0.7823765,0,0.7833183,4.07325649,2.41485834,7.61680031,1.24573708,1.54731274,6.16169548,1.164335,3.347075,4.692328,20.0826283,35,33.07143,35,34,34,35,33,32,34,34,34,34,31,31,31,31,38,65,66,66,65,67,68,66,66,66,66,69,69,69,69,2190.22168,2190.22168,2190.22168,2190.22168,2190.22168,2190.22168,1692.44409,1692.44409,1692.44409,1692.44409,1692.44409,1692.44409,1692.44409,1692.44409,7.95400429,3.270908,0,0.09832356,0.8577881,0.8609619,0.8609619,0.8609619,0.841918945,0.847167969,0.847167969,0.7680664,0.762573242,0.762573242,0.762573242,0.762573242,0.863769531,0.857543945,0.857543945,99.5555344,8.447361,23.2197227,26.67553,9.78455,23.882534,29.06266,36,210,405,0,10,0,0,684.3633,16.546875,0,0,0,0,0,0,0,0,0,42.625,6141,5242,898,14.63473,3.82,153600,563200,0,16213.5469,16203.5508,9.996094,0,0,0,0,0,0,0,0,0,0,0,0,76.3496246,0,0.0058010146,0.000483417884,0,3208.28931,65.473175,0,0.157683745,0.152258724,0,5499.92432,0,0,0,0,0,0,0,0,0,0,0.008501433,0.296870232,0,37.5970879,3.470367E-05,90005,79363,11.8237839,79364,100.001259,16.961,0,0
12/28/2024 10:02:16,0.1347661,0,3.52886915,0,12.2921171,0,25.7583027,0,0,0,1.45292282,0,0,1.32725239,5.590725,10.1390724,4.44290066,2.85081863,0,0,2.85204053,25.7583027,41,35.2142868,35,36,41,41,36,32,35,35,35,35,33,33,33,33,41,65,64,59,59,64,68,65,65,65,65,67,67,67,67,2190.22144,2190.22144,2289.77686,2488.888,2190.22144,2190.22144,1692.44385,1692.44385,1692.44385,3484.443,1692.44385,1692.44385,1692.44385,1692.44385,9.492791,4.49474669,0,0.0969956443,0.7635498,0.8436279,1.00354,0.9935303,0.9935303,0.8436279,0.851806641,0.7717285,0.851806641,0.7717285,0.851806641,0.7717285,0.851806641,0.851806641,0.851806641,99.55552,8.449974,23.21711,26.6837769,9.787659,23.879425,29.0719,36,210,405,0,9,0,0,684.3633,16.3164063,0,0,0,0.04908991,0,0,0,0,0,42.75,6141,5242,898,14.63473,4.216,665600,460800,0,16213.5469,16203.5508,9.996094,0,0,0,0,0,0,0,0,0,0,0,0,76.3496246,0,0.04230394,0.1285708,0,165181.828,65.473175,0,0.418051243,0.387248069,0,71677.34,0,0,0,0,0,0,0,0,0,0,0.008501433,0.296870232,0,0,0,90005,79363,11.8237839,79364,100.001259,16.961,0,0
12/28/2024 10:02:17,0.8446932,0.5142331,2.693081,0.512945652,8.483278,2.02346444,16.89601,2.01894045,0,0.5085945,0,0.5078554,0,2.11237669,2.6922226,1.1443913,3.62309217,6.67641163,2.371192,3.754717,1.555264,16.89601,36,32.57143,34,33,36,31,33,32,33,33,33,33,32,31,31,31,37,66,67,64,69,67,68,67,67,67,67,68,69,69,69,2190.22119,2190.22119,2986.66528,4679.109,3185.77637,4380.44238,2986.66528,3484.44287,3484.44287,1692.44373,3285.33179,3484.44287,3285.33179,1692.44373,7.31449652,2.57665086,0,0.102971658,1.15515137,1.16015625,0.845214844,1.16015625,1.16015625,0.8651123,1.15014648,1.08520508,1.15649414,1.15148926,1.15649414,1.09155273,0.857543945,0.857543945,0.867431641,99.55551,8.449608,23.2174759,26.6826248,9.78503,23.8820534,29.0640869,36,210,405,0,10,0,0,684.3633,16.3164063,0,0,0,0,0,0,0,0,0,42.78125,6141,5242,898,14.63473,4.413,972800,153600,0,16213.5469,16203.5508,9.996094,0,0,0,0,0,0,0,0,0,0,0,0,76.3496246,0,0.0162934214,0.181649879,0,23275.3984,65.473175,0,0,0.0789123848,0,0,0,0,0,0,0,0,0,0,0,0,0.008501433,0.296870321,0,79.52908,7.34086352E-05,90005,79363,11.8237839,79364,100.001259,16.961,0,0
12/28/2024 10:02:18,0,0.665473938,10.6189013,0.66064,11.1393814,0.6753087,21.6596775,0.6946862,1.81006789,0.662308931,0.729000568,0.6667614,12.82404,0,0.935429335,0,0,7.45407963,0,0,2.68977284,21.6596775,34,32.7857132,34,34,34,32,33,32,33,33,33,33,33,33,31,31,37,66,66,66,68,67,68,67,67,67,67,67,67,69,69,2190.22119,2190.22119,2190.22119,2190.22119,2190.22119,2190.22119,1692.4436,1692.4436,1692.4436,1692.4436,1692.4436,1692.4436,1692.4436,1692.4436,6.15875864,1.6254468,0,0.106717296,0.860839844,0.8658447,0.8658447,0.8607178,0.850708,0.850708,0.850708,0.7706299,0.850708,0.850708,0.850708,0.771972656,0.8520508,0.8520508,0.8520508,99.5555038,8.449764,23.21732,26.6831131,9.785137,23.8819466,29.0644073,36,210,405,0,10,0,0,684.3633,16.3164063,0,0,0,0,0,0,0,0,0,42.75,6141,5242,898,14.63473,3.912,153600,307200,0,16213.5469,16203.5508,9.996094,0,0,0,0,0,0,0,0,0,0,0,0,76.3496246,0,0,0.0617458262,0,0,65.473175,0,0.192723736,0.271571964,0,14047.2617,0,0,0,0,0,0,0,0,0,0,0.008501433,0.296870351,0,44.340435,4.092806E-05,90005,79363,11.8237839,79364,100.001259,16.961,0,0
12/28/2024 10:02:19,1.12729669,2.4210453,13.3581457,2.429986,15.7159271,2.42850184,26.8468971,2.443391,3.1229794,2.44909525,2.46363282,2.42414474,6.798273,11.8125677,2.17169523,11.7319345,8.036243,1.37640238,1.396519,1.38412118,6.096947,26.8468971,37,33.57143,34,36,36,37,34,33,32,32,32,32,33,33,33,33,38,66,64,64,63,66,67,68,68,68,68,67,67,67,67,2190.22168,2687.99927,2190.22168,2190.22168,2190.22168,2190.22168,1692.444,1692.444,1692.444,1692.444,1692.444,1692.444,1692.444,1692.444,8.220693,3.34669971,0,0.09833973,0.774292,0.8543701,0.8613281,0.866333,0.851318359,0.859130859,0.8491211,0.854126,0.854126,0.8577881,0.8577881,0.7727051,0.8577881,0.8577881,0.8577881,99.55553,8.449165,23.2179184,26.6812286,9.783745,23.8833389,29.0602646,36,210,405,0,10,0,0,684.3633,16.3164063,0,0,0,0,0,0,0,0,0,42.625,6141,5242,898,14.63473,3.8,102400,307200,0,16213.5469,16203.5508,9.996094,0,0,0,0,0,0,0,0,0,0,0,0,76.3496246,0,0.0295791309,0.03578489,0,40626.2148,65.473175,0,0.198921889,0.09123956,0,6093.95752,0,0,0,0,0,0,0,0,0,0,0.008501433,0.296870381,0,41.66204,3.845579E-05,90005,79363,11.8237839,79364,100.001259,16.961,0,0
12/28/2024 10:02:20,0,0,0,6.773162,12.9442873,0,0,17.3109951,0,0,0,0,0,0,0,13.0779448,0.8850515,0,0,0,0.148868561,17.3109951,36,33.42857,35,35,36,32,33,33,34,34,34,34,32,32,32,32,38,65,65,64,68,67,67,66,66,66,66,68,68,68,68,2190.221,2190.221,2190.221,2190.221,2190.221,2190.221,1692.44348,1692.44348,1692.44348,1692.44348,1692.44348,1692.44348,1692.44348,1692.44348,7.90334368,3.19200826,0,0.09840026,0.7717285,0.8618164,0.8568115,0.8568115,0.851806641,0.8626709,0.852661133,0.772583,0.852661133,0.852661133,0.857666,0.772583,0.857666,0.857666,0.8594971,99.5555038,8.44920349,23.21788,26.6813431,9.785973,23.8811111,29.0668869,36,210,405,0,15,0,0,684.3633,16.3164063,0,0,0,0,0,0,0,0,0,42.78125,6141,5242,898,14.63473,3.784,460800,102400,0,16213.5469,16203.5508,9.996094,0,0,0,0,0,0,0,0,0,0,0,0,76.3496246,0,0.00587788876,0.0400765166,0,8259.378,65.473175,0,0.199374363,0.200412825,0,11352.8867,0,0,0,0,0,0,0,0,0,0,0.008501433,0.296870381,0,0,0,90005,79363,11.8237839,79364,100.001259,16.961,0,0
12/28/2024 10:02:21,0.8660555,2.86518335,0,0,4.655939,3.637284,10.3460732,12.1267319,1.83442831,0,0.9187937,0.681304932,5.24618626,0.7659733,10.4011173,7.41346455,1.65394545,1.17038488,0.9322047,1.27570629,3.2186985,12.1267319,35,32.92857,34,34,35,34,35,32,33,33,33,33,31,31,31,32,38,66,66,65,66,65,68,67,67,67,67,69,69,69,68,2190.22144,2190.22144,2190.22144,4679.10938,2190.22144,4380.443,1692.44385,2588.44336,3285.332,1692.44385,1692.44385,1692.44385,1692.44385,1692.44385,7.685552,2.96595526,0,0.100778408,1.30273438,0.8399658,0.8399658,1.289917,0.8399658,0.8399658,1.24987793,0.7697754,0.7697754,0.7697754,0.7697754,0.7697754,0.7697754,0.771118164,0.8562012,99.55552,8.449684,23.2174,26.6828613,9.784489,23.8825951,29.0624771,36,210,405,0,10,0,0,684.3633,16.3164063,0,0,0,0,0,0,0,0,0,42.6875,6141,5242,898,14.63473,3.786,153600,563200,0,16213.5469,16203.5508,9.996094,0,0,0,0,0,0,0,0,0,0,0,0,76.3496246,0,0.0149075892,0.037762206,0,13696.083,65.473175,0,0.1597334,0.219234675,0,11336.377,0,0,0,0,0,0,0,0,0,0,0.008501433,0.29687047,0,77.45909,7.149795E-05,90005,79363,11.8237839,79364,100.001259,16.96,0,0
12/28/2024 10:02:22,0,1.71458721,1.15638375,12.51666,14.4431887,0,0,22.68191,0.06464124,1.13682747,0,0,0.0107705593,0,1.18475556,4.270971,6.46371269,0,8.25291252,0,2.561742,22.68191,35,33.42857,34,35,35,33,32,33,34,34,34,34,33,33,32,32,37,66,65,65,67,68,67,66,66,66,66,67,67,68,68,2190.22119,2190.22119,2190.22119,2190.22119,2190.22119,2190.22119,1692.4436,1692.4436,1692.4436,1692.4436,2588.443,1692.4436,1692.4436,1692.4436,6.68440533,2.03652072,0,0.102035321,0.7734375,0.8635254,0.8585205,0.8635254,0.8535156,0.8635254,0.862060547,0.857055664,0.857055664,0.857055664,0.857055664,0.771972656,0.857055664,0.857055664,0.857055664,99.5555038,8.450317,23.2167664,26.68486,9.78672,23.8803635,29.0691071,36,210,405,0,14,0,0,684.3633,16.3164063,0,0,0,0,0,0,0,0,0,42.625,6141,5242,898,14.63473,3.805,460800,409600,0,16213.5469,16203.5508,9.996094,0,0,0,0,0,0,0,0,0,0,0,0,76.3496246,0,0.0257490929,0.0826040357,0,39708.69,65.473175,0,0.2147554,0.171976775,0,9928.909,0,0,0,0,0,0,0,0,0,0,0.008501433,0.2968705,0,45.2613754,4.17781266E-05,90005,79363,11.8237839,79364,100.001259,16.96,0,0
12/28/2024 10:02:23,0.6445408,3.19406986,0,14.8570595,10.6733322,0,0,20.2758732,7.49352551,0,2.83342,0,0,10.9067259,0,0.952512,17.98528,0.419831276,1.55491233,0.203150511,3.85088921,20.2758732,35,32.8571434,35,33,35,34,35,32,33,33,33,33,31,31,31,31,38,65,67,65,66,65,68,67,67,67,67,69,69,69,69,2190.22168,2190.22168,2190.22168,2190.22168,2190.22168,2190.22168,1692.444,1692.444,1692.444,1692.444,1692.444,1692.444,1692.444,1692.444,9.988086,5.0130415,0,0.0985758156,0.772583,0.852661133,0.852661133,0.851318359,0.851318359,0.851318359,0.861206055,0.769897461,0.8499756,0.8499756,0.8499756,0.8536377,0.8536377,0.8536377,0.8586426,99.55553,8.45080948,23.2162743,26.6864166,9.78545,23.8816338,29.06533,36,210,405,0,10,0,0,684.3633,16.3164063,0,0,0,0,0,0,0,0,0,42.625,6141,5242,898,14.63473,3.782,409600,460800,0,16213.5469,16203.5508,9.996094,0,0,0,0,0,0,0,0,0,0,0,0,76.3496246,0,0,0.0051218,0,0,65.473175,0,0.184561074,0.190182328,0,10028.7314,0,0,0,0,0,0,0,0,0,0,0.008501433,0.2968705,0,0,0,90005,79363,11.8237839,79364,100.001259,16.961,0,0
