,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/power/4,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/power/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/9,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/11,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/10,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/3,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/4,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/5,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/8,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/6,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/7,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/2,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/3,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/7,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/8,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/load/1,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/2,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/3,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/7,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/8,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/load/1,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/2,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/3,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/7,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/8,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/load/1,/battery/GA50358%00_1/energy/0,/battery/GA50358%00_1/energy/1,/battery/GA50358%00_1/level/1,/battery/GA50358%00_1/energy/2,/battery/GA50358%00_1/level/0,/battery/GA50358%00_1/voltage/0,/battery/GA50358%00_1/current/0,/battery/GA50358%00_1/power/0,/battery/GA50358%00_1/timespan/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Platform","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Total","D3D Shared Memory Free","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Other","D3D Overlay","D3D Other","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Designed Capacity","Fully-Charged Capacity","Degradation Level","Remaining Capacity","Charge Level","Voltage","Discharge Current","Discharge Rate","Remaining Time (Estimated)"
12/28/2024 14:36:50,34.7060623,1.72195435,30.1249275,1.5635848,62.85404,1.583153,0.576549768,64.4345856,6.749159,0.206631422,0.5378723,51.6807556,0,0,0,0,0,0,0,8.519048,13.001996,64.4345856,61,45.2857132,42,49,54,60,46,61,40,40,41,41,40,40,40,40,62,58,51,46,40,54,39,60,60,59,59,60,60,60,60,1393.77722,1393.77722,1393.77722,4081.77612,1393.77722,1393.77722,1095.11072,895.999634,796.4441,796.4441,796.4441,3484.443,1095.11072,1095.11072,18.0687332,12.7163172,0,0.143235236,0.689331055,0.6843262,0.694335938,0.689331055,0.6883545,0.6833496,0.6833496,0.6783447,0.6843262,0.6843262,0.6843262,0.6793213,0.6843262,0.689331055,0.689331055,99.55551,8.501957,23.1651268,26.84793,11.5658417,22.1012421,34.35356,42,255,405,0,0,0,0,144.1289,27.2148438,0.02757645,0,0,0.366919547,0.0004598673,0,0,0,0,48.71875,6141,5781,359,5.85097837,4.853,2.85184E+07,2.9952E+07,0.08499191,16213.5469,15816.7461,396.800781,0,0,0,0,0,0,0,0,0,0,0,0,76.41246,0.0276172683,0.4468504,0.653337955,4895.1416,1757967.75,65.48514,0,0.0987056047,0.149312377,0,7341.68262,0,0,0,0,0,0,0,0,0,0,0.188950181,1.08705974,867.5039,671.5388,0.00142060022,90005,79363,11.8237839,79364,100.001259,15.841,3.43008637,54.336,5258
12/28/2024 14:36:50,26.8550282,12.44967,28.1218586,11.39068,35.6799736,24.5482616,34.84529,31.35112,27.2192173,8.831352,29.8385925,17.5620441,0,0,0,0,0,0,0,0,14.114398,35.6799736,57,45.7142868,51,53,54,57,48,49,41,41,41,41,41,41,41,41,53,49,47,46,43,52,51,59,59,59,59,59,59,59,59,4081.77637,1393.77734,1393.77734,3882.66528,1393.77734,4081.77637,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,19.86601,13.8636227,0,0.129007027,1.17871094,1.16369629,1.173706,1.16369629,1.15063477,1.15063477,1.15063477,1.16748047,1.15246582,1.13745117,1.13745117,1.13745117,1.13745117,1.13146973,1.13146973,99.55552,8.557137,23.1099472,27.0221863,11.618782,22.0483017,34.51081,42,210,405,9,9,0,0,144.09375,35.28125,1.65687,0,0,1.59848809,0.330017567,0,0,0,0,48.71875,6141,5781,359,5.849961,6.273,4147200,5068800,0.00508787,16213.5469,15816.7461,405.644531,0.22374469,0,0,0,0,0,0,0,0,0,0,0,76.41246,0.01971211,2.8128655,3.13330984,836.612,6118143.5,65.48514,0,0.269856483,0.297561318,0,38506.91,0,0,0,0,0,0,0,0,0,0,0.1889506,1.08706224,734.594849,4337.218,0.004681493,90005,79363,11.8237839,79364,100.001259,16.172,3.359881,54.336,5258
12/28/2024 14:36:51,49.6338921,27.7998447,65.2376251,24.75809,77.5156555,47.95823,56.4852943,28.6048164,71.533,13.77821,47.64403,8.056349,0.6760001,0.6734371,0.6734371,0.6730318,0.676471,0.6739199,0.673568249,0.7026434,26.2213821,77.5156555,45,41.8571434,44,45,45,44,43,44,40,40,40,41,40,40,40,40,45,56,55,55,56,57,56,60,60,60,59,60,60,60,60,4081.77539,1393.777,1393.777,4081.77539,1393.777,1393.777,1095.11047,1095.11047,1095.11047,1095.11047,1095.11047,1095.11047,1095.11047,1095.11047,20.1444435,14.2317371,0,0.130673259,0.6981201,0.6981201,0.700073242,0.7006836,1.14306641,1.31652832,0.6866455,0.6816406,0.704589844,0.704589844,0.702514648,0.702514648,0.702514648,0.6977539,0.6977539,99.5555,8.49448,23.1726036,26.8243256,11.5581131,22.10897,34.3306046,42,210,405,0,0,0,0,144.09375,35.28125,0.2124041,0,0,0,0.00385620352,0,0,0,0,48.71875,6141,5781,359,5.849961,6.134,2713600,307200,0.01135414,16213.5469,15807.9023,405.644531,0.059345115,0,0,0,0,0,0,0,0,0,0,0,76.41246,0,0.6003581,0.635291159,0,1817794,65.48514,0,0.07057877,0.0475885831,0,7478.32227,0,0,0,0,0,0,0,0,0,0,0.1889508,1.08706272,198.059433,512.946533,0.000656288,90005,79363,11.8237839,79364,100.001259,15.83,3.57574224,56.604,5047
12/28/2024 14:36:52,34.7836571,2.26433277,58.2749062,0,51.64142,9.50703049,53.4358253,0,48.4111366,1.8168211,51.58912,0.275588036,0.3042221,0.3029406,0.307738781,0.308120251,0.305402279,0.288671255,0.29168725,0.476807356,15.1428223,58.2749062,46,41.7857132,43,46,45,45,43,41,41,41,40,40,40,40,40,40,44,57,54,55,55,57,59,59,59,60,60,60,60,60,60,1393.77722,3882.66528,1393.77722,4081.77612,1393.77722,1393.77722,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,1095.11072,16.5551319,11.384119,0,0.126765877,0.7034912,1.32592773,0.7069092,1.30810547,1.3380127,1.31811523,1.34802246,1.22302246,1.283081,1.22302246,1.21484375,1.27490234,1.25488281,1.27490234,1.26989746,99.55552,8.493732,23.1733513,26.82196,11.550827,22.1162567,34.30896,42,210,405,0,0,0,0,144.09375,35.28125,0,0,0,0,0,0,0,0,0,48.71875,6141,5781,359,5.849961,4.901,512000,2969600,0.15621601,16213.5469,15807.9023,405.644531,0,0,0,0,0,0,0,0,0,0,0,0,76.41246,0,0.0370768756,0,0,62583.9531,65.48514,0,0.185864612,0.182306468,0,36904.8242,0,0,0,0,0,0,0,0,0,0,0.188951179,1.08706284,439.17038,179.164032,0.0005707483,90005,79363,11.8237839,79364,100.001259,15.896,3.448163,54.812,5212
12/28/2024 14:36:53,29.448391,3.251773,48.7918854,11.1216784,42.6081047,7.740855,62.5460129,9.41934,24.995882,0,14.035368,0,0,0,0,0,0,0,0,0.6773174,12.7115908,62.5460129,47,41.42857,44,46,47,45,42,40,39,39,39,39,40,40,40,40,47,56,54,53,55,58,60,61,61,61,61,60,60,60,60,1393.77747,1393.77747,1393.77747,4380.44336,1393.77747,1393.77747,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,11.5800152,6.87900543,0,0.113457918,1.137085,1.137085,1.32885742,1.1574707,1.35888672,1.17956543,1.19458008,0.6845703,0.6845703,0.6845703,0.6845703,0.6906738,0.6906738,0.6906738,0.6906738,99.5555344,8.488689,23.1783943,26.8060379,11.5502319,22.1168518,34.3071976,42,210,405,0,0,0,0,144.09375,35.28125,0,0,0,0,0,0,0,0,0,48.625,6141,5781,359,5.849961,3.003,102400,358400,0.0597485453,16213.5469,15807.9023,405.644531,0,0,0,0,0,0,0,0,0,0,0,0,76.41246,0,0.0932865,0.275872052,0,121058.063,65.48514,0,0.177062929,0.21668826,0,6127.14551,0,0,0,0,0,0,0,0,0,0,0.188951179,1.08706284,0,0,0,90005,79363,11.8237839,79364,100.001259,16.201,2.98185277,48.309,5914
12/28/2024 14:36:54,34.81444,0,35.6957359,0,56.9142342,0,65.48445,0,0.27706027,0,0,0,6.22313,0.0875771046,0.0344872475,0.0172078609,0.3376186,0.02130866,0.02400279,0.646990538,9.380949,65.48445,44,40.2857132,39,42,44,44,41,38,39,39,39,39,40,40,40,40,44,61,58,56,56,59,62,61,61,61,61,60,60,60,60,1891.555,1393.77734,4679.11,1393.77734,1393.77734,1393.77734,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,1095.11084,3484.44336,9.19712,4.69889975,0,0.10476888,0.7015381,0.7015381,0.706542969,0.7015381,0.80078125,0.952148438,0.9321289,0.702148438,0.702148438,0.702148438,0.702148438,0.7988281,1.19384766,0.698852539,0.698852539,99.55553,8.50355148,23.1635323,26.8529663,11.5563393,22.1107445,34.3253326,42,210,405,0,0,0,0,144.09375,35.28125,0,0,0,0,0,0,0,0,0,48.59375,6141,5781,359,5.849961,3.059,460800,358400,0,16213.5469,15807.9023,405.644531,0,0,0,0,0,0,0,0,0,0,0,0,76.41246,0.2828532,0.08027362,0.208807692,346252.031,212565.969,65.48514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188951179,1.08706284,0,0,0,90005,79363,11.8237839,79364,100.001259,16.201,2.98185277,48.309,5914
12/28/2024 14:36:55,28.64949,0,23.3369827,0,46.5220146,0,62.8629456,0,13.9819145,0,0.272661448,0,17.19231,0.449371338,0,0,0.714981556,0,0,0,9.058725,62.8629456,50,42.2857132,46,46,50,49,43,40,41,41,41,39,39,39,39,39,47,54,54,50,51,57,60,59,59,59,61,61,61,61,61,1393.777,2389.332,1393.777,3882.66455,3982.22,2389.332,2488.88745,1991.11,2090.66553,2090.66553,3484.44238,3484.44238,2090.66553,2090.66553,9.493938,5.04238462,0,0.106609091,0.830810547,0.832519531,0.697509766,0.8282471,0.8282471,1.12585449,1.31091309,1.18591309,1.17858887,1.17858887,1.17858887,1.17858887,1.17858887,1.17858887,1.17858887,99.5555,8.493488,23.1735954,26.82119,11.5458488,22.1212349,34.2941742,42,210,405,0,0,0,0,144.09375,35.28125,0,0,0,0,0,0,0,0,0,48.46875,6141,5781,359,5.849961,3.199,153600,563200,0,16213.5469,15807.9023,405.644531,0,0,0,0,0,0,0,0,0,0,0,0,76.41246,0,0.0582699627,0.15814364,0,187046.328,65.48514,0,0.188526526,0.2536445,0,13209.6377,0,0,0,0,0,0,0,0,0,0,0.188951358,1.08706284,189.981812,0,0.00017536107,90005,79363,11.8237839,79364,100.001259,16.23,2.97652483,48.309,5914
12/28/2024 14:36:56,9.175402,1.10352039,11.71571,1.09095573,38.1622963,1.0912478,82.13563,1.08680129,5.647868,1.08597875,1.14453435,1.08420849,5.752814,1.12509131,1.12572908,1.12323761,7.080078,1.122582,1.11874938,1.39618516,8.718425,82.13563,44,40.42857,42,44,41,43,42,40,38,38,39,39,40,40,40,40,45,58,56,59,57,58,60,62,62,61,61,60,60,60,60,4081.77637,3882.66528,4081.77637,1393.77722,1393.77722,1393.77722,1095.11072,1095.11072,1095.11072,3484.443,3086.22119,3086.22119,1095.11072,3484.443,9.289055,4.86856461,0,0.103757389,1.10778809,1.15905762,0.709106445,0.7022705,1.32226563,0.8216553,0.7977295,0.7027588,0.7077637,0.7027588,0.7027588,0.7977295,0.782714844,0.7019043,0.786865234,99.55552,8.498512,23.1685715,26.8370514,11.5501251,22.1169586,34.3068771,42,210,405,0,0,0,0,144.09375,35.28125,0,0,0,0,0,0,0,0,0,48.46875,6141,5781,359,5.849961,3.189,512000,358400,0,16213.5469,15807.9023,405.644531,0,0,0,0,0,0,0,0,0,0,0,0,76.41246,0,0.0171252545,0.234864756,0,23720.0664,65.48514,0,0.3307604,0.44089815,0,29140.8867,0,0,0,0,0,0,0,0,0,0,0.188951358,1.08706284,0,0,0,90005,79363,11.8237839,79364,100.001259,16.231,2.33534575,37.905,7537
12/28/2024 14:36:57,25.8371,1.49949193,12.7416077,1.49688125,54.1964874,1.49562359,69.58443,1.50307417,8.823437,1.50428414,4.81674671,1.50492787,22.20831,2.08154321,1.64443851,1.56495571,3.63370776,1.5365839,1.534462,1.712209,11.0460167,69.58443,45,40,41,40,45,44,41,38,38,39,39,39,39,39,39,39,43,59,60,55,56,59,62,62,61,61,61,61,61,61,61,1393.777,1393.777,1393.777,4679.1084,1393.777,1393.777,1095.11047,1095.11047,1095.11047,1095.11047,1095.11047,1095.11047,1095.11047,1095.11047,8.170943,3.95301938,0,0.100975953,0.7064209,0.7064209,0.7064209,0.698730469,1.31445313,0.694458,0.6920166,0.6920166,0.6920166,0.6920166,0.6970215,0.6970215,0.7010498,0.7010498,0.7010498,99.5555038,8.496864,23.17022,26.8318481,11.5490341,22.11805,34.3036346,42,210,405,0,0,0,0,144.09375,35.28125,0,0,0,0,0,0,0,0,0,48.34375,6141,5781,359,5.849961,3.16,153600,358400,0,16213.5469,15807.9023,405.644531,0,0,0,0,0,0,0,0,0,0,0,0,76.41246,0,0.0411997549,0,0,80423.45,65.48514,0,0.199957952,0.176454023,0,37238.23,0,0,0,0,0,0,0,0,0,0,0.188951552,1.08706307,211.358749,159.00383,0.00034186,90005,79363,11.8237839,79364,100.001259,16.298,1.96760345,32.068,8909
