,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/temperature/0,/hdd/0/load/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Temperature","Used Space","Used Space"
10/12/2023 11:59:27,46.875,40.8358078,39.0625,38.51687,41.32254,72,78,69,71,77,3409.715,3409.715,3409.715,3510.00073,32.0233955,21.7489681,0.986184955,2.278351,100.285736,16.9227142,5.40088654,26.5141258,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,139.648438,3.90625,36,35.23066,81.48378
10/12/2023 11:59:28,46.09375,48.90625,49.21875,36.61783,45.2091446,80,74,69,75,80,3409.7146,3409.7146,3409.7146,3510.00024,33.307972,22.8400555,1.18748641,2.54404116,100.285721,17.0230331,5.43290329,26.48211,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,129.882813,3.90625,36,35.23066,81.48378
10/12/2023 11:59:29,28.90625,39.0625,25.78125,19.3870182,28.2842522,72,74,67,70,74,3409.715,3409.715,3409.715,3409.715,27.6351814,18.497715,0.0512452051,1.75821579,100.285736,16.9719238,5.41659164,26.49842,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,142.578125,3.90625,36,35.23066,81.48378
10/12/2023 11:59:30,40.625,51.5625,42.1875,39.84375,43.5546875,75,74,72,72,77,3409.71387,3409.71387,3409.71387,3409.71387,32.4831848,22.6559677,0.6673547,2.08283353,100.2857,16.9514,5.410042,26.50497,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,120.117188,2.9296875,36,35.23066,81.48378
10/12/2023 11:59:31,44.1344261,45.3125,38.5416641,39.0625,41.7627678,80,72,78,79,80,3510.00024,3409.7146,3409.7146,3409.7146,32.80908,23.61594,0.309676617,2.0115726,100.285721,16.7289429,5.33904266,26.57597,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,89.84375,3.90625,36,35.23066,81.48378
10/12/2023 11:59:32,28.125,34.49901,32.03125,37.7232132,33.0946159,69,82,67,69,82,3409.71484,3409.71484,3409.71484,3409.71484,29.0506535,19.80181,0.07620221,1.820719,100.285728,16.7626648,5.34980774,26.5652046,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,84.96094,3.90625,36,35.23066,81.48378
10/12/2023 11:59:33,18.75,42.1875,23.5653229,16.3581734,25.2152443,68,76,66,69,77,3409.7146,3409.7146,3409.7146,3610.286,26.2457981,16.8104572,0.277280629,1.75990927,100.285721,16.71421,5.334343,26.58067,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,90.82031,3.90625,36,35.23066,81.48378
10/12/2023 11:59:34,24.0745182,39.84375,24.8840027,20.3869038,27.2972946,74,77,69,70,77,3409.71484,3409.71484,3409.71484,3409.71484,27.4267864,18.2818165,0.0347685,1.71233344,100.285736,16.6703339,5.320339,26.5946732,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,86.91406,3.90625,36,35.23066,81.48378
10/12/2023 11:59:35,25,45.9014435,31.8990345,25.61298,32.10336,76,78,79,76,78,3409.71069,3409.71069,3409.71069,3409.71069,29.4882126,19.7651253,0.0916579142,1.87031829,100.285606,16.5944214,5.296112,26.6189,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,79.10156,3.90625,36,35.23066,81.48378
10/12/2023 11:59:36,29.83631,40.0669632,36.0987053,24.4915657,32.6233864,70,81,78,68,82,3510.004,3409.718,3409.718,3510.004,29.352129,20.6597176,0.0378276519,1.8027395,100.28582,16.5959854,5.296612,26.6184,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,78.125,2.9296875,36,35.23066,81.48378
