,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/0,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/lpc/nct6791d/fan/4,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","Fan #4","Fan #5","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total LBA Written","Used Space","Temperature","Used Space"
06/18/2019 20:37:24,60,32.9411774,60,60,60,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.208,0.552000046,0.416,28,29.5,30,53,35,96,1023,2360,537,302,1204,17.1875,17.96875,13.28125,11.71875,15.0390625,37,38,35,36,38,3699.99927,3699.99927,3699.99927,3699.99927,27.1522942,17.1676979,0,4.6361165,99.99998,18.6961975,2.979988,12.9590187,29.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:25,60,28.62745,60,60,60,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.416,0.008,0.416,28,29.5,30,53,35,96,990,2360,524,293,1187,12.878788,19.6969681,15.9090881,21.2121239,17.4242439,35,33,37,34,37,3699.99878,3799.99878,3699.99878,3799.99878,33.7190247,22.42243,0,4.7701,99.99997,18.75943,2.99006653,12.94894,29.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:26,60,26.27451,60,60,60,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.056,3.456,3.37600017,1.016,0.824000061,0.416,0.008,0.064,23,29.5,30,53,35,96,990,2360,518,290,1195,2.34375,3.90625,3.90625,3.125,3.3203125,34,30,31,31,34,3700,3700,3700,3800,20.5353661,6.11685133,0,4.58150625,100,18.73722,2.98652649,12.95248,29.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:28,60,27.4509811,60,60,60,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.56,0.016,0.56,28.5,29.5,30,53,35,54,976,2356,515,289,1157,12.121212,31.8181877,8.333331,12.878788,16.2878761,43,40,35,34,39,3699.99658,3699.99658,3799.99634,3699.99658,32.9745026,21.759964,0,5.032134,99.99991,18.8430252,3.00339127,12.9356155,29.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:29,60,28.2352943,60,60,60,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.544,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.008,30.5,29.5,30,82,35,85,989,2360,512,290,1179,11.9047642,46.0317421,21.4285736,22.2222214,25.3968239,35,43,39,37,41,3700.00146,3700.00146,3700.00146,3700.00146,38.8224258,27.90353,0,4.8370924,100.000038,18.9694443,3.0235405,12.9154663,29.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:29,61.9607849,32.1568642,62.3529434,62.3529434,62.3529434,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.832,0.528,0.528,0.528,33,29.5,31,55,35,55,999,2360,512,293,1202,24.21875,49.21875,36.71875,36.71875,36.71875,40,43,40,42,43,3700.00024,3700.00024,3700.00024,3700.00024,43.5914955,32.7138367,0,5.135549,100.000008,19.5580978,3.11736679,12.82164,29.0000019,1061,0,327.16,150,0.968000054,7,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:30,64.31373,32.9411774,64.70589,64.70589,64.31373,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.832,0.528,0.528,0.528,36.5,30,31,55,35,55,1006,2351,518,299,1214,70.3125,78.90625,69.53125,74.21875,73.24219,43,49,44,44,48,3699.999,3699.999,3699.999,3699.999,57.60697,46.6067352,0,5.787319,99.99997,21.1376114,3.36912537,12.5698814,30.0000019,1061,0,357.85,1500,1.087,50,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:32,67.05882,36.47059,67.84314,67.84314,67.05882,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,38.5,30,31,55,35,55,1035,2351,531,321,1239,83.07693,91.53846,85.38461,85.38461,86.34615,45,47,45,44,48,3699.99756,3699.99756,3699.99756,3699.99756,63.91488,53.10212,0,6.177245,99.99993,22.6034164,3.60276031,12.3362465,30.0000019,1061,0,300.61,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:33,67.05882,37.64706,67.84314,67.84314,67.05882,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.47200012,3.37600017,1.016,0.824000061,0.552000046,0.528,0.544,38.5,30,31,55,35,55,1076,2356,542,331,1288,89.0625,88.28125,84.375,86.71875,87.109375,47,48,47,44,48,3700.001,3700.001,3700.001,3700.001,64.03405,53.34008,0,6.13383055,100.000031,24.6494141,3.92887115,12.0101357,31.0000019,1061,0,355.02,1500,1.087,4,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:34,68.2353,37.64706,69.01961,69.8039246,68.62745,100,0.856000066,1.03200006,3.36000013,3.36000013,1.03200006,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.536,0.552000046,41,30,31,54,35,54,1097,2356,554,339,1300,96.15385,97.69231,96.92308,97.69231,97.11539,51,54,55,49,55,3699.99829,3699.99829,3699.99829,3699.99829,70.7616959,60.83939,0,6.019513,99.9999542,25.9462738,4.135578,11.8034286,31.0000019,1061,0,323.86,1500,1.087,4,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:35,71.37255,41.9607849,72.94118,72.94118,71.37255,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.528,0.552000046,0.56,42.5,30,31,53,35,55,1124,2356,561,357,1355,96.15385,98.46154,99.23077,97.69231,97.88461,51,55,51,50,54,3699.9978,3699.9978,3699.9978,3699.9978,75.51221,66.106,0,6.571439,99.99994,25.0424881,3.99152374,11.9474831,30.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:36,71.37255,44.3137245,72.94118,72.94118,71.37255,100,0.864,1.03200006,3.36000013,3.36000013,1.03200006,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.552000046,0.552000046,0.544,43.5,30,31,53,35,53,1165,2356,573,367,1348,92.06349,89.68254,90.47619,96.0317459,92.06349,50,54,54,49,57,3700.00122,3700.00122,3700.00122,3700.00122,73.31476,64.21457,0,6.44739437,100.000031,25.5566177,4.073471,11.8655357,31.0000019,1061,0,300.8,1500,1.087,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:37,71.37255,45.09804,72.94118,72.94118,71.37255,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.544,3.456,3.37600017,1.016,0.824000061,0.56,0.56,0.552000046,43.5,30,31,53,35,53,1176,2356,588,376,1377,57.03125,68.75,69.53125,74.21875,67.38281,50,54,48,47,55,3699.99951,3699.99951,3699.99951,3699.99951,69.78477,61.0178337,0,5.89126444,99.9999847,25.71936,4.099411,11.8395958,30.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:37,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.576000035,3.456,3.37600017,1.016,0.824000061,0.544,0.216,0.208,42.5,30.5,31,53,35,53,1175,2356,590,379,1369,44.53125,55.46875,50.78125,66.92307,54.4260864,50,54,53,48,54,3699.99731,3699.99731,3699.99731,3699.99731,65.89868,57.24636,0,5.55164146,99.99993,25.8909378,4.12675858,11.8122482,30.0000019,1061,0,300,150,0.900000036,4,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:39,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.592,3.456,3.37600017,1.016,0.824000061,0.552000046,0.552000046,0.15200001,42.5,30.5,31,52,35,71,1181,2356,593,376,1362,49.21875,46.09375,43.75,65.87302,51.2338753,49,49,46,51,51,3700.00122,3700.00122,3700.00122,3700.00122,63.52742,54.9683533,0,5.410344,100.000031,25.8463058,4.119644,11.8193626,30.0000019,1061,0,300,150,0.900000036,4,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:39,69.8039246,44.3137245,71.37255,71.76471,70.19608,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.47200012,3.37600017,1.016,0.824000061,0.0800000057,0.576000035,0.584000051,41.5,30.5,31,52,35,52,1173,2360,590,372,1328,47.65625,25.78125,33.59375,62.5,42.3828125,48,45,53,50,52,3699.99927,3699.99927,3799.99927,3699.99927,60.0626335,51.6913033,0,5.22523355,99.99998,25.7195511,4.09944153,11.8395653,30.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:41,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.568,3.456,3.37600017,1.016,0.824000061,0.216,0.536,0.56,42,31,31,52,35,53,1163,2360,588,372,1345,28.125,42.96875,50,68.75,47.4609375,46,46,50,51,51,3700,3700,3700,3700,63.03377,54.5811539,0,5.265788,100,25.5990524,4.08023453,11.8587723,30.0000019,1061,0,357.25,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:42,71.37255,45.09804,72.94118,72.94118,71.37255,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.0720000044,0.584000051,0.56,43,31,31,51,35,53,1170,2360,593,378,1371,17.96875,23.4375,53.90625,61.71875,39.2578125,42,44,56,51,56,3699.99854,3699.99854,3699.99854,3699.99854,57.41496,49.1447449,0,5.052738,99.9999542,25.5601349,4.074032,11.864975,30.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:42,70.98039,45.09804,72.94118,72.94118,71.37255,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.568,3.456,3.37600017,1.016,0.824000061,0.576000035,0.536,0.568,42,31,31,52,35,55,1170,2356,597,379,1336,36.71875,34.375,50.78125,79.6875,50.390625,48,53,51,47,53,3699.99951,3699.99951,3699.99951,3699.99951,61.65757,52.8876953,0,6.124117,99.9999847,25.2269135,4.02092,11.918087,30.0000019,1061,0,302.9,1500,1.087,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:44,69.4117661,44.3137245,70.98039,70.98039,69.4117661,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.552000046,0.528,0.56,41.5,31,31,53,35,52,1171,2356,594,378,1332,39.0625,39.84375,46.09375,70.3125,48.828125,51,45,47,48,49,3699.99951,3699.99951,3699.99951,3699.99951,61.0172424,52.379158,0,5.4052186,99.9999847,24.2874,3.87117,12.0678368,30.0000019,1061,0,304.65,1500,1.087,4,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:44,70.5882339,43.1372566,71.76471,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.552000046,42.5,31.5,32,53,35,55,1167,2356,592,374,1339,55.46875,58.59375,58.59375,73.4375,61.5234375,47,50,48,52,52,3699.99951,3699.99951,3699.99951,3699.99951,68.08306,59.39246,0,5.541763,99.9999847,24.298645,3.872963,12.0660439,30.0000019,1061,0,303.25,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:46,69.8039246,43.1372566,71.37255,70.98039,69.4117661,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.568,3.456,3.37600017,1.016,0.824000061,0.464000016,0.544,0.368000031,41.5,31.5,32,53,35,52,1163,2356,589,374,1347,40.76923,45.38461,45.38461,57.6923065,47.30769,47,52,53,50,53,3699.99878,3699.99878,3699.99878,3699.99878,62.53381,54.049057,0,5.401916,99.99997,24.7596741,3.94644547,11.9925613,30.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:47,70.19608,43.92157,71.76471,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.47200012,3.37600017,1.016,0.824000061,0.56,0.544,0.416,42,31.5,32,53,35,52,1170,2356,586,373,1358,34.615387,37.6923065,43.8461533,64.61538,45.1923065,50,47,53,50,53,3700,3700,3700,3700,60.6405945,52.1648331,0,5.251096,100,25.8165131,4.114895,11.8241119,30.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:48,71.37255,44.3137245,71.76471,72.15686,70.98039,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.480000019,3.456,3.37600017,1.016,0.824000061,0.56,0.568,0.528,42.5,31.5,32,52,35,54,1181,2360,586,376,1348,32.8125,33.59375,50.78125,50,41.796875,44,50,44,51,51,3699.99878,3699.99878,3699.99878,3699.99878,60.513504,52.16819,0,5.18269157,99.99997,27.0020828,4.30386353,11.6351433,30.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:49,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.568,0.568,0.544,42,32,32,52,35,59,1175,2356,588,377,1352,37.5,47.65625,44.53125,56.25,46.484375,49,53,52,50,53,3699.99927,3699.99927,3699.99927,3699.99927,61.22794,52.7775879,0,5.24005365,99.9999847,24.4495239,3.8970108,12.041996,30.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:50,69.8039246,45.09804,70.98039,70.98039,69.4117661,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.528,0.0720000044,0.576000035,41.5,32,32,52,35,55,1188,2356,589,380,1337,28.90625,32.8125,40.625,58.59375,40.234375,53,55,44,50,55,3699.99854,3699.99854,3699.99854,3699.99854,59.1318245,50.8221359,0,4.98233366,99.99996,24.4186172,3.892086,12.0469208,31.0000019,1061,0,300,150,0.900000036,0,26,85.44649,91.94012,24,32.7502823
06/18/2019 20:37:51,69.4117661,44.3137245,70.98039,70.98039,69.4117661,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.576000035,3.456,3.37600017,1.016,0.824000061,0.576000035,0.584000051,0.208,41.5,32,32,55,35,64,1179,2360,591,378,1327,29.2307682,35.384613,33.07692,57.6923065,38.8461533,51,54,52,43,54,3700.00024,3700.00024,3800.00024,3700.00024,58.6031761,50.30673,0,4.95769358,100,24.4101028,3.890728,12.0482788,31.0000019,1061,0,300.63,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:37:52,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.544,3.456,3.37600017,1.016,0.824000061,0.536,0.568,0.568,42.5,32,32,52,36,64,1181,2356,591,379,1347,36.71875,46.875,44.53125,60.15625,47.0703125,47,49,52,45,52,3699.99878,3699.99878,3699.99878,3699.99878,62.29344,53.8623047,0,5.18696451,99.99997,24.5555267,3.913906,12.0251007,31.0000019,1061,0,301.66,1500,1.087,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:37:53,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.536,0.568,0.56,42,32,32,53,35,97,1193,2356,591,380,1335,36.9230728,39.9999962,45.38461,47.6923065,42.4999962,48,49,46,51,51,3699.99927,3699.99927,3699.99927,3699.99927,61.5410423,53.1058121,0,5.199927,99.9999847,24.462822,3.89913177,12.039875,30.0000019,1061,0,300,1500,1.087,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:37:54,70.19608,44.3137245,71.76471,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.544,0.424000025,0.568,42,32,32,52,36,52,1189,2356,592,380,1328,45.38461,52.30769,52.30769,60.76923,52.6923065,51,51,53,53,53,3699.999,3699.999,3699.999,3699.999,63.871212,55.2549248,0,5.50603533,99.99997,24.6335,3.92633438,12.0126724,30.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:37:55,70.5882339,44.3137245,71.76471,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.528,0.544,0.552000046,42,32,32,53,35,102,1194,2356,592,382,1331,32.8125,42.96875,48.4375,58.59375,45.703125,49,55,49,52,55,3699.99927,3699.99927,3699.99927,3699.99927,62.5935,54.069828,0,5.346156,99.99998,24.4795837,3.901802,12.0372047,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:37:56,69.8039246,43.52941,71.76471,71.76471,70.19608,100,0.864,1.03200006,3.36000013,3.344,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.528,0.56,0.408000022,42.5,32,32,54,35,52,1186,2356,589,382,1348,43.8461533,49.2307663,34.615387,49.2307663,44.2307663,47,48,56,52,54,3700,3700,3700,3700,62.0306358,53.6135139,0,5.3390727,100,25.09507,3.99990463,11.9391022,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:37:57,71.37255,43.1372566,72.94118,72.94118,71.37255,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.528,0.536,0.480000019,43,32.5,32,52,35,53,1192,2356,592,387,1351,45.38461,46.1538429,56.1538467,54.6153831,50.57692,46,54,55,53,54,3699.999,3699.999,3699.999,3699.999,62.316555,53.76545,0,5.71084356,99.99997,26.0437241,4.1511116,11.7878952,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:37:58,71.37255,44.3137245,72.94118,72.94118,71.37255,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.544,0.552000046,0.552000046,43,32.5,32,53,35,53,1190,2356,596,385,1336,64.61538,71.53846,68.46154,81.53846,71.53846,48,55,53,51,55,3699.99951,3699.99951,3699.99951,3699.99951,69.0761261,60.21747,0,5.866228,99.9999847,26.1389618,4.16629028,11.7727165,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:37:59,72.15686,46.27451,73.7254944,73.7254944,72.15686,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.544,0.56,44.5,32.5,32,53,35,54,1205,2356,596,397,1348,67.69231,81.53846,71.53846,77.69231,74.61539,51,55,53,53,57,3699.999,3699.999,3699.999,3699.999,71.11653,62.2857971,0,6.070999,99.99998,26.0719452,4.155609,11.7833977,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:38:00,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.56,3.456,3.37600017,1.016,0.824000061,0.56,0.536,0.56,45.5,32.5,32,54,35,54,1223,2356,597,396,1391,77.69231,80.7692261,79.23077,76.92308,78.65385,54,58,52,49,58,3699.999,3699.999,3699.999,3699.999,71.63142,62.8906631,0,5.638187,99.99997,25.1884537,4.01478958,11.9242172,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:38:01,72.15686,47.45098,73.7254944,73.7254944,72.15686,100,0.864,1.03200006,3.36000013,3.36000013,1.03200006,1.97600007,0.56,3.47200012,3.37600017,1.016,0.824000061,0.56,0.56,0.56,44.5,32.5,32,53,35,55,1232,2356,603,408,1380,42.96875,57.03125,55.46875,60.9375,54.1015625,49,51,49,53,53,3699.99976,3799.99976,3699.99976,3699.99976,66.16035,57.5249252,0,5.21743345,99.99999,24.9280167,3.973278,11.9657288,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:38:02,72.15686,46.27451,73.7254944,73.7254944,72.15686,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.544,3.456,3.37600017,1.016,0.824000061,0.544,0.568,0.008,44,32.5,32,53,35,61,1229,2360,604,401,1391,28.46154,52.30769,54.6153831,63.8461533,49.8076935,46,50,54,54,54,3699.99878,3699.99878,3699.99878,3699.99878,65.12821,56.5519753,0,5.15467167,99.99997,24.64225,3.92773056,12.0112762,32,1061,0,300.919983,1500,1.087,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:38:03,72.15686,46.27451,73.7254944,73.7254944,72.15686,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.576000035,3.456,3.37600017,1.016,0.824000061,0.528,0.56,0.568,44,33,32,55,35,54,1222,2356,607,400,1369,28.125,46.875,50.78125,66.40625,48.046875,44,52,55,55,55,3699.99951,3799.99951,3699.99951,3699.99951,60.0872154,51.5405235,0,5.20533,99.9999847,24.6023331,3.92136765,12.0176392,32,1061,0,300,1500,1.087,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:38:04,72.15686,45.09804,73.7254944,73.7254944,72.15686,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.216,0.552000046,0.336000025,44.5,33,32,53,35,52,1211,2360,607,403,1345,39.2307625,50.7692261,43.8461533,56.1538467,47.4999962,45,47,52,55,55,3699.99927,3699.99927,3699.99927,3699.99927,63.5010262,55.0250168,0,5.225804,99.9999847,24.5627213,3.91505432,12.0239525,31.0000019,1061,0,300,1500,1.087,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:38:05,72.15686,46.27451,73.7254944,73.7254944,71.76471,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.576000035,3.456,3.37600017,1.016,0.824000061,0.544,0.008,0.576000035,43.5,33,32,83,35,53,1227,2356,606,397,1386,42.3076859,49.2307663,40.76923,53.0769234,46.3461533,51,56,51,50,52,3699.99927,3699.99927,3699.99927,3699.99927,61.11785,52.6961021,0,5.19289446,99.99998,24.5385513,3.91120148,12.0278053,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:38:06,72.15686,46.27451,73.7254944,73.7254944,72.15686,100,0.864,1.03200006,3.36000013,3.36000013,1.03200006,1.97600007,0.576000035,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.528,44,33,32,52,35,53,1215,2356,605,399,1341,42.1875,53.90625,50.78125,55.46875,50.5859375,44,51,54,55,54,3699.999,3699.999,3699.999,3699.999,65.35886,56.9529953,0,5.085879,99.99998,24.5832825,3.91833115,12.0206757,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:38:07,72.15686,46.27451,73.7254944,73.7254944,72.54902,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.008,3.456,3.37600017,1.016,0.824000061,0.56,0.552000046,0.0720000044,45,33,32,52,35,55,1226,2356,600,401,1363,43.28358,58.2089539,47.0149269,52.9850731,50.37314,58,58,48,43,59,3699.99756,3699.99756,3699.99756,3699.99756,63.2465858,54.73658,0,5.44405556,99.99994,24.8385086,3.959011,11.9799957,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
06/18/2019 20:38:08,72.15686,46.27451,73.7254944,73.7254944,72.15686,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.56,0.536,0.528,44,33,32,52,35,53,1228,2360,603,405,1365,47.5806465,58.87097,39.51613,61.2903252,51.8145142,50,53,53,50,56,3700.00122,3700.00122,3700.00122,3700.00122,65.9204559,57.4200363,0,5.247839,100.000038,24.7918625,3.95157623,11.9874306,31.0000019,1061,0,300,150,0.900000036,0,28,85.5807,91.93197,24,32.7502823
