,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/power/4,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/power/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/9,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/11,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/10,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/3,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/4,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/5,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/6,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/7,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/12,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/2,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/3,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/7,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/8,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/load/1,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/2,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/3,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/7,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/8,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/load/1,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/2,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/3,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/7,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/8,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/load/1,/battery/GA50358%00_1/energy/0,/battery/GA50358%00_1/energy/1,/battery/GA50358%00_1/level/1,/battery/GA50358%00_1/energy/2,/battery/GA50358%00_1/level/0,/battery/GA50358%00_1/voltage/0,/battery/GA50358%00_1/current/0,/battery/GA50358%00_1/power/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Platform","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Total","D3D Shared Memory Free","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Other","D3D Other","D3D GDI Render","D3D Video Processing","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Designed Capacity","Fully-Charged Capacity","Degradation Level","Remaining Capacity","Charge Level","Voltage","Charge/Discharge Current","Charge/Discharge Rate"
02/18/2025 10:46:22,11.7364407,10.4605312,30.4041328,4.89730263,43.2168,16.2842331,42.3288574,11.275774,20.5760479,5.126053,14.151001,7.905972,5.329651,2.41902471,2.92394161,2.64796615,67.8879,32.36882,16.376049,28.1488647,18.82326,67.8879,72,58.6428566,53,60,64,72,66,58,52,52,52,52,60,60,60,60,68,47,40,36,28,34,42,48,48,48,48,40,40,40,40,4380.44336,4380.44336,4380.44336,4380.44336,4380.44336,4380.44336,3484.4436,3484.4436,3484.4436,3484.4436,3484.4436,3285.33252,3484.4436,3484.4436,36.4312553,29.660471,0,0.2050333,1.28063965,1.24572754,1.24572754,1.24572754,1.22949219,1.24951172,1.25952148,1.25952148,1.25952148,1.25952148,1.25952148,1.25952148,1.26599121,1.24597168,1.24597168,99.55553,7.769058,23.8980026,24.5335617,7.85816574,47.8088951,14.1163635,52,1350,8100.972,0,0,0,0,0.05859375,0.25,0,0,0,0,0,0,0,0,0,59.46875,6141,5921,220,3.58247828,590.006,1.750528E+08,6348800,0.007112657,16213.5352,15791.6836,421.8203,0.9727768,0,0,0,0,0,0,0,0,0,0,0,0,85.6722946,18.7135544,0.338973165,18.0098667,25472944,2019240.5,88.1974258,0,0.1205682,0.121276259,0,6042.86768,0,0,0,0,0,0,0,0,0,0,0.000149806961,0.00046292413,11556.9287,15262.4629,0.024755409,90005,79347,11.841568,79348,100.001259,16.947,0,0
02/18/2025 10:46:23,4.11586761,13.5918255,16.87975,2.61477828,21.56977,35.2179871,50.0086441,21.8027115,8.041609,6.40558,8.808411,7.982689,8.055157,86.87428,10.1545753,6.42488,2.696669,2.24459171,2.64726281,9.82045,16.2978764,86.87428,66,58.7142868,56,64,66,64,61,59,58,58,58,58,55,55,55,55,66,44,36,34,36,39,41,42,42,42,42,45,45,45,45,4081.77686,4380.44336,4380.44336,4081.77686,4081.77686,4081.77686,3484.4436,3285.33252,3484.4436,3484.4436,3484.4436,3285.33252,3484.4436,3484.4436,36.1543427,29.7338543,0,0.204217955,1.31750488,1.23242188,1.22937012,1.25439453,1.25439453,1.25439453,1.279419,1.2644043,1.26940918,1.2644043,1.28442383,1.25439453,1.25439453,1.25439453,1.33447266,99.5555344,7.81835556,23.8487053,24.6892319,7.90471649,47.7623444,14.1999893,52,1350,8100.972,0,0,0,0,0.0703125,0.25,0,0,0,0,0,0,0,0,0,59.375,6141,5921,220,3.58247828,21.787,1.433088E+08,5427200,0.008134605,16213.5352,15791.7148,421.8203,1.33503532,0,0,0,0,0,0,0,0,0,0,0,0,85.6722946,100,0.8997737,14.9211693,108676112,4135600.5,88.1974258,0,0.173775524,0.201147854,0,33094.1953,0,0,0,0,0,0,0,0,0,0,0.000162195414,0.000480161048,13437.959,18697.168,0.029662054,90005,79347,11.841568,79348,100.001259,16.947,0,0
02/18/2025 10:46:24,9.141218,7.393229,18.8604774,3.48383784,54.8507271,23.4510727,33.10899,25.91346,12.3575449,14.8913622,18.05777,22.8513,11.9484482,5.456728,7.528466,4.944563,8.569175,6.63393736,44.5488319,44.98995,18.949049,54.8507271,75,62.7857132,59,75,72,72,66,63,54,54,54,54,64,64,64,64,77,41,25,28,28,34,37,46,46,46,46,36,36,36,36,398.2221,4081.77661,4081.77661,4081.77661,4081.77661,4380.44336,3484.44336,3484.44336,3484.44336,3285.33228,3484.44336,3484.44336,3484.44336,3484.44336,42.36483,35.6322174,0,0.204492629,1.29736328,1.27575684,1.23071289,1.22070313,1.24072266,1.24072266,1.26574707,1.2824707,1.26245117,1.2824707,1.24743652,1.24743652,1.24743652,1.24743652,1.23742676,99.55553,7.87109,23.79597,24.8557587,7.963829,47.70323,14.3061752,52,1350,8100.972,0,0,0,0,0.07421875,0.25,0,0,0,0,0,0,0,0,0,59.5,6141,5921,220,3.58247828,21.204,1.808896E+08,5632000,0.008334024,16213.5352,15791.7148,446.1172,1.12353337,0,0,0,0,0,0,0,0,0,0,0,0,85.6722946,25.9363632,0.248117223,25.3856678,41176544,1540489.75,88.1974258,0,0.1467351,0.153516516,0,7507.717,0,0,0,0,0,0,0,0,0,0,0.000162366778,0.000480161048,168.617371,0,0.000155640824,90005,79347,11.841568,79348,100.001259,16.944,0,0
02/18/2025 10:46:25,8.80065,10.0124722,20.89669,7.89932,44.5538025,23.1467781,30.8747883,42.309864,21.1216278,14.0079021,23.64753,20.7301254,0.4392922,3.8431704,2.17847824,0,4.69694138,28.00172,16.0507927,70.66613,19.6519852,70.66613,70,60.07143,56,56,70,70,62,63,52,52,52,52,64,64,64,64,70,44,44,30,30,38,37,48,48,48,48,36,36,36,36,4081.77637,4081.77637,4081.77637,4081.77637,4081.77637,4380.443,3484.44336,3484.44336,3285.33228,3484.44336,3484.44336,3484.44336,3484.44336,3285.33228,45.89763,39.0923538,0,0.204512835,1.283081,1.26306152,1.27307129,1.25805664,1.25805664,1.24707031,1.26708984,1.27209473,1.27209473,1.27209473,1.27209473,1.262085,1.23706055,1.23706055,1.23706055,99.55553,7.92793274,23.7391281,25.0352631,8.019428,47.6476326,14.4060593,52,1350,8100.972,0,0,0,0,0.06640625,0.25,0,0,0,0,0,0,0,0,0,59.5,6141,5921,220,3.58247828,21.876,1.724416E+08,5683200,0.0115231294,16213.5352,15767.418,464.097656,1.1294632,0,0,0,0,0,0,0,0,0,0,0,0,85.6722946,36.2363777,2.11818123,26.2430458,77368216,9880763,88.1974258,0,0.195866585,0.159395337,0,17870.2617,0,0,0,0,0,0,0,0,0,0,0.000169208273,0.000495628454,8011.966,18113.63,0.0241150074,90005,79347,11.841568,79348,100.001259,16.944,0,0
02/18/2025 10:46:26,12.87691,14.31818,23.5005016,16.4202042,60.39915,24.1469555,36.9523125,30.9421959,25.3304119,24.5123024,27.220768,24.85618,44.3798256,37.3712234,79.51192,40.5642,15.5441523,31.4102478,19.5992527,13.1400948,30.149847,79.51192,76,63.7142868,58,71,69,76,68,62,67,67,67,67,55,55,55,55,72,42,29,31,24,32,38,33,33,33,33,45,45,45,45,4081.77637,4081.77637,4380.443,4081.77637,4380.443,4380.443,3484.44336,3484.44336,3285.33228,3484.44336,3285.33228,3484.44336,3484.44336,3484.44336,46.90721,39.5749969,0,0.20456861,1.18322754,1.288208,1.32324219,1.33312988,1.31323242,1.31323242,1.32141113,1.28137207,1.38635254,1.37133789,1.36132813,1.37280273,1.25280762,1.26281738,1.347168,99.55553,7.987499,23.6795616,25.2233734,8.064453,47.6026077,14.4869385,52,1350,8100.972,0,0,0,0,0.06640625,0.25,0,0,0,0,0,0,0,0,0,59.46875,6141,5921,220,3.58247828,21.612,1.527296E+08,5683200,0.007585696,16213.5352,15749.4375,464.097656,1.225062,0,0,0,0,0,0,0,0,0,0,0,0,85.6722946,9.355608,0.130867213,7.424253,53457856,1030808.81,88.1974258,0,0.320885867,0.3528793,0,19891.9121,0,0,0,0,0,0,0,0,0,0,0.000171609223,0.0005130125,2503.822,18128.9141,0.01904487,90005,79347,11.841568,79348,100.001259,16.943,0,0
02/18/2025 10:46:27,2.2680223,9.33069,4.17662859,0.9954095,19.1552,47.31195,16.19662,40.18796,2.196318,4.5493784,8.761108,6.39752769,49.0897064,28.93771,78.07736,55.2755356,17.8565979,11.9945345,10.2077427,13.5896206,21.3277817,78.07736,72,60.2857132,58,57,59,61,56,72,65,67,68,65,54,54,54,54,71,42,43,41,39,44,28,35,33,32,35,46,46,46,46,4081.77686,4081.77686,4380.44336,4081.77686,4380.44336,4081.77686,3285.33252,3285.33252,3484.4436,3285.33252,3285.33252,3285.33252,3285.33252,3285.33252,38.5883179,31.6899586,0,0.205472127,1.3482666,1.26831055,1.28491211,1.28491211,1.28491211,1.30993652,1.289917,1.26489258,1.1348877,1.33984375,1.135498,1.135498,1.135498,1.211792,1.39172363,99.5555344,8.020786,23.6462746,25.3284836,8.09959,47.56747,14.5500565,52,1350,8100.972,0,0,0,0,0.06640625,0.25,0,0,0,0,0,0,0,0,0,59.4375,6141,5921,220,3.58247828,21.754,1.785344E+08,5836800,0.00748989824,16213.5352,15749.4375,463.839844,1.15291715,0,0,0,0,0,0,0,0,0,0,0,0,85.6722946,15.4511843,0.300631166,7.0650115,69454424,2280203.25,88.1974258,0,0.154262751,0.163413182,0,7916.29053,0,0,0,0,0,0,0,0,0,0,0.000227636658,0.005440997,58140.47,5113839.5,4.773952,90005,79347,11.841568,79348,100.001259,16.944,0,0
02/18/2025 10:46:28,6.313854,9.694386,10.6796379,7.37457848,51.4058,18.2524452,26.1213474,22.9775372,11.089015,9.478742,12.4774218,8.866763,21.911829,29.4073524,26.2674389,32.02981,30.8891125,32.6858978,69.05539,34.0829773,23.5530682,69.05539,81,62.7857132,64,64,74,67,64,81,59,59,59,59,57,57,57,58,72,36,36,26,33,36,19,41,41,41,41,43,43,43,42,4380.44336,4380.44336,4380.44336,4380.44336,4081.77686,4081.77686,3484.4436,3484.4436,3285.33276,3484.4436,3484.4436,3285.33276,3285.33276,3484.4436,36.7495956,29.94836,0,0.20464094,1.333374,1.35339355,1.27331543,1.31835938,1.34106445,1.34106445,1.34106445,1.32104492,1.31555176,1.31555176,1.31555176,1.322998,1.33300781,1.33300781,1.33300781,99.5555344,8.02927,23.63779,25.355278,8.071445,47.5956154,14.4994965,52,210,810,0,0,0,0,0.0625,0.25,0,0,0,0,0,0,0,0,0,59.21875,6141,5921,220,3.58247828,20.624,1.591296E+08,4812800,0.0102168415,16213.5352,15749.6953,463.84375,1.68593061,0,0,0,0,0,0,0,0,0,0,0,0,85.6722946,90.34349,0.3852074,4.03158236,4.883719E+07,4763750,88.1974258,0,0.174813136,0.158471927,0,12540.3018,0,0,0,0,0,0,0,0,0,0,0.000228200108,0.005441673,617.4521,740.9425,0.00125385448,90005,79347,11.841568,79348,100.001259,16.944,0,0
02/18/2025 10:46:29,3.30386758,4.95185852,10.9542732,3.63748074,20.1001167,52.38304,26.4511528,10.3859606,3.66624,3.18251252,5.6497097,4.65708971,5.16998768,12.1199493,2.499777,45.23023,7.824743,9.325558,21.069931,21.0602589,13.6811848,52.38304,78,59.1428566,52,59,78,57,63,59,51,51,51,51,64,64,64,64,78,48,41,22,43,37,41,49,49,49,49,36,36,36,36,4081.77661,4081.77661,4081.77661,4380.44336,4081.77661,4081.77661,3285.33252,3285.33252,3484.4436,3484.4436,3484.4436,3285.33252,3484.4436,3484.4436,27.55655,21.2910671,0,0.204740644,1.31445313,1.37939453,1.3894043,1.3494873,1.33447266,1.36938477,1.36938477,1.319458,1.20446777,1.20446777,1.20446777,1.21447754,1.21447754,1.21447754,1.20446777,99.55553,8.050152,23.616909,25.4212189,8.106827,47.5602341,14.5630569,52,1350,8100.972,0,0,0,0,0.0625,0.25,0,0,0,0,0,0,0,0,0,59.28125,6141,5921,220,3.58247828,21.205,1.691648E+08,6092800,0.009514979,16213.5352,15749.6914,463.847656,1.31592631,0,0,0,0,0,0,0,0,0,0,0,0,85.6722946,23.65731,0.193008438,8.408715,24897468,1957105.5,88.1974258,0,0.1710285,0.157121986,0,12682.0762,0,0,0,0,0,0,0,0,0,0,0.000234649517,0.00547087658,7147.113,32362.7461,0.036469236,90005,79347,11.841568,79348,100.001259,16.943,0,0
02/18/2025 10:46:30,9.693378,10.57837,4.378319,0,54.963707,7.953042,19.8613,20.7438889,8.237469,2.59246826,3.52510214,0.6049752,4.9303236,18.9448776,49.9466171,12.5760975,0,0.0610113144,4.99889851,32.09166,13.2858276,54.963707,64,56.92857,53,58,64,62,53,55,60,60,60,60,53,53,53,53,64,47,42,36,38,47,45,40,40,40,40,47,47,47,47,4380.44336,4380.44336,4380.44336,4380.44336,4081.77686,4380.44336,3484.44385,3285.33276,3285.33276,3285.33276,3285.33276,3285.33276,3285.33276,3484.44385,31.3611412,24.91564,0,0.20431374,1.26147461,1.29650879,1.30151367,1.34655762,1.34155273,1.28149414,1.279541,1.18457031,1.18457031,1.17956543,1.3145752,1.3145752,1.32958984,1.18457031,1.19458008,99.5555344,8.085804,23.5812569,25.5337982,8.140636,47.5264244,14.6237946,52,1350,8100.972,0,0,0,0,0.0703125,0.25,0,0,0,0,0,0,0,0,0,59.125,6141,5921,220,3.58247828,21.826,1.68192E+08,6553600,0.00297386665,16213.5352,15749.6875,463.847656,0.9173551,0,0,0,0,0,0,0,0,0,0,0,0,85.6722946,15.1394119,0.01296436,15.2053995,41182948,58709.08,88.1974258,0,0.154005527,0.1623459,0,11742.5938,0,0,0,0,0,0,0,0,0,0,0.000237178057,0.005529031,2594.386,59668.9648,0.05747165,90005,79347,11.841568,79348,100.001259,16.943,0,0
