,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/power/4,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/load/13,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/power/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/smalldata/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/0,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/8,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/1,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/10,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/9,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/2,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/3,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/4,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/7,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/5,/gpu-intel-integrated/%5C%5C%3F%5CPCI%23VEN_8086%26DEV_46A6%26SUBSYS_278D1043%26REV_0C%233%2611583659%260%2610%23%7B1ca05180-a699-450a-9a0c-de4fbe3ddd89%7D/load/6,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/2,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/data/3,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/7,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/throughput/8,/nic/%7B6B9C28EA-F1B2-4518-875F-2744DB97822F%7D/load/1,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/2,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/data/3,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/7,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/throughput/8,/nic/%7BF90C6E0E-D34F-4188-A599-3ED020FABA30%7D/load/1,/nic/%7B63C67BF7-6E23-451C-9FB8-C6FA0D476066%7D/data/2,/nic/%7B63C67BF7-6E23-451C-9FB8-C6FA0D476066%7D/data/3,/nic/%7B63C67BF7-6E23-451C-9FB8-C6FA0D476066%7D/throughput/7,/nic/%7B63C67BF7-6E23-451C-9FB8-C6FA0D476066%7D/throughput/8,/nic/%7B63C67BF7-6E23-451C-9FB8-C6FA0D476066%7D/load/1,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/2,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/data/3,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/7,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/throughput/8,/nic/%7BC9A9F541-7D11-4C0E-A058-314FC0EE2D5D%7D/load/1,/battery/GA50358%00_2/energy/0,/battery/GA50358%00_2/energy/1,/battery/GA50358%00_2/level/1,/battery/GA50358%00_2/energy/2,/battery/GA50358%00_2/level/0,/battery/GA50358%00_2/voltage/0,/battery/GA50358%00_2/current/0,/battery/GA50358%00_2/power/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Platform","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Total","D3D Shared Memory Free","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Overlay","D3D Other","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Designed Capacity","Fully-Charged Capacity","Degradation Level","Remaining Capacity","Charge Level","Voltage","Charge Current","Charge Rate"
02/12/2025 21:21:24,13.9185724,11.4986534,16.9412079,6.13472462,51.38302,10.7984123,25.8248749,19.661438,8.04227,4.47860956,7.05906773,6.075549,8.854705,6.76466227,6.47488832,9.654718,13.1944656,50.4379578,18.8450928,18.0743446,15.7058716,51.38302,52,39.1428566,38,49,52,49,42,42,34,34,34,34,35,35,35,35,51,62,51,48,51,58,58,66,66,66,66,65,65,65,65,3783.11255,3783.11255,3783.11255,3783.11255,3683.55713,3683.55713,3086.22339,3086.22339,1692.44507,2588.44556,3086.22339,3086.22339,3086.22339,3086.22339,22.7548618,16.2099762,0,0.08664732,1.11364746,1.14367676,1.14367676,1.16369629,1.16369629,1.14868164,1.14367676,1.14868164,1.14367676,1.12365723,1.14367676,1.15869141,1.12744141,1.13244629,1.142456,99.5555954,7.12492752,24.5421562,22.4994736,7.954193,57.71289,12.1129074,36,2355,8100.972,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,41.78125,6141,5921,220,3.58247828,20.733,1.65376E+08,4966400,0.004285908,16213.5469,15898.1445,331.5039,0.2614231,0,0,0,0,0,0,0,0,0,0,91.0624847,32.2153,0.09122535,30.0024338,52879148,851157.7,81.3427658,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,0.389699847,3.15271544,0,0,0,23.4013653,39.49507,12560.085,1548.51758,0.0144703621,90005,79347,11.841568,77761,98.00118,17.117,0.432669282,7.406
02/12/2025 21:21:25,6.9423914,5.19768,16.39834,12.2622194,36.26781,14.0522423,53.5154572,18.3891716,11.0025291,2.137661,18.5609589,5.23741245,7.94745064,18.308651,19.2005157,7.51172924,13.86562,12.5824213,19.81342,15.5936,15.7393637,53.5154572,48,37.7857132,34,48,42,44,37,36,33,33,33,33,39,39,39,39,48,66,52,58,56,63,64,67,67,67,67,61,61,61,61,3783.1123,398.222351,3683.55664,3683.55664,3285.33423,3384.89,3086.22314,2986.66748,2986.66748,3086.22314,3086.22314,3086.22314,3086.22314,3086.22314,24.3250675,17.7466164,0,0.08576877,1.20349121,1.16345215,1.19348145,1.1640625,1.17907715,1.21911621,1.144043,1.1583252,1.14331055,1.123291,1.123291,1.13830566,1.1583252,1.14831543,1.1282959,99.55559,7.174206,24.492878,22.65509,8.032658,57.6344261,12.232399,36,2355,8100.972,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,41.8125,6141,5921,220,3.58247828,19.05,1.747456E+08,5171200,0.00410041166,16213.5469,15882.043,349.214844,0.452209324,0,0,0,0,0,0,0,0,0,0,91.0624847,31.2777176,0.16038245,22.837038,48005824,1165464,81.3427658,0.16782251,0.0122129312,0.20244588,4107.99561,28755.97,0,0,0,0,NaN,0,0,0,0,0,0.389699847,3.15271544,0,0,0,23.4013767,39.49509,12827.4678,20752.7051,0.0344412029,90005,79347,11.841568,77761,98.00118,17.117,0.432669282,7.406
02/12/2025 21:21:26,7.24442,8.607692,19.18208,16.9619331,48.64289,19.3209534,27.72665,49.32096,16.5962582,13.3152781,19.76623,13.04813,16.2127018,16.206604,18.9569359,21.3905811,27.637989,38.85478,53.7353058,39.536602,24.6132488,53.7353058,53,43.7857132,42,53,52,53,48,38,41,41,41,41,40,41,41,41,50,58,47,48,47,52,62,59,59,59,59,60,59,59,59,3683.55762,3783.11328,3584.002,3783.11328,3683.55762,3484.44629,3086.22388,3086.22388,3086.22388,3086.22388,3086.22388,3086.22388,3086.22388,3086.22388,35.8599167,28.8197021,0,0.08708435,1.13916016,1.16918945,1.18457031,1.11865234,1.11132813,1.116333,1.11657715,1.11657715,1.11608887,1.168335,1.14050293,1.14550781,1.13793945,1.13793945,1.13793945,99.55561,7.28092957,24.3861542,22.9921036,8.099319,57.5677643,12.3339081,36,1365,8100.972,0,0,0,0,0.06640625,0.25,0,0,0,0,0,0,0,0,0,42.09375,6141,5921,220,3.58247828,590.006,7.25504E+07,4864000,0.0124188112,16213.5469,15864.332,349.2422,0.6047477,0,0,0,0,0,0,0,0,0,0,91.0624847,42.6664,1.12560093,30.65322,107767984,5991947,81.3427658,0,0.3372684,0.35965994,0,20129.1484,0,0,0,0,NaN,0,0,0,0,0,0.389699847,3.15271544,0,0,0,23.4013844,39.4951134,7486.75146,25717.1582,0.0340552926,90005,79347,11.841568,77761,98.00118,17.116,0.431759775,7.39
02/12/2025 21:21:27,14.9335747,6.86053658,17.6236515,6.127244,59.4506149,16.9526939,33.752327,27.5352249,11.7951927,8.714527,13.9698324,8.885217,37.3143539,36.98222,35.98267,32.21965,36.7375145,28.1852245,30.6969814,19.06821,24.1893654,59.4506149,51,40.42857,41,42,47,51,45,48,37,37,37,37,36,36,36,36,51,59,58,53,49,55,52,63,63,63,63,64,64,64,64,3683.5564,3783.112,3783.112,3783.112,3683.5564,3683.5564,3086.223,3086.223,3086.223,2887.11182,3086.223,3086.223,3086.223,3086.223,27.2600822,20.3076668,0,0.08854412,1.19030762,1.22021484,1.1583252,1.14831543,1.0982666,1.11828613,1.11828613,1.10961914,1.11328125,1.11425781,1.11425781,1.11425781,1.11425781,1.11425781,1.11425781,99.55558,7.24949265,24.4175911,22.8928375,8.087303,57.57978,12.3156128,36,1365,8100.972,0,0,0,0,0.06640625,0.25,0,0,0,0,0,0,0,0,0,41.96875,6141,5921,220,3.58247828,21.077,1.439232E+08,4915200,0.0304210316,16213.5469,15864.3047,349.9922,3.83867073,0,0,0,0,0,0,0,0,0,0,91.0624847,70.84183,0.190980226,22.9623852,104477376,1964563.38,81.3427658,0,0.163437128,0.130819753,0,12292.2715,0,0,0,0,NaN,0,0,0,0,0,0.389700145,3.15271544,300.151367,0,2.401211E-05,23.40141,39.4951477,26472.4,34604.8242,0.06264331,90005,79347,11.841568,77761,98.00118,17.116,0.431759775,7.39
02/12/2025 21:21:28,29.6086845,11.048049,22.2797813,11.5586462,49.11024,20.3895626,69.2517242,6.8874,17.1724014,5.94266033,18.8400574,7.00010061,47.36818,26.51692,27.1921635,22.1463432,20.4939423,21.1909714,20.2744846,26.8964119,24.0584316,69.2517242,53,41,49,46,51,53,45,38,37,37,37,37,36,36,36,36,53,51,54,49,47,55,62,63,63,63,63,64,64,64,64,3683.55762,3783.113,3783.113,3783.113,3783.113,3783.113,3086.22388,3086.22388,3086.22388,3086.22388,3086.22388,3086.22388,3086.22388,3086.22388,28.350153,21.447506,0,0.08953023,1.20507813,1.20507813,1.20507813,1.18505859,1.11730957,1.15234375,1.14733887,1.12231445,1.1072998,1.09875488,1.10913086,1.12915039,1.13415527,1.12915039,1.10913086,99.55561,7.27545929,24.3916245,22.9748383,8.079906,57.5871773,12.3043442,36,2355,8100.972,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,42.09375,6141,5921,220,3.58247828,21.297,1.794048E+08,5222400,0.00568803167,16213.5469,15863.5547,349.9961,0.44116658,0,0,0,0,0,0,0,0,0,0,91.0624847,5.63515139,2.056763,6.269669,1.825299E+07,10947858,81.3427658,0,0.1549689,0.169774055,0,11809.4863,0,0,0,0,NaN,0,0,0,0,0,0.389700145,3.15271544,0,0,0,23.4014225,39.4951744,14009.835,27236.7031,0.0423041433,90005,79347,11.841568,77761,98.00118,17.115,0.429973722,7.359
02/12/2025 21:21:29,10.8506565,13.5235367,22.8608189,10.5833054,41.9524,28.5006638,50.3781929,19.99495,18.9435844,15.2166605,18.3635712,16.2155037,6.397706,13.7087584,15.8838329,10.6936817,4.87844372,3.56821418,16.2428436,5.541807,17.2149544,50.3781929,53,39.42857,37,47,50,53,41,48,33,33,33,33,36,36,36,36,53,63,53,50,47,59,52,67,67,67,67,64,64,64,64,3683.557,3683.557,3783.11255,3783.11255,3683.557,3683.557,3086.22339,3086.22339,3086.22339,3086.22339,3086.22339,3086.22339,3086.22339,3086.22339,28.232872,21.6189079,0,0.08813294,1.12988281,1.12487793,1.14489746,1.13256836,1.12121582,1.13623047,1.15625,1.14624023,1.14624023,1.14624023,1.1262207,1.16394043,1.15612793,1.2010498,1.17614746,99.55559,7.266876,24.4002075,22.947731,8.100254,57.56683,12.3353348,36,2355,8100.972,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,42.15625,6141,5921,220,3.58247828,21.19,1.221632E+08,4812800,0.0176991932,16213.5469,15863.5508,352.3789,1.72152579,0,0,0,0,0,0,0,0,0,0,91.0624847,4.833664,1.31320274,5.834409,6001051.5,19354654,81.3427658,0,0.166065946,0.192829013,0,8250.63,0,0,0,0,NaN,0,0,0,0,0,0.389700145,3.15271544,0,0,0,23.40144,39.49522,19286.4863,51202.9023,0.0722968057,90005,79347,11.841568,77761,98.00118,17.116,0.429013819,7.343
02/12/2025 21:21:30,24.94607,23.8776627,16.36222,22.7797089,37.89903,37.4897423,30.5102768,44.25804,17.309124,11.9956856,17.1228237,21.69919,13.658535,6.594157,14.0818892,8.356542,17.0815239,10.0554228,11.1785831,5.940008,19.6598167,44.25804,50,41.6428566,44,42,50,49,45,49,40,40,40,40,36,36,36,36,51,56,58,50,51,55,51,60,60,60,60,64,64,64,64,3783.11255,3683.55713,3783.11255,3783.11255,3783.11255,3783.11255,3086.22339,3086.22339,3086.22339,3086.22339,3086.22339,3086.22339,3086.22339,3086.22339,27.8051167,21.24819,0,0.08844645,1.16003418,1.1151123,1.11999512,1.11010742,1.06921387,1.13415527,1.07922363,1.07922363,1.064209,1.064209,1.064209,1.067749,1.08276367,1.09277344,1.112793,99.5555954,7.3342514,24.3328323,23.1604919,8.190113,57.47697,12.472168,36,2355,8100.972,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,41.96875,6141,5921,220,3.58247828,20.765,1.38496E+08,4812800,0.0122047625,16213.5469,15861.168,350.425781,1.29600394,0,0,0,0,0,0,0,0,0,0,91.0624847,16.4758453,0.3095547,14.8313341,45160376,1635969.38,81.3427658,0,0.165979341,0.09979777,0,16700.7559,0,0,0,0,NaN,0,0,0,0,0,0.3897004,3.15271544,305.789856,0,2.44631883E-05,23.401453,39.4952469,13638.2324,28241.668,0.0429537445,90005,79347,11.841568,77761,98.00118,17.116,0.429013819,7.343
02/12/2025 21:21:31,10.002923,6.397605,18.1274242,9.01333,30.5501347,23.9218063,60.87937,12.6320953,6.4573946,6.54329062,10.4781923,4.89456654,31.93751,7.30724335,13.3601847,12.7866507,5.36313629,12.8890629,5.81587553,8.352285,14.8855095,60.87937,39,36,35,36,39,39,38,37,33,33,33,33,37,37,37,37,47,65,64,61,61,62,63,67,67,67,67,63,63,63,63,3783.11255,3783.11255,3783.11255,3783.11255,3185.779,3683.55713,3086.22339,2787.55664,3086.22339,3086.22339,3086.22339,3086.22339,3086.22339,3086.22339,22.247427,15.7377806,0,0.089342,1.12512207,1.16015625,1.16015625,1.12011719,1.16015625,1.16015625,1.16015625,1.14013672,1.10009766,1.12512207,1.13513184,1.12512207,1.1451416,1.13513184,1.11010742,99.5555954,7.366764,24.30032,23.26316,8.209736,57.4573479,12.5020523,37,2355,8100.972,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,42.3125,6141,5921,220,3.58247828,20.645,460800,204800,0.0204416215,16213.5469,15863.1211,352.3789,1.3674382,0,0,0,0,0,0,0,0,0,0,91.0624847,18.3805637,0.1376794,17.2185154,36800076,597025.25,81.3427658,0,0.2885552,0.3866272,0,14931.1787,0,0,0,0,NaN,0,0,0,0,0,0.3897004,3.15271544,0,0,0,23.4014568,39.4952621,9531.575,31896.43,0.0424902625,90005,79347,11.841568,77761,98.00118,17.115,0.428104,7.327
02/12/2025 21:21:32,6.856203,5.543929,2.07740664,5.785471,14.5272255,16.9755516,26.6552925,19.5133381,6.140608,7.95038939,19.2284889,3.548628,17.0704117,14.62996,29.4594765,15.1954708,6.90972233,13.7958412,15.2529354,11.6093874,12.9362879,29.4594765,44,36.1428566,34,38,38,44,40,36,35,35,35,35,34,34,34,34,45,66,62,62,56,60,64,65,65,65,65,66,66,66,66,3783.11279,3683.55713,3783.11279,3783.11279,3783.11279,3783.11279,3086.22363,3086.22363,3086.22363,3086.22363,3086.22363,3086.22363,3086.22363,3086.22363,16.3679523,10.0317793,0,0.08931997,1.18249512,1.1875,1.14746094,1.12744141,1.14746094,1.17749023,1.17248535,1.17749023,1.12744141,1.12744141,1.16247559,1.13659668,1.1315918,1.121582,1.121582,99.5555954,7.361614,24.30547,23.2469025,8.20607,57.4610138,12.4964676,36,2355,8100.972,0,0,0,0,4.0390625,0.25,0,0,0,0,0,0,0,0,0,41.90625,6141,5921,220,3.58247828,16.414,102400,204800,0.0374727845,16213.5469,15861.168,352.3789,4.32798,0,0,0,0,0,0,0,0,0,0,91.0624847,5.484168,0.3128585,5.414587,5828769,1463680.13,81.3427658,0,0.519105434,0.6034418,0,83971.11,0,0,0,0,NaN,0,0,0,0,0,0.3897004,3.15271544,0,0,0,23.4014683,39.495285,11424.2607,21991.9551,0.03427304,90005,79347,11.841568,77761,98.00118,17.114,0.4262592,7.295
