,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/2,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/3,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/7,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/8,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/load/1,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/2,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/3,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/7,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/8,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/load/1,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/2,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/3,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/7,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/8,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/load/1,/battery/level/0,/battery/voltage/1,/battery/current/2,/battery/energy/3,/battery/energy/4,/battery/energy/5,/battery/power/0,/battery/level/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Other","D3D Overlay","D3D GDI Render","D3D Other","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Charge Level","Voltage","Charge Current","Designed Capacity","Full Charged Capacity","Remaining Capacity","Charge Rate","Degradation Level"
07/25/2024 00:21:43,0.155746937,0.0547707081,0.138622522,0.0281155109,0.8049011,0.3316641,0.881511,0.2429843,0.09816885,0.0370264053,0.161659718,0.0325679779,0.101655722,0.07426143,0.06738901,0.0423789024,0.08879304,0.0482857227,0.0762820244,0.08265376,0.17747879,0.881511,38,53,64,51,51,46,40,40,40,40,39,39,39,39,69,62,47,36,49,49,54,60,60,60,60,61,61,61,61,64,44.2142868,4081.77734,4081.77734,4081.77734,4081.77734,4081.77734,4081.77734,1692.44421,3285.333,3086.222,3185.77734,1692.44421,3285.333,1692.44421,3285.333,0.607383132,0.221406892,0,1.26953125,1.28955078,1.2845459,1.26953125,1.232544,1.22814941,1.248169,0.7718506,1.33691406,1.251831,1.2668457,1.28625488,1.2512207,1.31628418,1.23120117,99.55554,8.505295,23.1617889,26.8584671,8.887348,24.7797356,26.3977356,50,2355,8000.982,0,0,0,0,0,0.25,0,0,0,0.000275658473,0,0,0,0,0,43.25,6141,5921,220,3.58247828,14.55,0,1024,0.0010927649,327.550781,0.000162035081,0,0,0,0,0,0,0,0,0,0,0,0,60.2269478,0.165870339,0.20748359,48.124958,44110.16,24414.5449,62.425354,0,0.00168125273,47.89977,0,23.6221752,0,0,0,0,0,0,0,0,0,0,0.000351700932,0.002048038,13.8411226,110.156075,0.000127176609,86.00037,17.13,2.314653,90005,82345,70817,39.65,8.510635
07/25/2024 00:36:54,0.193154812,0.16285181,0.2687812,0.08845329,1.48251057,0.8042395,1.55237913,0.5335212,0.272160769,0.0572025776,0.29900074,0.0526547432,0.474923849,0.227993727,0.168842077,0.149440765,0.4340768,0.183457136,0.140535831,0.179380178,0.386273861,1.55237913,51,54,56,59,51,53,43,43,43,43,44,44,44,44,59,49,46,44,41,49,47,57,57,57,57,56,56,56,56,59,48,4081.77734,4081.77734,4081.77734,4081.77734,4081.77734,4081.77734,3285.333,3285.333,3285.333,3285.333,3285.333,3285.333,3285.333,3285.333,1.48384523,0.434100151,0,1.1862793,1.1862793,1.1862793,1.18603516,1.18603516,1.18603516,1.184082,1.184082,1.184082,1.184082,1.184082,1.184082,1.184082,1.184082,1.184082,99.55554,8.590759,23.0763245,27.1283569,8.996597,24.6704865,26.7222366,38,2355,8000.982,0,0,0,0,4.58203125,0.25,0,0,0,0.000113684684,0,0,0,0,0,43.75,6141,5921,220,3.58247828,21.804,9216,0,0.000441074,341.777344,0.00575049361,0,0,0,0,0,0,0,0,0,0,0,0,60.2275429,0.258093923,0.277378678,50.7784,60287.457,81019.81,62.4253578,0.00365967955,0.00211341633,50.56334,4.49847651,188.936,0,0,0,0,0,0,0,0,0,0,0.000383619219,0.002075918,37.639595,32.8775368,7.232526E-05,95.0003052,17.257,1.09729385,90005,82345,78228,18.936,8.510635
07/25/2024 00:36:55,50.6156921,33.3112946,41.94972,39.3209572,77.19197,34.37525,57.06909,38.92052,40.48908,39.6983376,45.4383545,35.4200363,52.38743,54.7868729,69.17069,46.9863243,48.75514,51.5072,60.7730751,54.06789,48.6117477,77.19197,44,54,48,65,47,48,41,41,41,41,41,41,41,41,65,56,46,52,35,53,52,59,59,59,59,59,59,59,59,65,45.2857132,4081.77759,4081.77759,4081.77759,4081.77759,4081.77759,4081.77759,3484.44434,3285.33325,3285.33325,3484.44434,3285.33325,3285.33325,3484.44434,3484.44434,61.5806236,53.4631233,0,1.29528809,1.28527832,1.28527832,1.27526855,1.28393555,1.25439453,1.22937012,1.24938965,1.25292969,1.22290039,1.25292969,1.22290039,1.25292969,1.25292969,1.237915,99.55555,8.632561,23.034523,27.2603531,9.043434,24.62365,26.861351,38,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0.8045823,0,0,0,0,0,44.59375,6141,5921,220,3.58247828,18.124,0,0,0.170799881,337.3711,10.7935877,0,0,0,0,0,0,0,0,0,0,0,0,60.2275429,6.598111,8.004188,13.1406422,5096205.5,17650554,62.4253578,0,3.42185187,3.49603367,0,21417.0313,0,0,0,0,0,0,0,0,0,0,0.000389814377,0.00208128244,6788.40771,5878.116,0.0129913064,95.0003052,17.257,1.09636664,90005,82345,78228,18.92,8.510635
07/25/2024 00:36:56,22.98618,15.4170694,27.2912865,21.6762,47.8572922,22.8834267,48.4638557,23.01482,25.4472675,12.9453,23.221838,13.1593285,43.06884,23.91392,19.2349854,20.8241882,36.1761436,26.27375,15.6637487,13.1205978,25.1319942,48.4638557,40,42,43,43,42,41,39,39,39,39,44,44,44,44,44,60,58,57,57,58,59,61,61,61,61,56,56,56,56,44,41.6428566,4081.777,4081.777,4679.11035,4081.777,4579.55469,4380.44336,3484.44385,3285.33276,3484.44385,3285.33276,3484.44385,3484.44385,3484.44385,3484.44385,51.65144,43.7655525,0,1.274292,1.3293457,1.25927734,1.28430176,1.28430176,1.24926758,1.2442627,1.16430664,1.17297363,1.17297363,1.17297363,1.33349609,1.31347656,1.33349609,1.31347656,99.5555344,8.627861,23.0392227,27.2455139,9.020065,24.6470184,26.7919388,39,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,45.28125,6141,5921,220,3.58247828,18.143,0,0,0.6291575,344.777344,33.4927635,0,0,0,0,0,0,0,0,0,0,0,0,60.2275429,0.756281257,1.52868283,2.578384,2838194.25,4653707,62.4253578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000393496826,0.0020823488,3909.62256,1132.14917,0.005171048,95.0003052,17.258,1.09630322,90005,82345,78228,18.92,8.510635
07/25/2024 00:36:57,5.63795,6.20031929,5.122429,4.62850952,13.77216,5.063343,9.681219,9.408438,4.32369137,5.24274731,6.571901,4.64416742,11.3418875,22.334301,14.3213806,5.21858931,35.24565,3.53376865,7.95927048,3.73504162,9.199333,35.24565,42,43,45,45,40,40,41,41,41,41,37,37,37,37,49,58,57,55,55,60,60,59,59,59,59,63,63,63,63,45,40.5,4081.77759,4081.77759,4081.77759,4380.44434,4081.77759,4081.77759,3285.33325,3285.33325,3285.33325,3285.33325,3484.44434,3484.44434,3484.44434,3285.33325,23.6204777,16.523077,0,1.35681152,1.28173828,1.33178711,1.33178711,1.31176758,1.26672363,1.28173828,1.28173828,1.24169922,1.2767334,1.28674316,1.21679688,1.26672363,1.34680176,1.22680664,99.55555,8.64238,23.024704,27.2913666,9.063225,24.6038589,26.9201355,39,2355,8000.982,0,0,0,0,4.58203125,0.25,0,0,0,1.18970668,0,0,0,0,0,45.5,6141,5921,220,3.58247828,21.314,83968,2048,0.0119729256,343.8047,0.8699252,0,0,0,0,0,0,0,0,0,0,0,0,60.2275429,0.8930491,0.854370654,1.76537311,928534.75,7394433.5,62.4253578,0,0.16855213,0.173584178,0,14738.6563,0,0,0,0,0,0,0,0,0,0,0.0003946228,0.0020823488,1289.01477,0,0.00132206653,95.0003052,17.258,1.09630322,90005,82345,78228,18.92,8.510635
07/25/2024 00:36:58,19.3036976,22.7356911,20.16626,11.7471514,21.3959751,28.034729,25.1864376,19.53444,14.1272306,14.1536121,19.8918114,12.2944412,15.96073,54.1641,21.6432571,13.976449,17.16929,15.7899914,15.8503,19.3243923,20.1224976,54.1641,46,48,46,53,43,46,41,41,41,41,41,41,41,41,53,54,52,54,47,57,54,59,59,59,59,59,59,59,59,53,43.57143,4081.777,4380.444,4081.777,4081.777,4380.444,4380.444,3484.44385,3484.44385,3285.33276,3185.777,1692.44409,2787.55518,3484.44385,3484.44385,40.66558,32.67274,0,1.28759766,1.26257324,1.37255859,1.36254883,1.32763672,1.23754883,1.18774414,1.2677002,1.2677002,1.2677002,1.2677002,1.22766113,1.22766113,1.22766113,1.22766113,99.5555344,8.637508,23.0295753,27.2759857,9.01227951,24.6548042,26.7688141,40,2355,7000.978,6,0,0,0,4.58203125,0.25,0,0,0,4.361019,0,0,0,0,0,45.96875,6141,5921,220,3.58247828,18.325,9216,0,0.511371851,505.1211,26.1819859,0,0,0,0,0,0,0,0,0,0,0,0,60.2275429,0.1447409,0.454492,1.00791419,102245.7,2929339.25,62.4253578,0,0.323011041,0.347114533,0,23005.2871,0,0,0,0,0,0,0,0,0,0,0.0004016664,0.00208341517,7551.82031,1143.3075,0.00891808,95.0003052,17.257,1.09364307,90005,82345,78228,18.873,8.510635
07/25/2024 00:36:59,31.4099617,0,23.6704178,0,36.44155,0,41.60139,0,15.3134584,0.68538785,23.8625584,0,11.7407379,14.7957621,0,0,0,0,12.1427717,2.56906152,9.894192,41.60139,42,44,45,51,41,48,37,37,37,37,39,39,39,39,53,58,56,55,49,59,52,63,63,63,63,61,61,61,61,51,41.07143,2688.00049,4081.77856,4380.44531,3783.11182,4081.77856,2190.22266,3484.445,3484.445,1692.4447,1692.4447,3484.445,1692.4447,3484.445,3484.445,28.0387363,20.3815556,0,1.22875977,1.23303223,1.18005371,1.15515137,1.16699219,1.177002,1.177002,1.2532959,1.18334961,1.208252,1.21325684,1.21826172,1.21826172,1.21826172,1.21826172,99.55557,8.639023,23.02806,27.2807617,9.001938,24.6651459,26.7380981,40,2355,8000.982,0,0,0,0,4.58203125,0.25,0,0,0,0.5501125,0,0,0,0,0,46.3125,6141,5921,220,3.58247828,20.899,0,0,0.725441456,488,20.9000263,0,0,0,0,0,0,0,0,0,0,0,0,60.2275429,0.143390626,0.1448051,0.431656063,151469.672,1701866.38,62.4253578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0004057167,0.00208807644,4331.45459,4984.808,0.009555141,95.0003052,17.257,1.09364307,90005,82345,78228,18.873,8.510635
07/25/2024 00:37:00,31.2315216,1.679784,18.9376526,1.6597569,40.72767,1.74308419,48.7950935,0.1512289,14.04016,1.69566274,28.6568756,1.6580224,13.552702,4.58124256,5.51425838,1.92684531,2.72406936,1.78123713,18.741291,5.80095053,12.2799578,48.7950935,46,44,51,48,42,44,39,39,39,39,39,39,39,39,46,54,56,49,52,58,56,61,61,61,61,61,61,61,61,51,41.92857,4081.77466,4081.77466,4081.77466,2190.2207,4081.77466,4380.44141,1692.44324,3285.33081,3484.442,3086.22,1692.44324,3086.22,3185.77539,1692.44324,25.19779,17.887867,0,1.18371582,1.26367188,1.27368164,1.27868652,1.28369141,1.27368164,1.30871582,1.31872559,1.30871582,1.23876953,1.19934082,1.22424316,1.17431641,1.24707031,1.23706055,99.55548,8.647919,23.019165,27.30886,9.012608,24.6544762,26.76979,40,2355,8000.982,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,46.65625,6141,5921,220,3.58247828,20.769,8192,0,0.478476822,488.171875,20.1741028,0,0,0,0,0,0,0,0,0,0,0,0,60.2275429,0.891440153,0.715096056,1.3464247,1845168.88,2736683.25,62.4253578,0,0.157208174,0.152734965,0,12528.3438,0,0,0,0,0,0,0,0,0,0,0.000408954918,0.002089182,3403.464,1161.89587,0.00468242029,95.0003052,17.258,1.09172559,90005,82345,78228,18.841,8.510635
07/25/2024 00:37:01,26.46854,0.43872,20.0476227,0.403940678,41.0541458,0.8534372,40.38204,1.07398033,10.89223,0.506258,28.8310833,0.545871258,14.9742546,8.03647,6.63376427,3.69753838,5.5521965,1.09307766,20.3789482,14.2889681,12.3076553,41.0541458,46,49,49,50,42,46,39,39,39,39,39,39,39,39,52,54,51,51,50,58,54,61,61,61,61,61,61,61,61,50,42.42857,4081.77954,4081.77954,4081.77954,4081.77954,4081.77954,2190.22314,1692.44519,2887.1123,2588.44556,3484.446,1692.44519,3285.33472,3285.33472,3484.446,23.0744953,15.8540316,0,1.338501,1.30358887,1.30358887,1.27697754,1.26196289,1.24194336,1.2677002,1.192627,1.22265625,1.22265625,1.27929688,1.28723145,1.24230957,1.2322998,1.2322998,99.5555954,8.639442,23.0276413,27.28209,9.004692,24.6623917,26.7462769,41,2355,8000.982,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,46.84375,6141,5921,220,3.58247828,20.799,0,0,0.298419237,513.9492,28.3813152,0,0,0,0,0,0,0,0,0,0,0,0,60.2275429,0.5330832,0.281085849,0.8007428,1211893.5,2174233,62.4253578,0,0.166236237,0.171140984,0,10551.9307,0,0,0,0,0,0,0,0,0,0,0.0004123617,0.00209029857,3769.38965,1235.51074,0.005133231,95.0003052,17.258,1.09172559,90005,82345,78228,18.841,8.510635
