,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/2,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/3,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/7,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/8,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/load/1,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/2,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/3,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/7,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/8,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/load/1,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/2,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/3,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/7,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/8,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/load/1,/battery/level/0,/battery/voltage/1,/battery/current/2,/battery/energy/3,/battery/energy/4,/battery/energy/5,/battery/power/0,/battery/level/0
07/08/2024 00:58:08,5.62142754,0.339281559,6.640482,1.15661621,25.1375618,0,0,33.7642479,0,1.1657536,6.22230148,28.6310616,24.9979382,22.7131729,0,0,0,2.30510235,0,9.126198,8.142787,33.7642479,44,46,45,50,45,55,43,44,44,44,44,44,44,43,48,56,54,55,50,55,45,57,56,56,56,56,56,56,57,55,45.3571434,2190.22168,2190.22168,2190.22168,4380.44336,2190.22168,3882.66577,1692.44409,3185.777,3484.4436,3086.22168,1692.44409,1692.44409,3086.22168,1692.44409,17.56485,11.4092751,0,1.13842773,1.11352539,1.11352539,1.11352539,1.11352539,1.11352539,1.10803223,1.10302734,1.10217285,1.11706543,1.11706543,1.11706543,1.11706543,1.12207031,1.11706543,99.5555344,8.592892,23.074192,27.1350937,8.67691,30.2401733,22.29589,45,2355,7000.978,0,0,0,0,0,0.25,0,0,0,0.01280099,0,0,0,0,0,51.09375,6141,5921,220,3.58247828,18.102,1024,0,0.152854279,174.722656,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87278,0.01899399,0.06015084,0.09154182,2456.9458,235866.8,62.4167671,0,0.163110182,0.135080114,0,7862.269,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00450439565,0.10354121,2443.80957,8203.944,0.0354925133,100.001213,17.154,0,90005,82503,82504,0,8.335091
07/08/2024 00:58:10,8.646011,0,5.6297183,0,38.11266,0,0,27.6482887,3.06039453,0,0,32.4832077,28.39622,30.7851677,0,0,4.469222,0,0.262874365,17.2056675,9.356642,38.11266,58,49,53,51,47,50,41,41,41,41,42,42,42,44,55,42,51,47,49,53,50,59,59,59,59,58,58,58,56,58,45.8571434,4380.44141,2190.2207,3783.1084,2488.88721,2190.2207,3783.1084,3484.44214,3086.22,3484.44214,1692.44324,3185.77563,1692.44324,3484.44214,3484.44214,16.63216,10.7568235,0,1.32409668,1.303833,1.27380371,1.21374512,1.24377441,1.22375488,1.23376465,1.23376465,1.23376465,1.25878906,1.22875977,1.22875977,1.22827148,1.22827148,1.21716309,99.55549,8.579094,23.08799,27.0915146,8.66925049,30.2478333,22.2762146,45,2355,8000.982,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,50.875,6141,5921,220,3.58247828,18.102,138240,5120,0.136092111,174.722656,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87278,0.467888743,0.0828908756,0.586896658,248692.4,297311.6,62.4167671,0,0.10794805,0.112566,0,8394.679,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.004512933,0.103554115,6262.55371,9467.27051,0.0524327457,100.001213,17.153,0,90005,82503,82504,0,8.335091
07/08/2024 00:58:11,16.9320526,2.85505056,8.168382,0,49.7608,0.7557094,0.78336,68.48102,1.52750611,0.729292631,2.352339,34.3229065,19.6365,8.5555315,6.156111,0.7347286,4.432583,0.774306059,1.39502883,14.6841288,12.1079082,68.48102,45,64,45,50,45,51,43,43,43,43,43,43,43,43,58,55,36,55,50,55,49,57,57,57,57,57,57,57,57,64,46,2190.22144,4380.443,2190.22144,4081.77612,4081.77612,2190.22144,1692.44373,1692.44373,1692.44373,1692.44373,3086.221,3285.332,1692.44373,1692.44373,27.07889,20.94877,0,0.8519287,0.8519287,0.8619385,0.8519287,0.841918945,0.8569336,0.8469238,0.8469238,0.8469238,0.8469238,0.843139648,0.843139648,0.843139648,0.843139648,0.843139648,99.55552,8.575035,23.0920486,27.0787048,8.667984,30.2491,22.2729568,45,2355,8000.982,0,0,0,0,0,0.25,0,0,0,0.0267380923,0,0,0,0,0,51.0625,6141,5921,220,3.58247828,18.102,46080,4096,0.163462549,174.722656,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87278,0.684502363,0.16003345,0.588113248,406843.031,631803.3,62.4167671,0,0.165673345,0,0,9572.781,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00452108029,0.103584766,9086.563,34190.95,0.144258365,100.001213,17.153,0,90005,82503,82504,0,8.335091
07/08/2024 00:58:12,18.66945,0,13.6648712,0.926589966,43.99408,0.982737541,1.00881457,62.6264458,2.07082033,0.927644968,0,45.33668,23.24311,12.806201,2.567196,4.94434261,2.22412944,3.71596813,1.44721866,15.7050905,12.7285957,62.6264458,44,50,60,63,50,50,41,43,43,43,44,44,44,45,61,56,50,40,37,50,50,59,57,57,57,56,56,56,55,63,47.42857,2190.22021,4081.77417,4081.77417,3882.663,2190.22021,3882.663,1692.44287,1692.44287,1692.44287,3285.33032,1692.44287,3086.21948,1692.44287,1692.44287,24.5681553,18.3827858,0,1.17285156,1.15783691,1.24780273,1.24279785,1.29284668,1.23156738,1.05664063,1.05163574,1.05163574,1.05163574,1.05163574,1.10656738,1.10656738,1.10656738,1.10656738,99.5554657,8.589035,23.0780487,27.12291,8.671658,30.2454262,22.2823868,45,2355,8000.982,0,0,0,0,0,0.25,0,0,0,0.0189743321,0,0,0,0,0,51.25,6141,5921,220,3.58247828,18.102,162816,5120,0.1194082,174.722656,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87278,1.2044214,0.5981573,1.919112,1059817.25,7627975,62.4167671,0,0.160066,0.5034636,0,10036.1465,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.004525855,0.103593051,5024.957,8712.082,0.0457901321,100.001213,17.155,0,90005,82503,82504,0,8.335091
07/08/2024 03:00:23,5.338311,2.76554823,3.14155817,0,51.640583,0,0,42.5838356,1.92834735,0,1.26714706,14.3845081,5.01343,12.0053406,2.49242187,2.40986347,3.28897834,2.503246,0,8.91249752,7.82164335,51.640583,43,44,44,46,43,44,43,43,43,43,41,41,41,41,46,57,56,56,54,57,56,57,57,57,57,59,59,59,59,46,42.8571434,2190.22119,4380.44238,4380.44238,4380.44238,2190.22119,2190.22119,1692.44373,1692.44373,2389.33228,1692.44373,1692.44373,1692.44373,1692.44373,1692.44373,15.5320654,9.888746,0,0.770874,0.845947266,0.845947266,0.8405762,0.8405762,0.8405762,0.8405762,0.760498047,0.7655029,0.760498047,0.7655029,0.7655029,0.7655029,0.770751953,0.7657471,99.55551,8.560497,23.1065865,27.0327911,8.650089,30.2669945,22.2269745,45,2355,8000.982,0,0,0,0,0,0.25,0,0,0,0.0295734368,0,0,0,0,0,51.3125,6141,5921,220,3.58247828,16.805,6144,0,0.00281113177,183.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87402,0.0209468137,0.6213918,0.5554152,970.1133,43749.6563,62.4167747,0,0.00157051941,0.00161014393,0,21.7893124,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00460548047,0.103794694,11.6619129,29.5330925,0.000137316689,100.001213,17.152,0,90005,82503,82504,0,8.335091
07/08/2024 06:57:59,0.253427029,0.108796358,0.237137079,0.08202195,1.63764954,0.7213712,1.56191587,0.7233262,0.22110343,0.0770747662,0.234889984,0.07135272,0.203102827,0.165992975,0.118857622,0.1159668,0.186544657,0.164079666,0.13923049,0.146591663,0.358521938,1.63764954,57,65,63,68,62,67,52,52,52,54,55,55,55,55,72,43,35,37,32,38,33,48,48,48,46,45,45,45,45,68,58,4081.77612,4081.77612,4081.77612,4081.77612,4081.77612,4081.77612,3285.332,3285.332,3285.332,3285.332,3285.332,3285.332,3285.332,3285.332,1.445765,0.5423009,0,1.19250488,1.17749023,1.19250488,1.17102051,1.18103027,1.18103027,1.18115234,1.164917,1.171875,1.171875,1.17175293,1.182251,1.17468262,1.1706543,1.18554688,99.55551,8.771252,22.8958321,27.6983261,8.932419,29.9846649,22.9524384,44,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0.000718121068,0,0,0,0,0,50.625,6141,5921,220,3.58247828,19.103,10240,0,0.00278789643,179.597656,0,0,0,0,0,0,0,0,0,0,0,0,0,62.874836,0.0324530341,0.591507435,0.550601959,2598.2356,68429.3047,62.4167747,0,0.003114219,0.00311219878,0,12.7498293,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00507587474,0.105214715,35.42974,106.954773,0.000474615023,100.001213,17.147,0,90005,82503,82504,0,8.335091
07/08/2024 10:58:15,0.2757907,0.114148855,0.22906661,0.07532239,1.65547132,0.772500038,1.467526,0.8058965,0.211948156,0.06279349,0.188946724,0.1292646,0.224995613,0.170439482,0.118941069,0.114023685,0.186163187,0.14346242,0.139468908,0.184583664,0.363528728,1.65547132,44,50,54,54,45,42,41,41,41,41,40,41,42,45,49,56,50,46,46,55,58,59,59,59,59,60,59,58,55,54,44.3571434,4081.77612,3882.665,3583.99854,3882.665,4081.77612,3882.665,3185.77637,2588.44336,1692.44373,3484.44287,1692.44373,3285.332,3285.332,2887.10986,1.48527217,0.548239231,0,1.26635742,1.3013916,1.11645508,1.21240234,1.21643066,1.2199707,1.30163574,1.30175781,1.3145752,1.31213379,1.30993652,1.31408691,1.30505371,1.31494141,1.31982422,99.55551,8.698063,22.96902,27.4672012,8.85817,30.0589142,22.76165,42,1125,7000.978,0,0,0,0,0.0546875,0.25,0,0,0,0.00127582962,0,0,0,0,0,48.1875,6141,5921,220,3.58247828,18.887,9216,0,0.0028394293,164.4336,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87618,0.0175062474,0.6204457,0.5862376,3539.76636,53233.8,62.4167747,0,0.00156226137,0.00160037645,0,17.260704,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00543411449,0.105886221,26.6824455,50.0151672,0.0002556587,100.001213,17.144,0,90005,82503,82504,0,8.335091
07/08/2024 10:58:16,41.58147,1.09680891,16.8159313,16.66097,64.4340744,2.245301,7.92581463,51.5551147,28.4442368,1.94640756,7.98609257,41.6506462,27.5639839,20.1267357,12.7546129,8.334011,13.9667749,9.31037,5.463356,30.8001575,20.5331383,64.4340744,47,54,54,58,48,51,43,43,43,43,43,43,43,43,59,53,46,46,42,52,49,57,57,57,57,57,57,57,57,58,46.8571434,4380.44238,4081.77612,3384.88745,4081.77612,2190.22119,4081.77612,1692.44373,1692.44373,1692.44373,1692.44373,1791.99927,1692.44373,1692.44373,1692.44373,33.74911,26.8889561,0,0.8543701,0.849365234,0.849365234,1.32434082,0.839355469,1.31933594,0.849365234,1.18884277,1.19885254,0.8388672,0.8388672,0.8388672,0.8388672,0.8388672,0.8388672,99.55551,8.694561,22.9725227,27.4561462,8.852737,30.0643463,22.7476883,43,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0.0128995283,0,0,0,0,0,49.28125,6141,5921,220,3.58247828,19.201,1024,0,0.0748759,164.460938,0.126679912,0,0,0,0,0,0,0,0,0,0,0,0,62.87618,0.160784781,2.26291752,2.91618419,83410.76,5603686,62.4167747,0,0,0.494773448,0,0,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.005497329,0.1060058,65358.5,123636.727,0.6299841,100.001213,17.144,0,90005,82503,82504,0,8.335091
07/08/2024 10:58:17,28.7212067,0.6466389,25.1555977,0.106310844,51.8667831,0.0958025455,0,55.5736542,9.59326649,0,2.03849077,53.7294731,12.29381,3.77831459,0,0,0.887239,2.92397141,0.7376075,14.31796,12.87285,55.5736542,42,45,44,46,42,45,41,41,41,41,41,41,41,41,46,58,55,56,54,58,55,59,59,59,59,59,59,59,59,46,42.2857132,3882.66382,3882.66382,3882.66382,2190.2207,2190.2207,4081.775,1692.44324,1692.44324,3484.442,1692.44324,1692.44324,1692.44324,1692.44324,1692.44324,21.9755936,14.7297363,0,1.25476074,1.18981934,1.1998291,1.18481445,1.24975586,1.14978027,1.14978027,0.829834,0.829834,0.834838867,0.844848633,0.829834,0.829834,0.849731445,0.849731445,99.55549,8.693806,22.973278,27.4537582,8.855755,30.0613289,22.7554474,43,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,49.59375,6141,5921,220,3.58247828,19.263,0,0,0.122073859,164.460938,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87618,0.09786748,2.39140415,2.42521834,62425.03,11496447,62.4167747,0,3.17927265,3.15431476,0,28772.291,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00551349,0.106056541,16528.0625,51894.86,0.228076413,100.001213,17.144,0,90005,82503,82504,0,8.335091
07/08/2024 10:58:18,39.55647,0.4798293,37.88343,0.337308645,54.62011,0.511240959,22.965807,25.7830734,18.1481476,0,9.536916,31.31411,24.0850086,6.91527128,2.71257758,0,5.40399551,3.12188864,0.628250837,19.1960564,15.042078,54.62011,41,46,48,49,41,41,41,41,41,41,40,41,41,41,47,59,54,52,51,59,59,59,59,59,59,60,59,59,59,49,42.3571434,2190.22168,2190.22168,2190.22168,398.222137,2190.22168,2190.22168,1692.44409,1692.44409,1692.44409,1692.44409,2887.11035,3086.22144,3086.22144,3185.777,18.606329,11.2389345,0,1.26721191,1.21728516,1.21228027,1.22412109,1.16918945,1.23413086,1.229126,0.866333,0.8763428,0.881347656,1.161377,0.8812256,0.8712158,0.8712158,0.861206055,99.5555344,8.691353,22.97573,27.446022,8.86227,30.0548134,22.7721786,43,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,49.75,6141,5921,220,3.58247828,19.265,0,0,0.0737273246,164.453125,0.163117722,0,0,0,0,0,0,0,0,0,0,0,0,62.87618,0,0.5351401,0.7423375,0,4490387,62.4167747,0,0.160735577,0.225381181,0,13222.3564,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00551607925,0.106065653,2761.14844,9716.66,0.0415927,100.001213,17.144,0,90005,82503,82504,0,8.335091
07/08/2024 10:58:19,36.87436,2.994126,34.36368,1.32341981,41.055687,1.44693255,39.9048157,1.37231946,27.0125618,1.31534934,17.4133949,1.32281184,22.3050766,3.45016718,6.259054,2.34648585,12.7491236,4.20972729,4.773408,1.769048,13.21308,41.055687,42,48,56,54,46,45,41,41,41,41,40,40,40,40,53,58,52,44,46,54,55,59,59,59,59,60,60,60,60,56,43.92857,2190.2207,3882.664,2190.2207,2190.2207,3683.55322,4081.77515,1692.44336,1692.44336,1692.44336,1692.44336,1692.44336,1692.44336,1692.44336,1692.44336,16.26486,9.407238,0,0.7672119,0.842285156,0.842285156,0.842285156,1.07727051,0.847290039,0.842285156,0.76171875,0.846801758,0.846801758,0.846801758,0.76171875,0.846801758,0.846801758,0.846801758,99.55549,8.672554,22.99453,27.3866577,8.842915,30.07417,22.72245,44,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.03125,6141,5921,220,3.58247828,19.22,0,0,0.086180754,164.453125,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87618,0,0.479875743,0.5308268,0,3219560.75,62.4167747,0,0.347426057,0.3316907,0,62267.9063,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.005519149,0.106070228,3455.79663,5148.047,0.0286794789,100.001213,17.144,0,90005,82503,82504,0,8.335091
07/08/2024 10:58:20,4.11615944,0,4.73337746,0.155848265,14.409071,0.190460682,9.215843,0.176358223,0,0.16695261,2.73780823,0.1517713,2.48376727,0.5408883,0,0.2588272,0,0.348901749,0.3020525,1.23115182,1.87875628,14.409071,39,42,43,42,41,42,41,41,41,41,40,40,40,40,43,61,58,57,58,59,58,59,59,59,59,60,60,60,60,43,40.92857,2190.22046,2190.22046,2190.22046,2190.22046,2190.22046,2190.22046,1692.443,1692.443,1692.443,1692.443,1692.443,1692.443,1692.443,1692.443,8.180236,1.726254,0,1.34057617,1.35559082,1.35559082,1.32214355,1.347168,1.35217285,1.32214355,1.31213379,1.31713867,1.31213379,0.767089844,0.847167969,1.27209473,1.24707031,0.8421631,99.55547,8.680183,22.9869,27.4107437,8.848747,30.0683365,22.7374344,44,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.03125,6141,5921,220,3.58247828,19.302,0,0,0.151688218,164.453125,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87618,0.0132202953,0.0212771744,0.00679038,498.668549,72306.94,62.4167747,0,0,0,0,0,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.005519229,0.106070228,83.7651138,0,0.000279217056,100.001213,17.144,0,90005,82503,82504,0,8.335091
07/08/2024 10:58:21,2.50831246,2.16548443,0.5231023,0,15.8537273,0,4.16727066,0,3.15494537,0,6.89460659,0,1.05233192,0.2947271,1.50546432,0,2.03216672,0.333040953,0.420349836,0.31427145,2.00375319,15.8537273,40,40,52,43,45,42,41,41,41,41,39,39,39,39,52,60,60,48,57,55,58,59,59,59,59,61,61,61,61,52,41.57143,4380.443,4380.443,4380.443,2190.22144,4579.55371,2190.22144,1692.44373,1692.44373,1692.44373,1692.44373,1692.44373,1692.44373,1692.44373,1692.44373,9.012901,2.56614447,0,0.8479004,0.8516846,0.8516846,0.8516846,0.8516846,0.8516846,0.849365234,0.8543701,0.8543701,0.844360352,0.844360352,0.844360352,0.849365234,0.8543701,0.849365234,99.55552,8.669998,22.9970856,27.3785858,8.841179,30.0759048,22.7179871,44,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.21875,6141,5921,220,3.58247828,19.331,0,0,0.117847756,164.453125,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87618,0.6600432,0.094467856,0.8519933,2103031,221695.813,62.4167747,0,0.165341288,0.2501851,0,12315.252,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.005519309,0.106070228,86.18485,0,0.000287282834,100.001213,17.144,0,90005,82503,82504,0,8.335091
07/08/2024 10:58:22,7.51258135,0,0,0.219619274,22.55819,0.261747837,13.3042221,0.254941,0.158649683,0.252312422,2.612549,0.236672163,3.00539136,3.09991241,0.401580334,0.6946504,1.160723,3.13037038,1.87678933,1.09484792,3.01078558,22.55819,42,42,43,42,38,41,40,40,40,40,40,40,40,40,45,58,58,57,58,62,59,60,60,60,60,60,60,60,60,43,40.57143,2190.22144,2190.22144,2190.22144,2190.22144,2190.22144,2190.22144,1692.44385,1692.44385,3484.443,3484.443,1692.44385,1692.44385,3185.77661,1791.99927,9.965233,3.527061,0,1.27709961,1.28210449,1.39208984,1.1685791,1.32214355,1.32714844,0.8430176,0.767944336,0.760131836,0.760131836,0.760131836,1.24145508,1.24633789,1.32141113,1.32141113,99.55552,8.672451,22.9946327,27.386322,8.836426,30.080658,22.7057724,44,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.34375,6141,5921,220,3.58247828,19.282,0,0,0.150807381,164.453125,0,0,0,0,0,0,0,0,0,0,0,0,0,62.87618,0.79683,0.132369235,0.886642337,2177464.25,379204.656,62.4167747,0,0.164033651,0.118109636,0,12838.5439,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00552672055,0.106090859,7675.26172,21363.0371,0.09679433,100.001213,17.148,0,90005,82503,82504,0,8.335091
