,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/2,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/3,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/7,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/8,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/load/1,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/2,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/3,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/7,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/8,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/load/1,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/2,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/3,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/7,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/8,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/load/1,/battery/level/0,/battery/voltage/1,/battery/current/2,/battery/energy/3,/battery/energy/4,/battery/energy/5,/battery/power/0,/battery/level/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Other","D3D Overlay","D3D GDI Render","D3D Other","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Charge Level","Voltage","Charge/Discharge Current","Designed Capacity","Full Charged Capacity","Remaining Capacity","Charge/Discharge Rate","Degradation Level"
07/30/2024 00:00:01,99.28177,98.90811,99.5767441,99.2681351,99.6854,99.71644,99.96217,99.35214,99.66309,99.00464,99.672905,99.4687042,99.48199,99.39061,99.7107239,99.7732544,99.89499,99.67773,99.74369,99.79983,99.55165,99.96217,77,83,81,85,81,84,75,76,76,75,76,76,76,77,86,23,17,19,15,19,16,25,24,24,25,24,24,24,23,85,78.42857,4081.774,4081.774,4081.774,4081.774,4081.774,4081.774,3285.33032,3285.33032,3285.33032,3285.33032,3285.33032,3285.33032,3285.33032,3285.33032,87.63076,77.82944,0,1.21081543,1.206543,1.21264648,1.21118164,1.20092773,1.213501,1.22229,1.20935059,1.20117188,1.21899414,1.21899414,1.21569824,1.20617676,1.208252,1.2088623,99.55546,12.3213425,19.3457413,38.9089928,13.7085266,19.9585571,40.71789,58,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,66.3125,6141,5921,220,3.58247828,2.245,0,0,0.03843857,692.2422,2.72692323,0,0,0,0,0,0,0,0,0,0,0,0,60.4327354,0.0039137397,0.0206032116,0.09629786,1506.93286,94936.7656,63.29459,0,0.414313436,0.2898815,0,4100490.25,0,0,0,0,0,0,0,0,0,0,0.337900847,2.712004,5.641197,83.39162,8.218097E-05,100.001213,17.162,0,90005,82567,82568,0,8.263985
07/30/2024 00:00:02,96.5592346,94.64401,98.45028,97.34006,98.94962,98.66541,99.0701,94.57571,95.49453,97.77354,97.2807,98.24016,99.4489746,99.44394,96.93302,97.8220139,98.10245,98.37362,99.12574,98.16565,97.72294,99.4489746,85,88,83,90,84,87,79,79,79,76,76,78,77,78,90,15,12,17,10,16,13,21,21,21,24,24,22,23,22,90,81.35714,4081.774,4081.774,4081.774,4081.774,4081.774,4081.774,3285.33032,3285.33032,3285.33032,3285.33032,3285.33032,3285.33032,3285.33032,3285.33032,90.90903,81.1281052,0,1.18774414,1.206543,1.24316406,1.23925781,1.21862793,1.21862793,1.19909668,1.21911621,1.22949219,1.22949219,1.19287109,1.21618652,1.217041,1.21484375,1.18310547,99.55546,12.1610985,19.5059853,38.40296,13.5209465,20.1461372,40.16073,58,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,66.6875,6141,5921,220,3.58247828,2.292,8192,0,0.03823465,692.2422,2.89456129,0,0,0,0,0,0,0,0,0,0,0,0,60.4327354,0,0.0187565051,0.06642716,0,68961.39,63.29459,0,0.485890836,0.228437111,0,3163607,0,0,0,0,0,0,0,0,0,0,0.337900966,2.712004,107.610779,112.003052,0.000202712661,100.001213,17.171,0,90005,82567,82568,0,8.263985
07/30/2024 00:00:03,69.13069,46.23712,79.49587,73.07328,75.8162155,76.25862,75.02577,71.38492,48.36601,83.5085754,83.2140656,50.51421,85.63522,90.90411,73.6326,80.80436,87.2312241,83.99324,83.27619,87.76585,75.2634048,90.90411,83,88,86,89,89,90,75,76,76,75,80,77,78,81,92,17,12,14,11,11,10,25,24,24,25,20,23,22,19,90,81.64286,4081.77856,4081.77856,4081.77856,4380.44531,4081.77856,4081.77856,3285.334,3285.334,3285.334,3285.334,3285.334,3285.334,3285.334,3285.334,77.79062,68.33436,0,1.170166,1.21020508,1.21020508,1.21020508,1.2175293,1.2175293,1.19775391,1.20385742,1.18530273,1.211792,1.21374512,1.22131348,1.18127441,1.18127441,1.17431641,99.55557,11.9654388,19.7016449,37.7850952,13.2837334,20.38335,39.4561424,59,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,66.9375,6141,5921,220,3.58247828,2.292,0,0,0.0139631089,692.2422,1.12230659,0,0,0,0,0,0,0,0,0,0,0,0,60.4327354,0,0,0.0078900205,0,0,63.29459,0,0,0.008656925,0,0,0,0,0,0,0,0,0,0,0,0,0.337900966,2.712004,0,0,0,100.001213,17.171,0,90005,82567,82568,0,8.263985
07/30/2024 00:00:04,16.97551,52.5835381,59.70034,31.8766766,23.880827,65.50455,77.56534,30.2887611,13.3273716,63.33381,76.15666,9.44891,56.52923,66.4909439,50.83158,51.62915,39.7923279,80.63485,82.01606,67.45162,50.8009071,82.01606,68,94,91,96,85,90,75,75,74,74,77,77,77,77,88,32,6,9,4,15,10,25,25,26,26,23,23,23,23,96,80.71429,4081.779,4081.779,4081.779,4081.779,4081.779,4081.779,3285.33447,3086.22314,3285.33447,3484.44556,3285.33447,3484.44556,2588.44531,3285.33447,66.3235855,58.0284081,0,1.2565918,1.291626,1.2545166,1.23449707,1.24243164,1.23022461,1.145874,1.23010254,1.170044,1.23010254,1.24511719,1.29003906,1.2800293,1.26013184,1.2800293,99.55559,11.4241219,20.2429619,36.0757,12.6295319,21.0375519,37.5129967,59,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,67,6141,5921,220,3.58247828,1.89,0,0,0.0312803052,692.2422,2.460803,0,0,0,0,0,0,0,0,0,0,0,0,60.4327354,0,0.0152967991,0.03574785,0,63969.49,63.29459,0,0.6940862,0.2388136,0,3548806,0,0,0,0,0,0,0,0,0,0,0.337900966,2.71200418,0,133.725342,0.000123434031,100.001213,17.163,0,90005,82567,82568,0,8.263985
07/30/2024 00:00:05,10.0717783,12.4218283,29.8953476,0,0.322788954,55.73768,33.9336853,0.75351,1.173377,24.03493,38.4328842,2.035427,21.6788883,0.7288277,6.241584,10.2807941,1.2353301,32.5086136,22.4803982,16.58541,15.922451,55.73768,60,62,64,67,70,63,60,60,60,60,61,65,65,65,65,40,38,36,33,30,37,40,40,40,40,39,35,35,35,70,63,4081.77661,4081.77661,4081.77661,4679.11,3484.44336,2190.22144,3285.33228,1692.444,1991.11047,1692.444,1991.11047,1692.444,1692.444,1692.444,24.64746,18.1076488,0,0.842773438,0.837768555,0.8676758,0.8527832,0.9022217,0.912231445,0.8491211,0.8441162,0.8441162,0.8240967,0.8240967,0.8277588,0.8277588,0.8277588,0.8327637,99.55553,11.1092186,20.5578651,35.0812759,12.2821655,21.3849182,36.48123,58,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,66.59375,6141,5921,220,3.58247828,2.15,8192,3072,0.0182717182,692.2422,1.35602927,0,0,0,0,0,0,0,0,0,0,0,0,60.4327354,0,0,0,0,0,63.29459,0,1.03616941,0,0,5555185,0,0,0,0,0,0,0,0,0,0,0.3391009,2.712015,1887710.13,16786.4766,1.75792921,100.001213,17.163,0,90005,82567,82568,0,8.263985
07/30/2024 00:00:06,6.74479,0.988858938,2.89214253,1.31340027,0,17.3267422,17.0879,0,0,4.943508,5.69633245,0,2.37634182,0.207978487,0.167500973,0,0,9.319979,3.74068022,7.15914965,3.65144014,17.3267422,61,65,74,93,63,64,59,59,59,59,59,59,59,59,95,39,35,26,7,37,36,41,41,41,41,41,41,41,41,93,63.7142868,4380.444,4380.444,4380.444,4679.11035,2687.99976,2190.222,1692.44421,1692.44421,1692.44421,1692.44421,1692.44421,1692.44421,1692.44421,3285.333,11.6961155,6.041609,0,1.31506348,1.335083,1.335083,1.30505371,1.36499023,1.39001465,1.37146,1.35644531,1.35644531,1.35644531,1.35644531,1.35644531,1.35144043,1.35144043,1.35144043,99.55554,11.0653725,20.6017113,34.9428177,12.2114029,21.45568,36.27104,58,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,65.96875,6141,5921,220,3.58247828,2.274,0,3072,0.0152261034,692.2422,1.367267,0,0,0,0,0,0,0,0,0,0,0,0,60.4327354,0,0,0.8519371,0,0,63.29459,0,0,0.851841569,0,0,0,0,0,0,0,0,0,0,0,0,0.344948381,2.7120595,6722357.5,51462.3125,6.25251627,100.001213,17.163,0,90005,82567,82568,0,8.263985
07/30/2024 00:00:07,3.49621773,2.21452117,0,0.9508312,0,24.8271885,18.4264011,4.609126,1.065898,4.3682394,2.365321,1.051718,3.11183929,1.25998855,1.31028891,4.498136,4.870158,2.65802741,3.35826874,1.57011747,4.26546955,24.8271885,59,61,63,62,61,61,58,58,58,58,59,59,59,59,62,41,39,37,38,39,39,42,42,42,42,41,41,41,41,63,59.6428566,2190.22119,2190.22119,2190.22119,4081.77612,2190.22119,2190.22119,3285.332,3285.332,2488.888,1692.44373,1692.44373,1692.44373,1791.99927,1692.44373,13.1657133,7.506177,0,0.844848633,0.844848633,0.8498535,0.8498535,0.83984375,0.8498535,0.8498535,0.83984375,0.83984375,0.83984375,0.844848633,0.8496094,0.859619141,0.854614258,0.854614258,99.55551,11.0654411,20.6016426,34.94304,12.2117386,21.4553452,36.2720451,57,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,65.4375,6141,5921,220,3.58247828,2.298,0,0,0.01819364,692.2422,1.503229,0,0,0,0,0,0,0,0,0,0,0,0,60.4327354,0,0.00378393778,0,0,2963.18677,63.29459,0,0.618814945,0.210851431,0,3819542.25,0,0,0,0,0,0,0,0,0,0,0.362423033,2.71216679,13573427,83300.82,12.6057253,100.001213,17.165,0,90005,82567,82568,0,8.263985
07/30/2024 00:00:08,5.91779947,0.558578968,1.52004957,0,0,20.8525429,22.4225636,1.11405253,0,6.504101,4.16401,0,0.5975485,0,0,0.714290142,0.19723773,2.78018713,0.328427553,0.229412317,3.118056,22.4225636,59,77,62,93,62,64,59,59,59,59,60,60,60,60,93,41,23,38,7,38,36,41,41,41,41,40,40,40,40,93,63.7857132,4081.777,4579.55469,4081.777,4081.777,4081.777,4380.444,2687.99951,2389.333,1692.44421,1692.44421,1692.44421,1692.44421,1692.44421,1692.44421,15.2999716,9.537173,0,0.83203125,0.842041,0.83203125,0.83203125,0.83203125,0.83203125,0.83203125,0.7519531,0.837402344,0.8474121,0.8474121,0.752319336,0.837402344,0.837402344,0.837402344,99.55554,11.0784187,20.588665,34.984024,12.2376137,21.42947,36.348896,57,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,65.09375,6141,5921,220,3.58247828,2.278,0,0,0.02347055,690.769531,1.52610934,0,0,0,0,0,0,0,0,0,0,0,0,60.4327354,0,0,0.005883774,0,0,63.29459,0,1.06392217,0.354949147,0,3432393.5,0,0,0,0,0,0,0,0,0,0,0.375192672,2.71222329,19824604,87763.5,18.37994,100.001213,17.165,0,90005,82567,82568,0,8.263985
07/30/2024 00:00:09,1.66860223,0.371301174,3.013426,0,0,31.6153526,26.47366,0,0.9611249,6.89063072,3.8215816,0.9462476,0,0,0,0,0,1.37969851,0.167757273,2.92233229,3.904879,31.6153526,59,61,61,62,62,57,57,57,57,57,59,59,59,59,62,41,39,39,38,38,43,43,43,43,43,41,41,41,41,62,59,2986.66675,4081.77783,4081.77783,4081.77783,2190.22241,2190.22241,3185.77783,1692.44446,1692.44446,3285.3335,3185.77783,3484.44458,3484.44458,3484.44458,18.4379082,12.700469,0,1.2878418,1.31286621,1.237915,1.237915,1.43286133,1.39282227,1.42785645,1.36791992,1.36791992,1.33422852,1.33422852,1.27416992,1.27416992,1.20422363,1.23413086,99.55556,11.0819473,20.5851364,34.995163,12.2407112,21.4263725,36.3581,57,210,405,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,64.78125,6141,5921,220,3.58247828,2.256,0,0,0.01502769,690.769531,1.2541821,0,0,0,0,0,0,0,0,0,0,0,0,60.4327354,0,0.0173182916,0.0455381647,0,12412.0049,63.29459,0,0.9728546,0.2141377,0,2964524.25,0,0,0,0,0,0,0,0,0,0,0.399378,2.712346,1.967299E+07,99724.8359,18.2510357,100.001213,17.163,0,90005,82567,82568,0,8.263985
