,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/2,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/3,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/7,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/8,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/load/1,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/2,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/3,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/7,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/8,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/load/1,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/2,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/3,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/7,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/8,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/load/1,/battery/level/0,/battery/voltage/1,/battery/current/2,/battery/energy/3,/battery/energy/4,/battery/energy/5,/battery/power/0,/battery/level/0,/battery/timespan/0
07/10/2024 13:18:02,29.2741,17.65558,30.189537,22.5061111,48.77023,54.1463242,70.06175,35.36344,31.34132,19.4398518,17.77516,13.7793722,0,0,0,0,0,0,0,0.008350611,19.5007324,70.06175,66,50,86,52,63,48,45,45,45,45,44,44,44,44,64,34,50,14,48,37,52,55,55,55,55,56,56,56,56,86,51.5,4081.776,4081.776,4081.776,4380.44238,4081.776,4081.776,3484.44287,3484.44287,3484.44287,3484.44287,3484.44287,3484.44287,3484.44287,3484.44287,46.1971359,39.94126,0,1.29528809,1.26025391,1.1953125,1.21337891,1.19763184,1.19763184,1.19763184,1.2677002,1.24267578,1.24267578,1.21765137,1.25268555,1.25268555,1.24267578,1.21765137,99.55551,9.867004,21.80008,31.1585541,10.1680565,28.7490273,26.1274872,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.0272926725,0,0,0,0,0,50.4375,6141,5921,220,3.58247828,17.827,91136,3072,0.0285076946,436.574219,2.59104919,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,38.76088,4.68371,37.36771,43518444,2.577998E+07,62.41679,0,0.1624814,0.2384909,0,60417.0469,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.00053038355,0.009922507,12622.24,86840.34,0.198925167,8.229546,15.068,5.829042,90005,82598,76817,87.832,8.229546,3148
07/10/2024 13:18:03,36.63392,15.6890211,27.3137684,15.8154011,38.1207237,63.06453,51.97919,45.8654823,29.4412613,15.1445332,17.3419418,15.4815016,0.34700036,0.3472209,0.3488481,0.349032879,0.351279974,0.346499681,0.348430872,0.397187471,18.7363453,63.06453,59,50,72,58,61,51,45,45,45,45,45,45,45,45,70,41,50,28,42,39,49,55,55,55,55,55,55,55,55,72,50.7857132,4081.776,4081.776,4380.44238,4081.776,4081.776,4081.776,3484.44263,3484.44263,3484.44263,3484.44263,3484.44263,3484.44263,3484.44263,3484.44263,45.1459541,38.93548,0,1.2565918,1.26660156,1.20153809,1.16381836,1.31884766,1.16381836,1.138794,1.22888184,1.20385742,1.23388672,1.23388672,1.19885254,1.18383789,1.18383789,1.18383789,99.5555038,10.0002251,21.6668587,31.5792465,10.3339157,28.583168,26.5536728,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.02523913,0,0,0,0,0,50.625,6141,5921,220,3.58247828,17.827,96256,3072,0.07133702,446.28125,7.049029,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,29.9074364,4.04784155,31.78468,15969067,1.973641E+07,62.41679,0,0.157145649,0.126905322,0,2561.776,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.000555103645,0.01008346,26562.0059,172945.75,0.3990155,8.229546,15.048,5.83678865,90005,82598,75991,87.832,8.229546,3114
07/10/2024 13:18:04,33.43312,13.024169,24.1740532,8.87137,38.459034,48.96506,40.549202,60.0140228,20.3447819,11.4728088,13.2693405,8.914542,0.337910652,0.333935022,0.33416152,0.3336668,0.345009565,0.337988138,0.336825848,0.4325986,16.21418,60.0140228,57,61,65,64,55,53,45,45,45,45,45,45,45,45,65,43,39,35,36,45,47,55,55,55,55,55,55,55,55,65,51.07143,4081.77612,4081.77612,3783.10962,4081.77612,4081.77612,4081.77612,3484.44287,3484.44287,3484.44287,3484.44287,3484.44287,3484.44287,3285.332,3484.44287,40.1506,33.9378929,0,1.25952148,1.194458,1.194458,1.194458,1.16503906,1.220459,1.16540527,1.23547363,1.23547363,1.23547363,1.23547363,1.22290039,1.22290039,1.22290039,1.22290039,99.55551,10.2419052,21.4251785,32.34243,10.5294113,28.3876724,27.0560074,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.0215840787,0,0,0,0,0,51.0625,6141,5921,220,3.58247828,17.827,89088,4096,0.102278292,433.675781,9.623063,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,26.4760647,13.0799952,34.8288841,13621551,53838656,62.41679,0,0.1637873,0.168863237,0,12725.8516,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.0005695578,0.0101269623,14836.6113,44653.2266,0.118979678,8.229546,14.964,5.87697172,90005,82598,75991,87.943,8.229546,3110
07/10/2024 13:18:05,42.8377075,20.4848881,30.7190475,17.97434,61.44169,36.2490768,52.19853,59.76134,34.38809,20.5894413,27.0348434,15.6951132,0,0,0,0,0,0,0,0,20.6179028,61.44169,49,51,70,74,56,59,48,48,48,48,46,45,45,45,73,51,49,30,26,44,41,52,52,52,52,54,55,55,55,74,52.2857132,4081.77466,4081.77466,4081.77466,4081.77466,3882.66357,3882.66357,3086.21973,3086.21973,3185.77539,3185.77539,3185.77539,3185.77539,3285.33081,3285.33081,42.7129745,36.46746,0,1.23901367,1.23901367,1.223999,1.1920166,1.19885254,1.19885254,1.19885254,1.19750977,1.20751953,1.20751953,1.16748047,1.15759277,1.15759277,1.13757324,1.13757324,99.55548,10.4315491,21.2355347,32.9413,10.7177277,28.1993561,27.53991,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.0246792585,0,0,0,0,0,51.34375,6141,5921,220,3.58247828,17.827,89088,3072,0.13747704,447.8047,13.0666189,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,37.2408,0.208508149,34.08867,38354804,3160760.5,62.41679,0,0.153421074,0.15187,0,9865.034,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.000674574636,0.0112522682,108629.273,1164014.63,2.54528761,8.229546,14.911,5.82663774,90005,82598,75991,86.881,8.229546,3148
07/10/2024 13:18:06,30.2751122,30.09224,31.90837,26.7721,47.03203,49.0906,41.79449,60.27938,28.6085911,23.1935329,30.7791824,19.2738476,15.8211412,6.27835369,7.481134,7.842416,8.978664,8.232522,8.86594,6.13024235,24.4364853,60.27938,67,66,60,81,47,53,47,52,52,52,45,45,45,45,83,33,34,40,19,53,47,53,48,48,48,55,55,55,55,81,54.07143,4380.443,4479.99854,4380.443,4081.77637,4380.443,4380.443,3484.44336,3484.44336,3285.33228,3285.33228,3484.44336,3484.44336,3484.44336,3484.44336,40.2953949,33.7731,0,1.2512207,1.25622559,1.236206,1.18115234,1.18811035,1.1730957,1.19812012,1.22314453,1.25317383,1.22314453,1.30310059,1.21813965,1.248169,1.24316406,1.21313477,99.55552,10.0435371,21.6235466,31.716011,10.3634377,28.5536461,26.62954,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.0278388038,0,0,0,0,0,51.625,6141,5921,220,3.58247828,17.827,20480,3072,0.06688892,447.703125,7.042594,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,21.1506977,1.3170085,21.6112652,11764137,15787258,62.41679,0,0,0,0,0,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.000699675642,0.0113819148,27654.0586,142833.141,0.3409744,8.229546,14.911,5.82663774,90005,82598,75991,86.881,8.229546,3148
07/10/2024 13:18:07,16.4612179,27.24951,17.9203625,24.00955,43.22152,48.1980324,39.03926,73.77008,18.4073811,23.7760429,15.73556,10.5575323,0,8.207905,0,0,0,0,0,0,17.5324326,73.77008,49,54,65,73,57,57,45,45,45,45,47,47,47,47,73,51,46,35,27,43,43,55,55,55,55,53,53,53,53,73,51.6428566,4081.77637,4081.77637,4081.77637,4081.77637,4081.77637,4081.77637,3484.443,3484.443,3484.443,3484.443,3484.443,3484.443,3484.443,3484.443,43.817894,37.56586,0,1.2824707,1.25744629,1.18737793,1.35620117,1.38623047,1.32617188,1.19128418,1.31567383,1.31567383,1.32568359,1.29577637,1.2557373,1.2557373,1.2557373,1.2557373,99.55552,9.909092,21.7579918,31.2914581,10.2367477,28.680336,26.3039932,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.0231975541,0,0,0,0,0,51.9375,6141,5921,220,3.58247828,17.827,124928,3072,0.07841046,450.4297,7.1881175,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,21.4911728,5.98040438,25.3291264,1.054781E+07,42926024,62.41679,0,0.311524481,0.333201,0,19872.5234,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.0007163957,0.0128906965,17419.7871,1571926,3.17869163,8.229546,14.922,5.741523,90005,82598,75991,85.675,8.229546,3193
07/10/2024 13:18:08,29.2411919,46.03063,30.9413681,34.58254,60.33097,51.42662,67.80473,55.12214,22.3204079,33.99245,25.22769,26.0002975,0,0,0,0,0,0,0,0.05337,24.1521778,67.80473,59,60,59,63,55,62,47,47,47,47,48,48,48,48,62,41,40,41,37,45,38,53,53,53,53,52,52,52,52,63,52.7142868,4081.77637,3783.10986,3683.55444,3783.10986,3783.10986,3882.66553,3185.77686,3185.77686,3185.77686,3285.33228,3484.44336,3484.44336,3484.44336,3484.44336,48.15628,41.92824,0,1.3215332,1.30151367,1.411499,1.21655273,1.40649414,1.37646484,1.21655273,1.24646,1.26647949,1.27148438,1.27148438,1.29650879,1.27148438,1.29150391,1.27148438,99.55553,10.0160141,21.65107,31.6291046,10.4188,28.4982834,26.77179,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.0264130589,0,0,0,0,0,52.1875,6141,5921,220,3.58247828,17.827,43008,4096,0.08939581,449.675781,9.728744,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,16.1927414,1.85480022,17.2868385,7781290,16270216,62.41679,0,0.167796224,0.162677839,0,10286.999,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.000752244145,0.0133322747,40707.6328,501432.938,1.08428109,8.229546,14.922,5.741523,90005,82598,75991,85.675,8.229546,3193
07/10/2024 13:18:11,15.9742718,36.13096,16.9568176,17.8164711,22.1014977,33.6753426,24.3488789,54.4095879,12.2755823,21.82017,18.49361,24.47055,2.023226,2.023977,2.02358365,2.02178955,2.02887058,2.02437043,2.02482343,2.123785,15.73841,54.4095879,48,52,52,56,50,64,45,45,45,45,47,47,47,47,61,52,48,48,44,50,36,55,55,55,55,53,53,53,53,64,49.2857132,4081.77539,4081.77539,4380.442,4380.442,4380.442,4081.77539,3484.44238,3484.44238,3484.44238,3484.44238,3285.3313,3086.22046,3086.22046,3086.22046,39.2419472,33.25188,0,1.14355469,1.11022949,1.11755371,1.12255859,1.13757324,1.13757324,1.13757324,1.12756348,1.12756348,1.12756348,1.13256836,1.12756348,1.12280273,1.12280273,1.12780762,99.5555,9.960468,21.7066154,31.4536972,10.3465,28.5705833,26.5860138,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.0291337967,0,0,0,0,0,52.375,6141,5921,220,3.58247828,17.827,68608,3072,0.0241027214,438.050781,2.98088717,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,5.90100145,0,72.77387,5887053.5,0,62.41679,0,0.05352715,67.03816,0,10567.4131,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.000756362453,0.0135127762,4346.02344,190482.016,0.389656067,8.229546,15.043,5.704846,90005,82598,75991,85.818,8.229546,3187
07/10/2024 13:18:12,17.002243,35.3510361,18.70948,20.3791981,30.20541,38.80809,29.01767,49.37725,12.4254818,26.1491184,15.6656027,15.2725105,1.380521,1.376903,1.3740778,1.37555,1.375252,1.37265325,1.37135983,1.42356753,15.9706593,49.37725,51,58,59,64,56,48,48,48,48,48,47,47,47,47,64,49,42,41,36,44,52,52,52,52,52,53,53,53,53,64,51.1428566,4081.77563,4081.77563,4081.77563,4081.77563,4081.77563,4081.77563,3484.44263,3484.44263,3484.44263,3484.44263,3484.44263,3484.44263,3484.44263,3484.44263,11.3407211,9.522513,0,1.288208,1.27416992,1.25915527,1.189209,1.189209,1.189209,1.17419434,1.21911621,1.21911621,1.21911621,1.21911621,1.21911621,1.24414063,1.21911621,1.22412109,99.5555038,9.921387,21.745697,31.3302765,10.3255005,28.5915833,26.5320511,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.00914775,0,0,0,0,0,52.59375,6141,5921,220,3.58247828,17.827,129024,4096,0.0120867994,439.046875,1.006084,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,21.27072,7.489115,27.6290512,9881485,54444852,62.41679,0,0,0,0,0,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.000756362453,0.0135128377,0,66.647316,0.000133294641,8.229546,15.043,5.704846,90005,82598,75991,85.818,8.229546,3187
07/10/2024 13:18:13,21.0073833,15.0106487,16.4771614,10.5904579,42.7270279,12.3507681,24.33697,35.51255,9.82458,6.02939129,17.88745,0.863409042,0,0,0,0,0,0,0,0,9.121859,42.7270279,50,53,57,57,51,47,47,47,47,47,47,47,47,47,57,50,47,43,43,49,53,53,53,53,53,53,53,53,53,57,49.3571434,4081.77515,4380.442,4081.77515,4380.442,4081.77515,4081.77515,3484.44238,3484.44238,3484.44238,3484.44238,3484.44238,3484.44238,3484.44238,3484.44238,30.68006,25.1383667,0,1.35314941,1.26318359,1.3482666,1.3482666,1.3482666,1.37817383,1.37817383,1.35314941,1.35314941,1.35314941,1.3371582,1.30224609,1.30224609,1.3371582,1.3371582,99.5555,9.914677,21.7524071,31.30909,10.3185272,28.5985565,26.51413,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.03483826,0,0,0,0,0,52.875,6141,5921,220,3.58247828,17.827,152576,4096,0.0232687127,436.9922,2.64434314,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,22.1226883,1.394896,22.4309883,8888674,12126271,62.41679,0,0.168725774,0.178885475,0,12578.0918,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.000756463036,0.0135135967,106.129623,800.8856,0.00181403046,8.229546,15.156,5.5105567,90005,82598,75991,83.518,8.229546,3275
07/10/2024 13:18:14,10.964489,6.16323948,29.2645683,4.21372032,18.9460278,35.4832153,17.3603783,49.2129822,8.231622,4.001081,18.6643772,2.38677263,1.3738513,1.36794448,1.36955976,1.37317181,1.37783885,1.37047768,1.37363672,1.42167807,10.7960405,49.2129822,50,58,51,67,50,54,47,47,47,47,48,48,48,48,68,50,42,49,33,50,46,53,53,53,53,52,52,52,52,67,50.7142868,4081.77686,4081.77686,4081.77686,4081.77686,4081.77686,4081.77686,3484.4436,3484.4436,3484.4436,3484.4436,3484.4436,3484.4436,3484.4436,3484.4436,35.6398849,30.0382862,0,1.2746582,1.25964355,1.31970215,1.31970215,1.31970215,1.17468262,1.3125,1.24243164,1.31750488,1.29968262,1.32971191,1.32971191,1.32971191,1.32971191,1.26965332,99.55553,9.737503,21.92958,30.7496033,10.1220818,28.795002,26.0093536,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.0282799676,0,0,0,0,0,53.125,6141,5921,220,3.58247828,17.827,41984,3072,0.18348451,460.671875,16.2833881,0,0,0,0,0,0,0,0,0,0,0,0,62.8815651,17.8511848,1.96443963,19.2096424,7005601,1.704783E+07,62.41679,0,0.162408426,0.174222156,0,10394.0674,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.0007618191,0.0136778438,5837.64355,179015.984,0.369707257,8.229546,15.156,5.5105567,90005,82598,75991,83.518,8.229546,3275
07/10/2024 13:18:15,19.5286922,6.7478,24.0035,3.70360017,40.9913177,17.6819973,20.5639782,43.6834679,8.68296051,4.17019749,18.1099415,2.41135955,0,0,0,0,0,0,0,0,10.4464417,43.6834679,50,52,57,55,50,54,47,47,47,47,47,47,47,47,61,50,48,43,45,50,46,53,53,53,53,53,53,53,53,57,49.57143,4081.77539,4081.77539,4081.77539,4081.77539,4081.77539,4380.442,3484.44238,3484.44238,3484.44238,3484.44238,3484.44238,3484.44238,3484.44238,3484.44238,33.1415443,27.247963,0,1.27160645,1.32666016,1.34667969,1.3371582,1.307251,1.3671875,1.3371582,1.2421875,1.13220215,1.2421875,1.2421875,1.24719238,1.27722168,1.31225586,1.28222656,99.5555,9.67906952,21.9880142,30.5650787,10.0775452,28.8395386,25.8949127,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.0297367275,0,0,0,0,0,53.4375,6141,5921,220,3.58247828,17.827,84992,3072,0.08786911,455.019531,8.497475,0,0,0,0,0,0,0,0,0,0,0,0,62.87845,19.4198933,4.13163,22.84385,7029963.5,34769092,62.4168,0,0.324712783,0.356347382,0,76032.05,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.000778516755,0.0143970847,17747.5,764461,1.564417,8.229546,15.194,5.369422,90005,82598,75991,81.583,8.229546,3353
07/10/2024 13:18:16,24.7973919,18.7900124,32.88412,14.7780476,52.7158,39.31978,55.63026,45.27169,26.79152,17.2456627,34.60561,13.8682728,0,0,0,0,0,0,0,0,18.69607,55.63026,53,61,65,69,55,58,48,48,48,48,49,49,49,49,69,47,39,35,31,45,42,52,52,52,52,51,51,51,51,69,53.5,4081.77686,4081.77686,4081.77686,4081.77686,4081.77686,4081.77686,3484.4436,3484.4436,3484.4436,3484.4436,3484.4436,3484.4436,3484.4436,3484.4436,40.4552231,34.176342,0,1.31518555,1.29016113,1.18615723,1.21118164,1.18615723,1.18615723,1.18615723,1.26623535,1.26123047,1.26123047,1.236206,1.26940918,1.24438477,1.24438477,1.23937988,99.5555344,9.783707,21.8833771,30.8955078,10.2331657,28.683918,26.2947922,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.0252947379,0,0,0,0,0,53.65625,6141,5921,220,3.58247828,17.827,130048,4096,0.119661532,455.015625,11.4012384,0,0,0,0,0,0,0,0,0,0,0,0,62.87845,21.8094387,3.92174983,24.3622189,22694192,30103414,62.4168,0,0,0.0115920492,0,0,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.000800566748,0.0145172216,23029.72,125474.828,0.297009081,8.229546,15.098,5.35104,90005,82598,75991,80.79,8.229546,3386
07/10/2024 13:18:17,13.4991827,5.10693169,26.93011,3.38534713,33.2809448,28.4776688,21.6704,34.5308762,8.916151,3.43834758,17.1716919,3.98563743,0,0,0,0,0,0,0,0,9.953279,34.5308762,56,55,64,64,65,66,49,49,49,49,49,49,49,49,66,44,45,36,36,35,34,51,51,51,51,51,51,51,51,66,54.42857,4081.77441,4081.77441,4081.77441,4081.77441,4081.77441,4081.77441,3484.44165,3484.44165,3484.44165,3484.44165,3484.44165,3484.44165,3484.44165,3484.44165,36.59767,30.715868,0,1.30627441,1.19909668,1.223999,1.223999,1.223999,1.19909668,1.19909668,1.29907227,1.27404785,1.27905273,1.29907227,1.24365234,1.26867676,1.23864746,1.23864746,99.55547,9.748283,21.9188,30.7836456,10.2141418,28.7029419,26.24591,43,405,405,0,0,0,3.58247828,0,0.25,0,0,0,0.03158255,0,0,0,0,0,53.875,6141,5921,220,3.58247828,17.827,60416,3072,0.09395484,456.3203,9.117185,0,0,0,0,0,0,0,0,0,0,0,0,62.87845,18.6693974,1.31013536,19.5842667,6326595.5,11632086,62.4168,0,0.169349939,0.1711469,0,13827.4473,0.005377643,0.235380381,0,0,0,0,0,0,0,0,0.000800566748,0.0145173771,0,173.468216,0.000346936431,8.229546,15.098,5.35104,90005,82598,75991,80.79,8.229546,3386
