,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/0,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/lpc/nct6791d/fan/4,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","Fan #4","Fan #5","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total LBA Written","Used Space","Temperature","Used Space"
05/28/2019 21:40:15,67.45098,39.6078453,68.2353,68.62745,67.84314,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.536,0.4,39.5,36,38,55,35,55,1351,2351,576,514,1290,73.8095245,81.74603,70.63492,73.3871,74.8943939,50,52,50,50,53,3699.998,3699.998,3699.998,3699.998,57.5402031,46.919735,0,6.01871872,99.99995,28.5830765,4.55585861,11.3831482,59.0000038,1035,0,300,150,0.900000036,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:16,67.45098,40.7843132,67.84314,67.84314,67.05882,100,0.880000055,1.03200006,3.344,3.344,1.03200006,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.488000035,0.0720000044,0.36,34.5,36,38,114,36,55,1341,2351,569,518,1306,35.15625,43.75,35.15625,49.21875,40.8203125,40,39,38,38,41,3899.99731,3899.99731,3799.99731,3799.99731,42.0110245,31.2022839,0,5.31891155,99.99993,28.5168533,4.54530334,11.3937035,59.0000038,1035,0,301.53,1500,1.087,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:17,62.3529434,36.07843,63.1372566,63.1372566,62.3529434,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.064,0.15200001,0.032,29.5,36,38,85,36,55,1326,2351,566,506,1246,21.875,21.875,20.3125,22.65625,21.6796875,39,37,36,37,39,3899.997,3899.997,3899.997,3899.997,32.04752,19.5553322,0,4.900887,99.99992,28.5425873,4.549404,11.3896027,58.0000038,1035,0,300,1500,1.087,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:18,60,32.54902,60,60,60,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.15200001,0.184000015,32,36,38,56,35,67,1268,2351,550,488,1211,24.6153831,26.9230728,23.0769215,25.3846169,25,48,50,47,46,50,3699.995,3699.995,3699.995,3699.995,31.636982,19.0796242,0,5.056877,99.99986,28.49945,4.54253,11.3964767,58.0000038,1035,0,300,150,0.900000036,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:19,66.27451,29.4117661,66.6666641,66.6666641,66.6666641,100,0.872000039,1.03200006,3.344,3.344,1.03200006,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,39,36,38,55,36,55,1262,2351,539,466,1198,54.7619057,66.6666641,46.0317421,61.9047623,57.3412666,42,43,42,42,43,3699.99731,3699.99731,3699.99731,3699.99731,50.4511566,39.9535561,0,5.369602,99.99993,28.5343018,4.54808426,11.3909225,59.0000038,1035,0,301.1,1500,1.087,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:20,66.27451,36.07843,66.6666641,66.6666641,66.6666641,100,0.864,1.03200006,3.344,3.344,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,40,36,38,55,36,55,1289,2351,550,482,1245,59.375,58.59375,53.125,62.5,58.3984375,45,47,50,50,50,3699.99756,3699.99756,3699.99756,3699.99756,50.057106,39.16614,0,5.59036636,99.99994,28.5876,4.55657959,11.3824272,59.0000038,1035,0,302.46,1500,1.087,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:21,64.31373,40.7843132,65.09804,65.09804,63.92157,100,0.872000039,1.03200006,3.344,3.344,1.03200006,1.968,0.384,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,32,36,38,112,36,68,1311,2351,554,498,1269,24.21875,23.4375,21.875,25,23.6328125,42,42,43,44,44,3699.99658,3699.99658,3699.99658,3699.99658,31.3701859,19.75249,0,4.898968,99.99991,28.46267,4.536667,11.40234,59.0000038,1035,0,300,150,1.087,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:22,65.4902,37.2549,65.8823547,65.8823547,65.09804,100,0.880000055,1.03200006,3.36000013,3.36000013,1.03200006,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.480000019,0.096,0.296,33.5,36,38,73,36,68,1301,2347,551,491,1246,36.5171356,42.96875,43.75,40.92262,41.0396271,39,38,37,38,39,3899.997,3899.997,3899.997,3899.997,43.27422,32.2812958,0,5.304118,99.99992,28.5177383,4.54544449,11.3935623,59.0000038,1035,0,300.58,150,0.900000036,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:23,63.1372566,35.294117,63.92157,63.92157,63.52941,100,0.872000039,1.03200006,3.344,3.344,1.04000008,1.968,0.136,3.456,3.37600017,1.016,0.824000061,0.336000025,0.384,0.536,34,36,38,61,36,101,1293,2351,550,481,1243,27.722538,31.25,30.46875,28.6899033,29.5328026,46,47,45,45,47,3699.99585,3699.99585,3699.99585,3699.99585,40.4069252,29.6827087,0,5.2613554,99.9998856,28.4881134,4.540722,11.3982849,59.0000038,1035,0,308.55,150,0.900000036,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:24,65.09804,35.294117,65.8823547,65.4902,64.70589,100,0.880000055,1.03200006,3.344,3.344,1.04000008,1.97600007,0.136,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.480000019,34,36,38,61,36,101,1289,2351,549,480,1230,40.625,46.09375,36.71875,44.53125,41.9921875,38,38,38,38,39,3899.9978,3899.9978,3899.9978,3899.9978,42.1802864,30.8105717,0,5.291774,99.99994,28.5315018,4.547638,11.3913689,59.0000038,1035,0,300.56,1500,1.087,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:25,60.39216,36.47059,60.7843132,60.7843132,60.7843132,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.128,3.456,3.37600017,1.016,0.824000061,0.472000033,0.208,0.536,33,36,38,83,35,55,1289,2351,545,477,1212,22.65625,19.53125,19.53125,22.65625,21.09375,46,48,43,46,48,3699.99561,3699.99561,3699.99561,3699.99561,30.6468811,18.5441532,0,4.94959641,99.99988,28.5301132,4.54741669,11.39159,59.0000038,1035,0,399.9,150,1.125,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:26,66.6666641,36.47059,67.84314,67.84314,67.05882,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,39.5,36,38,55,36,60,1288,2351,541,468,1198,60.0000038,67.69231,56.1538467,67.69231,62.8846169,47,50,49,47,49,3699.99634,3699.99634,3699.99634,3699.99634,54.6876,43.9974556,0,5.868946,99.9999,28.4588165,4.5360527,11.4029541,59.0000038,1035,0,373.27,1500,1.087,90,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:27,71.37255,39.2156868,72.94118,72.94118,71.37255,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,43.5,36,38,55,35,55,1313,2351,553,511,1277,81.25,86.71875,78.125,84.375,82.61719,48,51,48,48,51,3699.99658,3699.99658,3699.99658,3699.99658,61.16466,50.67783,0,6.10686731,99.99991,28.9270477,4.61068344,11.3283234,59.0000038,1035,0,302.32,1500,1.087,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:28,70.5882339,44.3137245,72.15686,72.15686,70.19608,100,0.880000055,1.03200006,3.36000013,3.344,1.04000008,1.97600007,0.528,3.47200012,3.37600017,1.016,0.824000061,0.528,0.528,0.536,41,36,38,54,36,66,1384,2351,568,523,1324,53.1746025,66.6666641,48.4126968,55.5555534,55.95238,44,46,42,43,46,3799.9978,3699.998,3699.998,3799.9978,51.7791748,40.96929,0,5.91496372,99.99995,29.44056,4.69253159,11.2464752,60.0000038,1035,4,344.59,1500,1.087,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:30,68.62745,43.1372566,69.4117661,69.01961,68.2353,100,0.864,1.03200006,3.36000013,3.344,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,40,36,38,55,35,55,1383,2351,578,529,1330,55.88235,63.2352943,51.47059,61.02941,57.90441,49,50,49,48,50,3699.99585,3699.99585,3699.99585,3699.99585,51.5160942,40.90538,0,6.38159847,99.9998856,30.4376755,4.85146332,11.0875435,59.0000038,1035,0,300,150,0.900000036,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:30,71.37255,41.9607849,72.94118,72.54902,70.98039,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.536,0.528,43,36,38,55,35,55,1384,2347,583,528,1314,96.7213058,99.18033,98.36066,99.18033,98.36066,51,52,50,50,53,3699.99634,3699.99634,3699.99634,3699.99634,64.67583,54.201992,0,6.624506,99.9999,30.3427582,4.836334,11.1026726,59.0000038,1035,0,303.25,150,0.900000036,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:31,70.5882339,44.3137245,72.15686,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.344,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,42.5,36,38,55,35,55,1398,2351,591,551,1356,88.88889,95.2381,84.12698,92.06349,90.07937,50,51,48,49,52,3699.99854,3699.99854,3699.99854,3699.99854,62.65508,52.2554,0,6.29444361,99.99996,29.7743225,4.74573135,11.1932755,58.0000038,1035,0,300,150,0.900000036,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:32,69.4117661,43.1372566,70.98039,70.98039,69.4117661,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,41.5,36,38,55,35,55,1380,2347,589,551,1313,66.40625,77.34375,68.75,78.90625,72.85156,51,54,49,50,53,3699.99683,3699.99683,3699.99683,3699.99683,59.61333,48.998188,0,6.174133,99.9999161,30.3360825,4.83527,11.1037369,59.0000038,1035,0,301.539978,1500,1.087,0,31,-111.673431,83.0061646,30,37.27046
05/28/2019 21:40:33,65.4902,43.1372566,66.27451,66.27451,65.4902,100,0.872000039,1.03200006,3.344,3.344,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,36.5,36,38,55,36,55,1384,2351,591,535,1299,39.84375,47.65625,43.75,42.96875,43.5546875,46,49,48,47,49,3699.99683,3699.99683,3699.99683,3699.99683,44.40378,33.85914,0,5.53544331,99.9999161,30.1312637,4.80262375,11.1363831,59.0000038,1035,0,330.34,1500,1.087,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:34,64.31373,38.4313736,64.31373,64.31373,63.92157,100,0.880000055,1.03200006,3.36000013,3.344,1.04000008,1.97600007,0.128,3.456,3.37600017,1.016,0.824000061,0.248000011,0.160000011,0.344,32,36,38,55,36,102,1344,2351,573,517,1282,29.1418667,25,28.3482132,32.3040657,28.69854,40,39,38,37,40,3899.99634,3799.99634,3899.99634,3799.99634,34.5795441,24.18322,0,5.103615,99.99991,30.24952,4.821472,11.1175346,60.0000038,1035,4,312.97998,1500,1.087,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:35,62.3529434,34.11765,62.3529434,62.3529434,62.7451,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,35.5,36,38,55,35,55,1282,2347,565,491,1227,36.40625,39.84375,37.9927864,38.7860527,38.25721,48,51,48,47,51,3699.99585,3699.99585,3699.99585,3699.99585,41.7660446,30.782938,0,5.5304985,99.9998856,29.0951538,4.637478,11.3015289,60.0000038,1035,0,300,1500,1.087,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:36,66.6666641,32.1568642,67.05882,67.05882,67.05882,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,39.5,36,38,55,35,55,1279,2351,548,479,1222,68.6567154,71.64179,60.76602,68.3823547,67.36172,49,51,49,49,52,3699.99268,3699.99268,3699.99268,3699.99268,53.7291565,43.10502,0,5.95004034,99.9998,29.1047974,4.639015,11.2999916,60.0000038,1035,4,305,1500,1.087,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:37,69.01961,38.82353,70.5882339,70.5882339,69.01961,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,39,36.5,38,83,36,55,1355,2351,556,501,1282,54.9180336,66.39344,54.5765038,65.83333,60.4303246,43,44,41,41,44,3700.00269,3700.00269,3700.00269,3700.00269,52.1868973,41.74706,0,5.442781,100.000076,29.0203629,4.625557,11.31345,59.0000038,1035,0,300,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:38,67.05882,39.6078453,68.2353,67.84314,66.6666641,100,0.880000055,1.03200006,3.36000013,3.344,1.04000008,1.97600007,0.128,3.456,3.37600017,1.016,0.824000061,0.536,0.536,0.528,35.5,36,38,55,36,68,1344,2347,570,513,1293,50,60.9375,47.65625,57.03125,53.90625,45,48,45,45,49,3699.99634,3699.99634,3699.99634,3699.99634,49.9247322,39.43145,0,5.640813,99.9999,28.8246613,4.594364,11.3446426,59.0000038,1035,0,300,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:39,64.31373,38.4313736,65.09804,64.70589,64.31373,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.424000025,3.456,3.37600017,1.016,0.816000044,0.0400000028,0.064,0.4,35.5,36.5,38,74,36,75,1332,2347,567,516,1262,37.07837,47.65625,29.9107132,33.04812,36.9233627,44,44,40,45,45,3799.99756,3699.99756,3699.99756,3699.99756,43.1763763,32.4891434,0,5.16869974,99.99994,28.71878,4.577488,11.3615189,58.0000038,1035,0,300,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:40,60.7843132,35.294117,61.56863,61.56863,60.39216,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.424000025,3.456,3.37600017,1.016,0.824000061,0.064,0.064,0.0720000044,28.5,36.5,38,74,36,112,1319,2347,561,495,1265,11.8055582,12.5,10.0732565,14.1147728,12.123394,37,37,35,35,38,3899.996,3899.996,3799.99634,3899.996,24.9615784,12.1088629,0,4.67059565,99.9999,28.7812424,4.58744431,11.3515625,58.0000038,1035,0,300,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:41,62.3529434,34.11765,63.1372566,63.1372566,62.7451,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.336000025,0.15200001,0.184000015,34.5,36.5,38,61,36,74,1253,2351,552,473,1188,36.1742439,32.8125,34.1105766,37.9567261,35.2635155,41,49,40,41,48,3699.997,3699.997,3699.997,3799.99683,41.1902542,30.3212681,0,5.18806362,99.9999161,28.6918259,4.5731926,11.3658142,58.0000038,1035,0,300,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:42,64.70589,34.11765,65.09804,65.09804,65.09804,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.320000023,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,36,36.5,38,55,36,55,1262,2347,540,469,1196,27.34375,38.28125,24.21875,39.0625,32.2265625,41,42,37,39,42,3699.99683,3899.99658,3799.99683,3699.99683,38.19971,27.6544514,0,5.080424,99.9999161,28.6822586,4.57166672,11.36734,58.0000038,1035,0,300,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:43,65.09804,36.47059,65.8823547,65.4902,64.70589,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.544,3.456,3.37600017,1.016,0.824000061,0.368000031,0.528,0.336000025,35,36.5,38,69,36,74,1299,2351,541,477,1218,41.40625,50,38.28125,43.75,43.359375,42,41,41,45,45,3799.99561,3799.99561,3699.99561,3799.99561,43.2561073,32.8094063,0,5.313967,99.9998856,28.40052,4.52676,11.4122467,58.0000038,1035,0,300,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:44,65.09804,38.4313736,65.8823547,65.8823547,65.09804,100,0.872000039,1.024,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,38,36.5,38,56,36,66,1299,2347,551,485,1243,53.0769234,52.30769,56.92308,54.6153831,54.2307663,47,50,48,48,51,3699.996,3699.996,3699.996,3699.996,47.2105865,36.8024673,0,5.56642628,99.99989,28.3500214,4.518711,11.4202957,58.0000038,1035,0,320.789978,150,1.087,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:45,69.8039246,40.39216,70.19608,70.19608,69.4117661,100,0.880000055,1.03200006,3.344,3.344,1.03200006,1.97600007,0.296,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.536,37,36.5,38,56,36,112,1318,2351,552,495,1256,49.2063446,64.28571,50.7936478,55.5555573,54.96031,41,41,39,39,41,3899.99878,3899.99878,3899.99878,3899.99878,47.61261,37.40375,0,5.438474,99.99997,28.54335,4.549526,11.3894806,59.0000038,1035,0,312.22998,1500,1.087,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:46,63.1372566,43.1372566,63.52941,63.52941,62.7451,100,0.880000055,1.03200006,3.344,3.344,1.03200006,1.97600007,0.296,3.456,3.37600017,1.016,0.824000061,0.496000022,0.4,0.296,30,36.5,38,56,36,101,1348,2351,560,502,1293,10.9375,7.03125,8.59375,7.8125,8.59375,39,40,37,38,40,3799.996,3799.996,3699.996,3699.996,22.0357647,10.3570518,0,4.763029,99.99989,28.4202652,4.529907,11.4091,60.0000038,1035,0,315.02,1500,1.087,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:47,63.92157,36.47059,64.31373,64.31373,63.92157,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,35.5,36,38,55,35,55,1284,2347,555,491,1234,50.78125,57.03125,46.09375,50,50.9765625,47,50,48,46,50,3699.995,3699.995,3699.995,3699.995,46.54616,36.2991943,0,5.598925,99.99987,28.3646622,4.52104568,11.4179611,60.0000038,1035,0,301.509979,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:48,67.45098,39.2156868,68.2353,68.2353,67.84314,100,0.872000039,1.03200006,3.344,3.344,1.03200006,1.968,0.536,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,39,36,38,55,36,55,1301,2351,551,493,1220,53.125,60.15625,53.125,55.46875,55.46875,43,42,43,48,48,3799.99854,3699.99854,3799.99854,3799.99854,50.4560547,39.8838158,0,5.62911749,99.99996,28.4102554,4.52831268,11.4106941,60.0000038,1035,0,331.49,150,1.087,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:49,67.05882,39.6078453,67.84314,67.05882,66.6666641,100,0.880000055,1.024,3.36000013,3.36000013,1.04000008,1.968,0.184000015,3.456,3.37600017,1.008,0.824000061,0.28,0.15200001,0.368000031,34,36.5,38,55,36,56,1332,2347,553,498,1253,43.75,54.6875,42.1875,45.3125,46.484375,41,40,38,38,41,3899.99634,3899.99634,3699.99658,3899.99634,42.7608337,32.0832367,0,5.50043869,99.99991,28.5756989,4.55468369,11.3843231,60.0000038,1035,4,312.52,1500,1.087,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:50,63.52941,38.82353,64.31373,64.31373,63.92157,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,37,36,38,55,35,55,1317,2347,559,495,1288,42.96875,40.625,47.65625,42.96875,43.5546875,48,51,49,50,51,3699.99438,3699.99438,3699.99438,3699.99438,42.20116,30.9924736,0,5.346087,99.999855,28.47612,4.53881073,11.4001961,59.0000038,1035,0,302.289978,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:51,63.1372566,35.294117,63.1372566,63.1372566,62.7451,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.480000019,0.528,31,36,38,112,36,77,1315,2347,554,489,1271,25.78125,32.8125,33.59375,30.46875,30.6640625,43,48,45,46,46,3699.99927,3699.99927,3699.99927,3699.99927,37.1329231,25.7326488,0,5.081506,99.99998,28.44384,4.5336647,11.4053421,59.0000038,1035,0,300,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:52,60.7843132,35.294117,60.7843132,60.7843132,60.39216,100,0.880000055,1.024,3.36000013,3.344,1.04000008,1.97600007,0.128,3.456,3.37600017,1.008,0.824000061,0.272,0.544,0.464000016,31,36,38,55,35,55,1282,2351,545,472,1251,28.90625,22.65625,24.21875,28.125,25.9765625,45,46,44,43,47,3699.99658,3699.99658,3699.99658,3699.99658,32.9434853,21.2016315,0,4.91063356,99.99991,28.4107361,4.528389,11.4106178,58.0000038,1035,0,300,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:53,67.05882,38.4313736,67.05882,67.45098,67.05882,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,41,36,38,55,35,55,1278,2351,540,472,1201,67.96875,78.125,71.09375,82.03125,74.80469,49,48,48,49,50,3699.99731,3699.99731,3699.99731,3699.99731,59.5391159,48.93333,0,5.739196,99.99992,28.4996643,4.54256439,11.3964424,58.0000038,1035,0,300,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:54,67.84314,39.6078453,68.62745,68.62745,67.84314,100,0.872000039,1.03200006,3.344,3.344,1.03200006,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,39.5,36,38,55,36,61,1323,2351,553,498,1240,50.78125,55.46875,50,52.34375,52.1484375,48,49,46,48,49,3699.99634,3699.99634,3699.99634,3699.99634,49.467,38.7915459,0,5.49276352,99.9999,28.4302216,4.531494,11.4075127,59.0000038,1035,0,303.62,1500,1.087,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:55,67.45098,39.6078453,68.2353,68.2353,67.45098,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.520000041,0.208,0.408000022,37.5,36,38,56,36,64,1344,2351,556,503,1283,71.09375,61.71875,63.28125,64.0625,65.03906,45,48,45,46,48,3699.997,3699.997,3699.997,3699.997,52.9430122,42.347187,0,5.83460426,99.9999161,28.42237,4.530243,11.4087639,60.0000038,1035,0,300.669983,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:56,65.8823547,37.64706,67.05882,67.05882,66.27451,100,0.864,1.024,3.344,3.344,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.512,0.432,37.5,36,38,55,35,55,1335,2347,566,512,1286,61.71875,70.3125,62.5,69.53125,66.015625,46,48,49,46,49,3699.99683,3699.99683,3699.99683,3699.99683,54.1399078,43.5670433,0,5.882733,99.9999161,28.3884048,4.52483,11.4141769,60.0000038,1035,4,372.71,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:57,67.84314,40.7843132,68.62745,68.62745,67.45098,100,0.880000055,1.03200006,3.344,3.344,1.03200006,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.536,0.336000025,37.5,36,38,109,36,76,1348,2347,564,513,1271,60.9375,56.25,62.5,71.875,62.890625,42,41,39,41,42,3799.99658,3799.99658,3699.99683,3699.99683,51.8655357,41.5799,0,5.586803,99.99991,28.5549316,4.55137253,11.3876343,60.0000038,1035,0,306.199982,150,0.900000036,0,31,-111.631729,83.00649,30,37.2704659
05/28/2019 21:40:58,61.9607849,38.4313736,62.7451,62.7451,61.9607849,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.536,33.5,36,38,55,36,55,1327,2347,564,507,1284,27.34375,29.2307682,24.4172459,35.6060638,29.1494541,48,50,49,48,51,3699.997,3699.997,3699.997,3699.997,38.9874458,28.4426632,0,5.33214951,99.99992,28.42057,4.529957,11.40905,59.0000038,1035,0,300,1500,1.087,0,31,-111.631729,83.00649,30,37.2704659
