,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Temperature","Used Space"
04/28/2020 16:01:09,9.375,3.90625,4.6875,13.28125,7.8125,40,42,40,38,42,1203.42834,1203.42834,902.5712,802.2856,4.19290066,2.1407032,0.265270174,0.593087733,100.2857,59.8592033,4.721409,3.16611481,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:10,10.15625,9.375,2.34375,7.03125,7.2265625,40,41,40,38,41,1704.85718,1704.85718,1704.85718,1704.85718,3.86659455,1.91562164,0.165705085,0.545043945,100.285713,59.8590622,4.7213974,3.16612625,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:11,13.3928537,6.25,8.64335251,9.449405,9.43390751,40,42,40,39,42,1905.42908,1905.42908,1905.42908,3409.71533,3.22348762,1.45220912,0.08392728,0.451154679,100.285744,59.8612366,4.721569,3.16595459,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:12,4.6875,5.46875,7.8125,5.46875,5.859375,40,41,39,38,41,3209.14331,2005.7146,1103.14307,3409.71484,2.96726322,1.26834691,0.0421481058,0.413246632,100.285728,59.8739052,4.72256851,3.16495514,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:13,3.8942337,8.59375,4.66346169,5.420673,5.643034,41,42,41,39,42,1504.2843,1504.2843,1504.2843,1905.42676,4.42506456,2.505604,0.2212045,0.5178695,100.285622,59.99172,4.731861,3.15566254,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:14,3.90625,4.6875,2.34375,3.94345522,3.72023582,39,41,39,38,41,3409.715,3309.42944,3008.572,2406.85767,3.11831737,1.3781414,0.109072939,0.427405238,100.285736,59.98829,4.73159027,3.15593338,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:15,5.46875,7.03125,4.6875,7.776439,6.240988,39,41,39,38,41,3409.71436,3510.00024,802.285767,802.285767,2.917261,1.18042111,0.06257728,0.420824558,100.285721,59.98727,4.73151,3.15601349,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:16,10.9375,9.375,7.118058,3.90625,7.834202,41,42,40,39,42,3409.71484,2808.00049,2507.14331,1905.42883,3.34086919,1.56265378,0.09181667,0.442661345,100.285728,59.98683,4.731476,3.15604782,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:17,18.75,25.78125,13.1490345,18.75,19.1075687,52,51,49,45,52,3409.715,3409.715,3409.715,3409.715,10.2554455,7.888494,0.4547555,0.860359848,100.285736,61.0380669,4.814392,3.07313156,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:18,9.375,21.09375,13.28125,15.625,14.84375,48,48,46,43,50,3409.71387,3409.71387,3409.71387,3509.99976,7.88209629,5.513478,0.449882478,0.7894382,100.285706,61.4194679,4.844475,3.04304886,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:19,9.375,9.375,6.25,10.9375,8.984375,39,42,43,39,43,3409.71216,2707.71265,2105.99878,902.570862,6.516357,4.226913,0.483501583,0.6921388,100.285652,61.354126,4.839321,3.04820251,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:20,5.46875,10.15625,10.15625,8.59375,8.59375,40,42,40,39,42,3409.716,3409.716,902.5719,902.5719,5.19073248,3.07917356,0.300334215,0.6208779,100.285767,59.9300575,4.72699738,3.16052628,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:21,10.15625,10.15625,7.03125,7.03125,8.59375,47,43,43,40,47,3409.71436,3510,3008.57129,1805.14282,5.78348637,3.65749431,0.3368512,0.6263213,100.285713,60.10054,4.740444,3.14707947,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:22,9.375,14.0625,13.28125,11.71875,12.109375,39,41,39,38,41,3509.997,3509.997,3008.56885,2406.85522,5.21260166,3.35835028,0.12424767,0.519092739,100.285629,60.2545738,4.752594,3.13492966,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:23,2.34375,0.78125,1.5625,4.6875,2.34375,38,41,39,39,41,3610.28467,3008.57056,2406.85645,1805.14233,2.30741072,0.7513934,0.0109269163,0.3301882,100.285683,60.2323761,4.750843,3.1366806,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
04/28/2020 16:01:24,3.90625,0.78125,1.58730149,3.13739777,2.35304832,38,41,40,38,41,3409.7168,3008.57373,3309.431,2406.859,2.32220936,0.7410892,0.0164294355,0.3307793,100.285789,60.1962,4.74798965,3.139534,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,30,75166,12968,29,4.781349
