,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/nvidiagpu/0/throughput/0,/nvidiagpu/0/throughput/1,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","GPU PCIE Rx","GPU PCIE Tx","Used Space","Temperature","Used Space"
09/08/2022 16:35:29,42.1394234,51.41827,19.49519,20.20433,33.3143044,68,76,64,69,76,3409.71484,3409.71484,3409.71484,3409.71484,29.2738419,20.2345448,0.03715874,1.666136,100.285728,15.4238205,4.922516,26.9924965,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,115.234375,4.8828125,48.6861534,34,57.2651939
09/08/2022 16:35:30,43.3173065,14.6514416,16.9230766,19.23077,23.5306511,73,62,69,62,73,3409.71313,3409.71313,3509.99878,3509.99878,23.87062,14.9620132,0.04062768,1.50442266,100.285675,15.3456039,4.89755249,27.01746,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,106.445313,5.859375,48.6861534,34,57.2651939
09/08/2022 16:35:31,10.2678537,31.5352211,30.9523811,5.555558,19.5777531,61,75,60,60,75,3409.715,3610.28662,3610.28662,3409.715,22.9377785,13.9567614,0.0219549984,1.37364078,100.285736,15.337883,4.895088,27.0199242,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,120.117188,4.8828125,48.6861534,34,57.2651939
09/08/2022 16:35:32,10.9375,44.53125,13.28125,10.21825,19.7420654,61,74,59,60,74,3409.71484,3510.00049,3409.71484,3610.28638,22.8042812,13.97712,0.07999553,1.375417,100.285728,15.3859253,4.91041946,27.0045929,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,116.210938,5.859375,48.6861534,34,57.2651939
09/08/2022 16:35:33,9.375,46.875,14.84375,7.03125,19.53125,62,75,59,61,75,3509.99976,3409.71387,3409.71387,3409.71387,23.3468685,14.3119822,0.136475563,1.38204777,100.285706,15.4316177,4.925003,26.99001,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,94.72656,4.8828125,48.6861534,34,57.2651939
09/08/2022 16:35:34,18.75,20.3125,16.40625,13.1850958,17.1634617,57,58,56,56,59,3510.00049,3409.7146,3510.00049,3510.00049,17.678688,8.536089,0.0311441738,1.38111484,100.285728,15.2807236,4.87684631,27.038166,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,140.625,5.859375,48.6861534,34,57.2651939
09/08/2022 16:35:35,9.375,15.7738094,4.76190472,4.71230125,8.65575,56,63,56,56,63,3409.71387,3509.99976,3209.14258,2005.71411,13.150116,4.493239,0.0192698929,1.24040782,100.285706,15.2704239,4.873558,27.0414543,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,146.484375,5.859375,48.6861534,34,57.2651939
09/08/2022 16:35:36,9.375,10.76923,4.615384,3.125,6.9711504,55,57,56,55,57,3209.14282,2306.57153,1404,802.2857,12.2170172,3.71597624,0.0114199081,1.194831,100.285713,15.2674408,4.87260437,27.042408,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,141.601563,5.859375,48.6861534,34,57.2651939
09/08/2022 16:35:37,3.90625,17.1875,10.15625,6.25,9.375,55,58,60,54,60,2807.99951,3209.14233,3610.28516,3409.71362,14.9909945,6.089713,0.1372285,1.47766006,100.2857,15.2674026,4.872593,27.04242,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,131.835938,5.859375,48.6861534,34,57.2651939
09/08/2022 16:35:38,9.375,15.8730145,10.3050594,5.46875,10.255456,55,57,55,54,57,802.285339,802.285339,802.285339,802.285339,14.2372255,5.637829,0.1349239,1.45174611,100.285667,15.266983,4.87245941,27.0425529,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,116.210938,5.859375,48.6861534,34,57.2651939
09/08/2022 16:35:39,4.6875,16.40625,8.581734,10.15625,9.957933,55,57,55,55,57,2507.144,2507.144,2206.28687,1303.715,13.8524961,5.319408,0.112760738,1.4018935,100.285767,15.2616882,4.8707695,27.0442429,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,94.72656,4.8828125,48.6861534,34,57.2651939
09/08/2022 16:35:40,7.8125,14.6886463,13.9062519,9.375,11.4456,55,57,54,54,58,3409.7146,3510.00024,3510.00024,3409.7146,15.4404516,6.59334326,0.149025992,1.5133518,100.285721,15.2664185,4.87228,27.0427322,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,119.140625,4.8828125,48.6861534,34,57.2651939
09/08/2022 16:35:41,0.78125,14.7716341,12.599206,2.34375,7.62395859,54,55,53,53,57,802.2853,802.2853,802.2853,802.2853,13.0638447,4.46774,0.009287933,1.27061367,100.28566,15.266655,4.8723526,27.04266,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,112.304688,4.8828125,48.6861534,34,57.2651939
09/08/2022 16:35:42,18.75,14.0625,21.875,8.59375,15.8203125,61,61,64,58,64,3409.717,3409.717,3510.00269,3409.717,21.22064,12.0889292,0.04328173,1.448593,100.2858,15.2600479,4.870247,27.0447655,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,127.929688,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:43,24.21875,22.65625,38.5697136,17.96875,25.8533649,61,61,69,59,69,3409.714,3509.99976,3409.714,3409.714,24.9542313,15.5903759,0.0375472754,1.38756168,100.285713,15.3431931,4.896782,27.01823,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,91.796875,4.8828125,48.4001579,34,57.2651939
09/08/2022 16:35:44,25.78125,11.1111107,6.275201,5.46875,12.15908,54,55,54,53,56,802.285156,802.285156,802.285156,802.285156,16.5622978,7.76583147,0.0140736569,1.28211629,100.285645,15.327301,4.89170837,27.023304,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,105.46875,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:45,3.90625,10.0360575,2.34375,5.4567337,5.43569946,54,54,53,52,56,802.2856,802.2856,802.2856,3509.99951,12.2538872,3.66808248,0.0118342862,1.16243029,100.2857,15.2894363,4.879627,27.0353851,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,113.28125,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:46,8.59375,5.555558,3.22580338,0.78125,4.53909,53,54,53,53,56,802.2858,802.2858,802.2858,802.2858,12.094965,3.5959034,0.01095224,1.15866089,100.285728,15.2923279,4.88055038,27.034462,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,102.539063,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:47,3.90625,13.8822079,12.9720268,5.432689,9.048295,53,55,53,53,56,1203.42871,1203.42871,1203.42871,1203.42871,12.7046356,4.18206263,0.0233885273,1.2497108,100.285721,15.2727966,4.87431335,27.040699,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,124.023438,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:48,3.90625,11.9047642,0.793647766,5.46875,5.518353,53,55,53,53,56,802.2855,802.2855,802.2855,802.2855,13.1114817,4.596356,0.0180968586,1.2345258,100.28569,15.3017578,4.88355637,27.031456,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,103.515625,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:49,10.15625,8.521634,3.8942337,11.6346121,8.55168152,53,54,52,53,55,3510.00049,3510.00049,3510.00049,3209.14331,12.5760355,4.06934261,0.02441642,1.236795,100.285728,15.3003922,4.88312149,27.03189,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,133.789063,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:50,7.8125,12.8024216,1.60009861,4.6875,6.725633,52,54,52,53,55,802.285767,802.285767,802.285767,802.285767,12.0349789,3.54715729,0.0101328166,1.18291485,100.285721,15.260582,4.87041855,27.0445938,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,106.445313,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:51,6.25,7.623106,10.1081734,7.8004837,7.945442,52,54,53,53,55,3209.145,2306.573,1404.001,802.286255,12.9275932,4.238227,0.0290721841,1.23784387,100.285782,15.2692413,4.87318039,27.041832,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,109.375,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:52,8.59375,12.6488094,7.8125,0.78125,7.45908,53,53,52,52,54,802.2852,802.2852,802.2852,802.2852,12.9241819,4.279739,0.0154763646,1.2506876,100.285652,15.2688065,4.873043,27.04197,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,97.65625,4.8828125,48.4001579,34,57.2651939
09/08/2022 16:35:53,12.5,7.716346,3.8461566,1.5504837,6.40324974,52,54,52,52,54,902.5715,902.5715,902.5715,3409.71436,12.79365,4.406921,0.0185253769,1.24229,100.285721,15.2993851,4.882801,27.0322113,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,99.609375,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:54,9.375,11.71875,3.90625,2.36855149,6.84213638,52,53,52,52,55,1504.28625,802.286,802.286,802.286,12.9999886,4.45319128,0.0395095274,1.26645887,100.285751,15.310173,4.886242,27.02877,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,117.1875,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:55,7.03125,14.84375,12.5,7.8125,10.546875,54,54,53,53,55,2808,2808,2808,1905.42859,12.9730663,4.388763,0.0201539379,1.23248613,100.285713,15.299675,4.88289261,27.03212,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,141.601563,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:56,7.03125,7.03125,7.03125,1.5504837,5.66105843,52,53,51,52,54,1203.42773,1604.57031,3409.712,3509.99756,12.2452545,3.73430037,0.016155811,1.20142138,100.285645,15.3134308,4.88728333,27.027729,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,125,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:57,4.6875,6.32440472,7.936507,1.57489777,5.13082743,52,54,52,52,54,802.2859,802.2859,1203.42883,1604.57178,13.0257511,4.34401464,0.0346761,1.2406888,100.285736,15.2998734,4.88295746,27.0320549,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,118.164063,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:58,8.59375,8.4615345,15.3846149,5.4086566,9.462136,52,53,51,52,55,802.285767,802.285767,802.285767,3510.00024,13.060626,4.463115,0.0283231828,1.28206372,100.285721,15.2988129,4.882618,27.0323944,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,111.328125,5.859375,48.4001579,34,57.2651939
09/08/2022 16:35:59,3.90625,6.45161247,3.96825075,8.717757,5.76096153,52,53,52,52,54,802.2857,802.2857,802.2857,802.2857,12.8690538,4.241661,0.0248398259,1.21506619,100.285713,15.324501,4.89081573,27.0241966,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,111.328125,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:00,4.6875,13.6363621,5.384612,3.88221145,6.897676,51,53,52,52,54,802.285461,802.285461,802.285461,802.285461,12.1422424,3.68411136,0.0141743179,1.18803811,100.285683,15.2852936,4.87830353,27.0367088,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,119.140625,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:01,9.375,5.64516163,1.61290169,0,4.158264,52,53,51,52,53,802.28595,802.28595,802.28595,802.28595,11.8160095,3.43175483,0.0103561068,1.16006887,100.285744,15.295105,4.88143539,27.033577,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,114.257813,4.8828125,48.4001579,34,57.2651939
09/08/2022 16:36:02,6.25,10.76923,0.7692337,2.3317337,5.030048,51,53,52,52,54,802.285767,802.285767,802.285767,802.285767,12.020853,3.63103151,0.0153213209,1.20114291,100.285721,15.3255615,4.89115524,27.0238571,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,112.304688,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:03,17.1875,8.59375,9.375,15.625,12.6953125,53,55,53,53,55,1504.28613,1504.28613,1203.429,802.28595,16.3852482,7.74405336,0.0252371,1.42509985,100.285744,15.3173752,4.888542,27.02647,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,115.234375,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:04,1.5625,10.15625,8.59375,7.03125,6.8359375,52,53,51,51,54,802.285461,802.285461,3509.999,2607.42773,12.0755157,3.61034942,0.01363219,1.21302259,100.285683,15.31485,4.88773727,27.0272751,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,112.304688,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:05,5.46875,9.279609,11.5384579,5.46875,7.93889141,52,53,51,52,54,1604.57141,1604.57141,1604.57141,1604.57141,12.3956528,4.05172729,0.0149100991,1.25072324,100.285713,15.2850113,4.878212,27.0368,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,148.4375,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:06,7.8125,7.25806332,1.60009861,2.38095522,4.7629,51,53,50,51,53,802.2856,802.2856,802.2856,802.2856,12.0118275,3.48724413,0.0199749861,1.17743134,100.2857,15.2861786,4.878586,27.0364265,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,104.492188,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:07,3.125,10.6770878,6.178975,7.78846169,6.94238567,52,53,51,51,54,802.2852,802.2852,802.2852,802.2852,12.5259933,4.03522158,0.01855739,1.24071157,100.285652,15.3154984,4.88794327,27.02707,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,133.789063,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:08,11.71875,6.336808,7.05605125,10.9375,9.012276,52,53,52,52,53,1404.00183,802.286743,802.286743,802.286743,12.092308,3.78283,0.0121669434,1.21778393,100.285843,15.314682,4.887684,27.0273285,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,130.859375,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:09,8.59375,12.6488094,3.955853,1.57489777,6.69332743,51,53,52,50,54,802.2854,802.2854,802.2854,802.2854,12.0272579,3.62824273,0.0104051083,1.2034831,100.285675,15.28064,4.87681961,27.0381927,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,116.210938,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:10,3.125,7.03125,6.25,4.6875,5.2734375,51,53,51,51,53,802.2854,802.2854,802.2854,802.2854,12.6579561,4.03104544,0.017563276,1.202507,100.285675,15.277092,4.87568665,27.0393257,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,108.398438,5.859375,48.4001579,34,57.2651939
09/08/2022 16:36:11,2.34375,12.9261379,6.107223,7.78846169,7.29140043,51,53,50,51,53,802.286,802.286,802.286,802.286,12.5099707,3.85542035,0.01297342,1.23539853,100.285751,15.2835922,4.877762,27.03725,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,101.5625,4.8828125,48.4001579,34,57.2651939
09/08/2022 16:36:12,8.59375,19.0476189,8.730162,2.34375,9.678817,51,53,51,52,54,802.285645,802.285645,802.285645,802.285645,13.57559,4.96349859,0.0178004019,1.29007041,100.285706,15.3109665,4.8864975,27.0285149,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,97.65625,4.8828125,48.4001961,34,57.2651939
09/08/2022 16:36:13,3.125,8.48557949,6.153846,11.6947117,7.36478567,51,53,51,51,53,802.2856,802.2856,802.2856,802.2856,13.7523842,5.16610146,0.02011052,1.27859282,100.2857,15.3105164,4.88635254,27.02866,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,106.445313,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:14,4.6875,10.9375,7.91330338,1.5625,6.275201,51,52,50,50,53,802.285461,802.285461,802.285461,802.285461,12.627142,4.153156,0.0199113768,1.22445714,100.285683,15.2783966,4.87610245,27.03891,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,99.609375,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:15,3.90625,14.0625,12.35795,5.44471169,8.942854,51,53,51,51,54,1704.85876,1704.85876,1704.85876,1704.85876,12.806675,4.29403543,0.044641953,1.263948,100.285812,15.3012161,4.8833847,27.0316277,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,86.91406,4.8828125,48.4001961,34,57.2651939
09/08/2022 16:36:16,10.15625,8.59375,13.28125,8.545673,10.1442337,52,53,51,51,54,3409.715,3510.00073,3409.715,3510.00073,13.99848,5.2544117,0.119743727,1.326188,100.285736,15.2776413,4.875862,27.03915,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,100.585938,4.8828125,48.4001961,34,57.2651939
09/08/2022 16:36:17,8.955229,25.3731365,7.46268654,11.1940269,13.246274,60,63,57,57,62,3409.71484,3510.00049,3409.71484,3409.71484,16.5041561,7.78328,0.189220473,1.42611265,100.285728,15.2081375,4.85367966,27.0613327,48,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,26.3671875,4.8828125,48.4001961,34,57.2651939
09/08/2022 16:36:18,9.016395,15.57377,11.4754086,5.73770428,10.4508219,60,58,62,55,63,3409.71362,3409.71362,3409.71362,3409.71362,15.5131779,7.19173956,0.0727971345,1.38831663,100.28569,15.1195908,4.82542038,27.089592,48,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,21.484375,4.8828125,48.4001961,34,57.2651939
09/08/2022 16:36:19,39.29812,32.1800575,25.9176617,27.55456,31.2375965,57,57,55,54,57,902.571,3509.99829,3509.99829,3008.57,22.9912128,13.1098366,0.552309632,1.80431008,100.285667,15.235672,4.862465,27.0525475,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,109.375,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:20,20.2524071,24.3672485,17.2247047,17.96875,19.9532738,58,64,56,57,64,3409.71631,3510.002,3409.71631,3409.71631,21.4602985,12.5389271,0.0376739353,1.436694,100.285774,15.2961731,4.881775,27.0332375,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,111.328125,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:21,6.25,34.65909,25.78125,14.0144234,20.1761971,65,67,71,59,63,3509.99976,3409.714,3409.714,3409.714,23.4839287,14.0879774,0.00230909674,1.413937,100.285706,15.4392853,4.92744827,26.9875641,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,93.75,4.8828125,48.4001961,34,57.2651939
09/08/2022 16:36:22,30.46875,32.03125,27.7777786,26.8477211,29.2813721,53,54,53,53,55,802.2852,802.2852,802.2852,802.2852,21.6865044,12.6987534,0.004223188,1.6638118,100.285652,15.4617844,4.93463135,26.980381,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,114.257813,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:23,20.3125,27.34375,16.1538486,17.1274071,20.2343712,65,65,65,61,65,3409.71631,3409.71631,1604.57239,3409.71631,20.4324532,11.2827978,0.00741781155,1.401292,100.285774,15.6386414,4.99107361,26.9239388,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,114.257813,4.8828125,48.4001961,34,57.2651939
09/08/2022 16:36:24,24.6153831,19.9999981,13.0769253,10.0000019,16.9230766,73,59,64,58,73,3409.71387,3409.71387,3409.71387,3409.71387,20.66519,11.4436769,0.0125793908,1.37852573,100.285706,15.6363449,4.990341,26.9246712,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,123.046875,4.8828125,48.4001961,34,57.2651939
09/08/2022 16:36:25,15.8730145,13.7096767,16.8330784,14.47773,15.2233715,54,57,55,54,57,2406.85742,3510.00024,3510.00024,3610.28613,16.30997,11.0954323,0.00355978869,1.32160223,100.285721,15.5675507,4.9683876,26.9466248,49,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,0,0,48.4001961,34,57.2651939
09/08/2022 16:36:26,11.71875,20.0961533,16.1778812,25.4326935,18.35637,61,62,57,60,62,3409.71338,3409.71338,3409.71338,902.5712,17.8061333,10.49578,0.00265805679,1.34352112,100.28569,15.7484207,5.0261116,26.8889,49,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,76,4020,1.85546875,1.953125,0,48.4001961,34,57.2651939
09/08/2022 16:36:27,7.8125,7.03125,5.505955,3.125,5.86867332,51,53,52,52,54,802.2854,802.2854,802.2854,802.2854,12.0750456,3.082117,0.00240006717,1.222865,100.285675,15.5623093,4.966713,26.9483,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,115.234375,4.8828125,48.4001961,34,57.2651939
09/08/2022 16:36:28,3.90625,12.5,5.46875,2.31971145,6.04867935,52,54,52,52,54,1203.4292,802.286133,802.286133,802.286133,13.631875,5.04276,0.00261163316,1.21513832,100.285767,15.578186,4.971779,26.9432335,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,109.375,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:29,7.8125,10.9375,1.5625,0.78125,5.2734375,52,53,51,51,53,802.2852,802.2852,802.2852,802.2852,12.377532,4.00727034,0.00310806441,1.173142,100.285652,15.578186,4.971779,26.9432335,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,91.796875,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:30,6.25,10.3174572,0.78125,4.6875,5.50905466,52,53,51,51,54,802.2859,802.2859,802.2859,1604.57178,12.4459829,4.11394548,0.00314286258,1.18442786,100.285736,15.5638123,4.9671936,26.9478188,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,118.164063,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:31,8.59375,11.0987072,0.78125,1.5625,5.50905466,51,53,51,51,53,802.2857,802.2857,902.5715,3409.71436,12.4744835,3.87601471,0.00341134146,1.15875959,100.285713,15.5568771,4.96497726,26.9500351,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,146.484375,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:32,7.03125,9.966856,2.34375,11.71875,7.76515,52,53,51,51,53,902.569,1303.71069,1303.71069,1002.85443,12.656847,4.16535044,0.00231361,1.18426383,100.285446,15.559021,4.965664,26.9493484,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,108.398438,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:33,5.46875,7.03125,9.375,3.858173,6.433296,54,54,52,52,54,3409.726,3409.726,3510.01221,3510.01221,13.227953,4.64112854,0.0109584061,1.216444,100.286064,15.5658875,4.96785355,26.9471588,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,100.585938,4.8828125,48.4001961,34,57.2651939
09/08/2022 16:36:34,17.1875,18.75,6.153846,5.53075075,11.9055271,57,58,55,55,58,3409.714,3409.714,3509.99976,2908.28564,17.4397526,8.475614,0.233796924,1.34299731,100.285713,15.5876923,4.97481537,26.940197,0,1354.00012,3504.00024,2708.00024,1,0,0,0,4096,75,4021,1.83105469,97.65625,5.859375,48.4001961,34,57.2651939
09/08/2022 16:36:35,32.03125,35.15625,28.2614117,21.8028851,29.3129444,63,65,64,59,64,3409.71436,3409.71436,3409.71436,3409.71436,23.2351665,15.9670544,0.4141628,1.54467738,100.285721,15.7830505,5.037163,26.87785,48,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,0,0,48.4001961,34,57.2651939
09/08/2022 16:36:36,11.71875,24.21875,19.49519,17.3115082,18.18605,66,59,73,57,73,3409.71387,3409.71387,3409.71387,3509.99951,23.56471,14.16616,0.3692578,1.39114392,100.2857,15.7859879,5.038101,26.8769112,48,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,73.24219,3.90625,48.4001961,34,57.2651939
09/08/2022 16:36:37,61.71875,68.75,56.25,52.7403831,59.8647842,66,70,65,63,70,3409.71069,3409.71069,3409.71069,3409.71069,35.407074,25.46069,0.315339655,2.437289,100.285606,16.14756,5.153496,26.7615166,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,90.82031,3.90625,48.4001961,34,57.2651939
09/08/2022 16:36:38,58.59375,57.8125,50.78125,39.84375,51.7578125,71,66,63,63,71,3409.71777,3409.71777,3409.71777,3409.71777,34.40431,25.04148,0.085534744,2.39257813,100.28582,16.36322,5.22232437,26.692688,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,112.304688,2.9296875,48.4001961,34,57.2651939
09/08/2022 16:36:39,65.625,60.9375,64.84375,56.25,61.9140625,74,68,64,65,74,3409.71313,3409.71313,3409.71313,3409.71313,35.424614,25.8930531,0.244018435,2.76519322,100.285683,16.6582031,5.31646729,26.5985451,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,73.24219,3.90625,48.4001961,34,57.2651939
09/08/2022 16:36:40,29.6875,24.21875,31.25,23.4375,27.1484375,58,61,57,57,61,3409.716,3510.00171,3409.716,3409.716,25.1601753,15.9800682,0.08163022,1.96299243,100.285767,16.7658,5.350807,26.5642052,0,1354.00012,3504.00024,2708.00024,0,0,0,0,4096,75,4021,1.83105469,80.078125,4.8828125,48.4001961,34,57.2651939
