,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/5,/intelcpu/0/load/6,/intelcpu/0/load/7,/intelcpu/0/load/8,/intelcpu/0/load/9,/intelcpu/0/load/10,/intelcpu/0/load/11,/intelcpu/0/load/12,/intelcpu/0/load/13,/intelcpu/0/load/14,/intelcpu/0/load/15,/intelcpu/0/load/16,/intelcpu/0/load/17,/intelcpu/0/load/18,/intelcpu/0/load/19,/intelcpu/0/load/20,/intelcpu/0/load/21,/intelcpu/0/load/0,/intelcpu/0/load/1,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/temperature/5,/intelcpu/0/temperature/6,/intelcpu/0/temperature/7,/intelcpu/0/temperature/8,/intelcpu/0/temperature/9,/intelcpu/0/temperature/10,/intelcpu/0/temperature/11,/intelcpu/0/temperature/12,/intelcpu/0/temperature/13,/intelcpu/0/temperature/14,/intelcpu/0/temperature/15,/intelcpu/0/temperature/16,/intelcpu/0/temperature/17,/intelcpu/0/temperature/18,/intelcpu/0/temperature/19,/intelcpu/0/temperature/20,/intelcpu/0/temperature/21,/intelcpu/0/temperature/22,/intelcpu/0/temperature/23,/intelcpu/0/temperature/24,/intelcpu/0/temperature/25,/intelcpu/0/temperature/26,/intelcpu/0/temperature/27,/intelcpu/0/temperature/28,/intelcpu/0/temperature/29,/intelcpu/0/temperature/30,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/clock/5,/intelcpu/0/clock/6,/intelcpu/0/clock/7,/intelcpu/0/clock/8,/intelcpu/0/clock/9,/intelcpu/0/clock/10,/intelcpu/0/clock/11,/intelcpu/0/clock/12,/intelcpu/0/clock/13,/intelcpu/0/clock/14,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/3,/intelcpu/0/voltage/0,/intelcpu/0/voltage/1,/intelcpu/0/voltage/2,/intelcpu/0/voltage/3,/intelcpu/0/voltage/4,/intelcpu/0/voltage/5,/intelcpu/0/voltage/6,/intelcpu/0/voltage/7,/intelcpu/0/voltage/8,/intelcpu/0/voltage/9,/intelcpu/0/voltage/10,/intelcpu/0/voltage/11,/intelcpu/0/voltage/12,/intelcpu/0/voltage/13,/intelcpu/0/voltage/14,/intelcpu/0/clock/0,/ram/data/0,/ram/data/1,/ram/load/0,/ram/data/2,/ram/data/3,/ram/load/1,/gpu-nvidia/0/temperature/0,/gpu-nvidia/0/clock/0,/gpu-nvidia/0/clock/4,/gpu-nvidia/0/load/0,/gpu-nvidia/0/load/1,/gpu-nvidia/0/load/2,/gpu-nvidia/0/load/3,/gpu-nvidia/0/smalldata/4,/gpu-nvidia/0/smalldata/5,/gpu-nvidia/0/load/4,/gpu-nvidia/0/load/7,/gpu-nvidia/0/load/9,/gpu-nvidia/0/load/5,/gpu-nvidia/0/load/6,/gpu-nvidia/0/load/8,/gpu-nvidia/0/load/10,/gpu-nvidia/0/load/11,/gpu-nvidia/0/load/12,/gpu-nvidia/0/temperature/2,/gpu-nvidia/0/smalldata/2,/gpu-nvidia/0/smalldata/0,/gpu-nvidia/0/smalldata/1,/gpu-nvidia/0/load/3,/gpu-nvidia/0/power/0,/gpu-nvidia/0/throughput/0,/gpu-nvidia/0/throughput/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/power/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/smalldata/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/0,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/10,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/1,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/12,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/11,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/3,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/4,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/5,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/6,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/9,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/2,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/7,/gpu-intel-integrated/\\?\PCI#VEN_8086&DEV_46A6&SUBSYS_278D1043&REV_0C#3&11583659&0&10#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}/load/8,/hdd/1/load/0,/hdd/1/load/31,/hdd/1/load/32,/hdd/1/load/33,/hdd/1/throughput/34,/hdd/1/throughput/35,/hdd/0/load/0,/hdd/0/load/31,/hdd/0/load/32,/hdd/0/load/33,/hdd/0/throughput/34,/hdd/0/throughput/35,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/2,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/data/3,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/7,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/throughput/8,/nic/{6B9C28EA-F1B2-4518-875F-2744DB97822F}/load/1,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/2,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/data/3,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/7,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/throughput/8,/nic/{F90C6E0E-D34F-4188-A599-3ED020FABA30}/load/1,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/2,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/data/3,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/7,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/throughput/8,/nic/{C9A9F541-7D11-4C0E-A058-314FC0EE2D5D}/load/1,/battery/level/0,/battery/voltage/1,/battery/current/2,/battery/energy/3,/battery/energy/4,/battery/energy/5,/battery/power/0,/battery/level/0
Time,"CPU Core #1 Thread #1","CPU Core #1 Thread #2","CPU Core #2 Thread #1","CPU Core #2 Thread #2","CPU Core #3 Thread #1","CPU Core #3 Thread #2","CPU Core #4 Thread #1","CPU Core #4 Thread #2","CPU Core #5 Thread #1","CPU Core #5 Thread #2","CPU Core #6 Thread #1","CPU Core #6 Thread #2","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Total","CPU Core Max","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Core #1 Distance to TjMax","CPU Core #2 Distance to TjMax","CPU Core #3 Distance to TjMax","CPU Core #4 Distance to TjMax","CPU Core #5 Distance to TjMax","CPU Core #6 Distance to TjMax","CPU Core #7 Distance to TjMax","CPU Core #8 Distance to TjMax","CPU Core #9 Distance to TjMax","CPU Core #10 Distance to TjMax","CPU Core #11 Distance to TjMax","CPU Core #12 Distance to TjMax","CPU Core #13 Distance to TjMax","CPU Core #14 Distance to TjMax","Core Max","Core Average","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","CPU Package","CPU Cores","CPU Memory","CPU Core","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Core #5","CPU Core #6","CPU Core #7","CPU Core #8","CPU Core #9","CPU Core #10","CPU Core #11","CPU Core #12","CPU Core #13","CPU Core #14","Bus Speed","Memory Used","Memory Available","Memory","Virtual Memory Used","Virtual Memory Available","Virtual Memory","GPU Core","GPU Core","GPU Memory","GPU Core","GPU Memory Controller","GPU Video Engine","GPU Bus","D3D Dedicated Memory Used","D3D Shared Memory Used","D3D 3D","D3D Overlay","D3D Video Decode","D3D Copy","D3D Copy","D3D Security","D3D Video Encode","D3D Video Processing","D3D VR","GPU Hot Spot","GPU Memory Total","GPU Memory Free","GPU Memory Used","GPU Memory","GPU Package","GPU PCIe Rx","GPU PCIe Tx","GPU Power","D3D Shared Memory Used","D3D 3D","D3D Video Decode","D3D Copy","D3D Video Processing","D3D Video Decode","D3D Other","D3D Other","D3D Other","D3D Other","D3D Overlay","D3D GDI Render","D3D Other","D3D Other","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Used Space","Read Activity","Write Activity","Total Activity","Read Rate","Write Rate","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Data Uploaded","Data Downloaded","Upload Speed","Download Speed","Network Utilization","Charge Level","Voltage","Charge/Discharge Current","Designed Capacity","Full Charged Capacity","Remaining Capacity","Charge/Discharge Rate","Degradation Level"
07/15/2024 00:07:36,37.21335,0.639432669,27.4740276,0.5612612,40.8372536,0.890249,50.66539,0,43.4718,0.8570671,40.9730721,0.4944682,39.2902679,35.58052,3.79745364,2.36693621,34.64483,9.604073,6.405878,7.78933144,19.1616173,50.66539,47,50,49,54,51,53,46,46,46,46,47,47,47,47,52,53,50,51,46,49,47,54,54,54,54,53,53,53,53,54,48.2857132,3783.10864,4081.77515,4081.77515,4081.77515,4081.77515,4081.77515,3285.3313,3285.3313,3285.3313,3285.3313,3285.3313,3285.3313,3285.3313,3285.3313,1.50055623,0.542806566,0,1.15478516,1.1661377,1.17480469,1.15979,1.16442871,1.19152832,1.1763916,1.17053223,1.18286133,1.16809082,1.17175293,1.1697998,1.1697998,1.17077637,1.17126465,99.5555,9.454109,22.2129745,29.85469,9.827377,29.0897064,25.25209,43,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0.0006823605,0,0,0,0,0,48.90625,6141,5921,220,3.58247828,18.154,0,0,0.00352678122,176.417969,1.92651059E-05,0,0,0,0,0,0,0,0,0,0,0,0,62.57347,0.017401319,0.632685542,0.584866762,2769.24585,35865.9141,62.4171944,0,0.00135210215,0.00139370689,0,7.96217871,0,0,0,0,0,0,0,0,0,0,0.0118330615,1.6103524,9.832248,21.301115,0.000102496662,100.001213,17.165,0,90005,82535,82536,0,8.299538
07/15/2024 00:07:37,0.3091216,0.09659529,0.256693363,0.08510351,1.76802874,0.756156445,1.57083273,0.69335103,0.257468224,0.08422732,0.258111954,0.07441044,0.268888474,0.195384026,0.1414001,0.1371324,0.241208076,0.203019381,0.169956684,0.176996,0.387209654,1.76802874,49,56,59,57,52,54,47,47,47,47,47,48,48,48,59,51,44,41,43,48,46,53,53,53,53,53,52,52,52,59,50.42857,3783.10864,3783.10864,4081.77515,3882.66431,4081.77515,2190.221,3285.3313,1692.44336,3285.3313,3285.3313,3285.3313,3285.3313,3285.3313,3285.3313,59.2021065,50.60439,0,1.2277832,1.21276855,1.19934082,1.17431641,1.16699219,1.20593262,1.18603516,1.18603516,1.1907959,1.22583008,1.22583008,1.270874,1.25585938,1.20581055,1.20581055,99.5555,9.477341,22.189743,29.9280472,9.84470749,29.0723763,25.2966232,43,2355,7000.978,0,0,0,0,0,0.25,0,0,0,0.0120919766,0,0,0,0,0,49.65625,6141,5921,220,3.58247828,18.517,0,0,0.05990363,173.535156,0.108074315,0,0,0,0,0,0,0,0,0,0,0,0,62.57347,3.8575964,6.633302,10.3176432,3008272.5,1.857137E+07,62.4171944,0,3.8077395,3.848986,0,64574.08,0,0,0,0,0,0,0,0,0,0,0.01185675,1.61041355,28904.7617,74588.72,0.340719283,100.001213,17.165,0,90005,82535,82536,0,8.299538
07/15/2024 03:00:19,47.1268158,0.74095726,48.0325279,0,51.6588936,0,61.22601,0,49.01493,0,45.78808,1.48780942,49.54121,26.5775032,12.3201609,2.11785436,36.25644,17.8012066,8.665091,3.53804827,22.8719883,61.22601,46,49,52,51,52,49,45,45,45,45,43,43,43,43,51,54,51,48,49,48,51,55,55,55,55,57,57,57,57,52,46.5,2190.22119,4081.77563,4081.77563,4081.77563,4081.77563,4081.77563,3086.2207,1692.4436,1692.4436,1692.4436,3285.33154,3285.33154,3285.33154,3285.33154,1.43592381,0.5188863,0,1.17956543,1.1895752,1.16955566,1.2010498,1.18103027,1.2010498,1.15600586,1.1484375,1.1484375,1.16259766,1.19763184,1.17260742,1.13757324,1.19677734,0.797485352,99.5555038,9.403572,22.2635117,29.6950989,9.758949,29.1581345,25.0762634,43,2355,8000.982,0,0,0,0,0,0.25,0,0,0,0.0007450087,0,0,0,0,0,47.6875,6141,5921,220,3.58247828,16.653,11264,1024,0.00348633272,151.199219,9.510299E-06,0,0,0,0,0,0,0,0,0,0,0,0,62.569397,0.0173557289,0.509548664,0.497189134,1720.97046,28880.84,62.4171944,0,0.00230343663,0.00230317423,0,9.535968,0,0,0,0,0,0,0,0,0,0,0.0122785326,1.61139047,43.70452,101.226723,0.0004771399,100.001213,17.164,0,90005,82535,82536,0,8.299538
07/15/2024 04:27:18,0.28283596,0.0988721848,0.260400772,0.06989241,1.587677,0.859969854,1.437521,0.729078054,0.2209425,0.07907152,0.247961283,0.0688493252,0.2383709,0.193876028,0.139433146,0.123047829,0.208902359,0.16617775,0.170427561,0.171500444,0.367748737,1.587677,68,70,79,77,70,76,59,59,59,59,57,57,57,57,76,32,30,21,23,30,24,41,41,41,41,43,43,43,43,79,64.57143,4081.77563,4081.77563,4081.77563,4081.77563,4081.77563,4081.77563,3285.33154,3285.33154,3285.33154,3285.33154,3285.33154,3285.33154,3285.33154,3285.33154,1.44585109,0.5479512,0,1.1854248,1.1817627,1.18762207,1.18762207,1.18835449,1.18835449,1.21142578,1.2064209,1.2064209,1.20214844,1.20214844,1.17749023,1.17749023,1.17749023,1.17944336,99.5555038,9.667263,21.99982,30.5277939,10.044445,28.8726387,25.80986,42,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0.0008046703,0,0,0,0,0,48.25,6141,5921,220,3.58247828,18.886,0,2048,0.00356280082,304.085938,0.00273693982,0,0,0,0,0,0,0,0,0,0,0,0,62.57034,0.0281376373,0.56895256,0.520207,4226.715,33463.4531,62.4171944,0,0.0013052118,0.00194010558,0,9.811316,0,0,0,0,0,0,0,0,0,0,0.01235266,1.61155283,15.25238,33.41903,0.000160235082,100.001213,17.159,0,90005,82535,82536,0,8.299538
07/15/2024 04:27:18,70.6744843,64.4247742,68.80606,66.39744,77.46807,63.645195,83.17332,62.0309944,61.4971924,71.5342255,71.7658,60.918,74.07547,77.88338,74.99947,68.28823,77.49172,80.57053,79.40342,72.82054,71.39342,83.17332,58,70,63,63,62,64,56,56,56,56,54,54,54,54,70,42,30,37,37,38,36,44,44,44,44,46,46,46,46,70,58.57143,4081.779,4081.779,4081.779,4081.779,4081.779,4081.779,3285.33447,3285.33447,3285.33447,3285.33447,3285.33447,3285.33447,3285.33447,3285.33447,84.96156,76.48028,0,1.21337891,1.22338867,1.22338867,1.22070313,1.21569824,1.22070313,1.199707,1.199707,1.199707,1.199707,1.210083,1.210083,1.20507813,1.20507813,1.210083,99.55559,9.66848,21.9986038,30.53164,9.848885,29.0682,25.3073578,43,2355,7000.978,2,0,0,0,4.58203125,0.25,0,0,0,1.00607014,0,0,0,0,0,48.96875,6141,5921,220,3.58247828,18.713,0,0,0.27043888,311.453125,14.981307,0,0,0,0,0,0,0,0,0,0,0,0,62.57034,100,17.41621,35.91625,17782412,8410438,62.4171944,0,0,1.79957664,0,0,0,0,0,0,0,0,0,0,0,0,0.0123669859,1.61158824,24067.3477,59364.14,0.274671555,100.001213,17.159,0,90005,82535,82536,0,8.299538
07/15/2024 04:27:19,24.8927,23.5833,28.7145386,22.650528,39.3855972,24.78341,36.71267,29.6546211,22.517168,13.2478352,29.9456425,20.48838,18.8534317,30.7945786,27.7717762,48.06792,28.7228889,30.844635,44.50074,14.0974045,28.01149,48.06792,42,41,44,44,42,42,41,41,41,41,41,41,41,41,45,58,59,56,56,58,58,59,59,59,59,59,59,59,59,44,41.6428566,4579.552,4579.552,4081.77466,4081.77466,4380.441,4380.441,3484.44165,3285.33081,3484.44165,3484.44165,3285.33081,3484.44165,3484.44165,3484.44165,45.974865,38.2088242,0,1.324585,1.30456543,1.30957031,1.30957031,1.30957031,1.30957031,1.33959961,1.17456055,1.17456055,1.17456055,1.17456055,1.17456055,1.1895752,1.17456055,1.1895752,99.55548,9.612858,22.0542259,30.3559952,9.731918,29.1851654,25.0067978,43,2355,7000.978,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,49.5,6141,5921,220,3.58247828,18.682,0,0,0.5071012,310.8086,26.105669,0,0,0,0,0,0,0,0,0,0,0,0,62.57034,100,3.53218341,8.118877,1269509.5,11155661,62.4171944,0,3.32687688,2.30762935,0,36228.0469,0,0,0,0,0,0,0,0,0,0,0.0123706106,1.61159658,3878.8147,8893.768,0.0420496538,100.001213,17.159,0,90005,82535,82536,0,8.299538
07/15/2024 04:27:21,3.85457277,5.26320362,5.41074276,0.9300232,5.85463047,4.03747,1.63496733,6.04804754,2.65514255,0.5058527,4.302728,2.30852962,0.0955402851,0.3037274,15.6149445,3.531289,2.185589,7.206064,8.902126,1.81046724,4.12279367,15.6149445,43,43,44,43,42,42,47,47,49,49,41,41,50,50,50,57,57,56,57,58,58,53,53,51,51,59,59,50,50,50,45.07143,4380.44141,4081.77515,4380.44141,4081.77515,4081.77515,4081.77515,3285.331,3285.331,3285.331,3285.331,3285.331,3285.331,3285.331,3285.331,23.6638,16.420557,0,1.19921875,1.20422363,1.21118164,1.21118164,1.21118164,1.20581055,1.20581055,1.18530273,1.18530273,1.18530273,1.18530273,1.18530273,1.18530273,1.18530273,1.18823242,99.55549,9.637646,22.029438,30.4342651,9.732773,29.18431,25.0089951,43,2355,8000.982,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,49.6875,6141,5921,220,3.58247828,21.047,0,0,0.07860341,315.8164,5.84749365,0,0,0,0,0,0,0,0,0,0,0,0,62.57034,3.21389627,0.208967417,3.446878,4919628.5,979278,62.4171944,0,0.1445029,0.165857971,0,10689.8,0,0,0,0,0,0,0,0,0,0,0.0123759406,1.61161029,5195.259,13377.1338,0.0611436777,100.001213,17.159,0,90005,82535,82536,0,8.299538
07/15/2024 04:27:21,15.6443777,12.29521,14.4257431,13.4973345,21.2135487,19.7975521,22.0130081,15.3958616,14.7562084,13.2753611,17.1358528,12.7625351,30.21059,16.3502579,36.17605,16.8378,30.32635,17.2521286,29.162962,18.7043667,19.3616562,36.17605,43,42,45,44,43,42,41,41,41,41,41,41,41,41,46,57,58,55,56,57,58,59,59,59,59,59,59,59,59,45,41.92857,4579.55371,4081.77637,4081.77637,4081.77637,2190.22144,4081.77637,2090.666,1891.55493,1692.44385,1692.44385,1692.44385,1791.99939,3484.443,1692.44385,26.10178,19.06043,0,1.32373047,1.26867676,1.18371582,1.23376465,1.23864746,0.828125,0.838134766,0.848144531,0.8730469,0.853027344,1.30810547,1.30810547,1.30810547,1.30810547,1.30810547,99.55552,9.586433,22.08065,30.2725525,9.660309,29.2567749,24.8228,44,2355,8000.982,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.0625,6141,5921,220,3.58247828,20.964,0,0,0.05797984,298.7422,4.300209,0,0,0,0,0,0,0,0,0,0,0,0,62.57034,0.0227623265,0.468396068,0.403917938,4642.4585,4358108,62.4171944,0,0.375850439,0.3827313,0,28434.9668,0,0,0,0,0,0,0,0,0,0,0.0123785147,1.61161959,3132.52344,11354.8311,0.047694996,100.001213,17.159,0,90005,82535,82536,0,8.299538
07/15/2024 04:27:22,10.93083,0,10.5759916,0,24.8307533,0,15.7871132,0,7.97119141,0,6.984848,0,6.48874044,3.17056775,0.704515,0,4.913169,7.125574,0,0,4.34712172,24.8307533,43,46,46,45,45,42,41,41,41,41,42,42,42,42,46,57,54,54,55,55,58,59,59,59,59,58,58,58,58,46,42.7857132,4081.77368,2190.22,4081.77368,4081.77368,2190.22,4081.77368,3484.441,3086.21924,3484.441,3484.441,3285.33,1692.44275,3484.441,3484.441,14.22383,7.1626606,0,1.29443359,1.29443359,1.19946289,1.3894043,1.3894043,1.194458,0.8494873,1.2244873,1.2244873,1.20581055,1.21081543,1.185791,1.185791,1.185791,1.185791,99.55546,9.592964,22.07412,30.2931747,9.665741,29.2513428,24.8367538,44,2355,8000.982,0,0,0,0,4.58203125,0.25,0,0,0,0,0,0,0,0,0,50.21875,6141,5921,220,3.58247828,20.783,0,0,0.255532235,299.4922,6.41217232,0,0,0,0,0,0,0,0,0,0,0,0,62.57034,0.5601412,0.222812578,0.8039607,1160265.63,933946,62.4171944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123887593,1.61183119,10803.2236,223165.141,0.770266235,100.001213,17.159,0,90005,82535,82536,0,8.299538
