,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/nvidiagpu/0/temperature/0,/nvidiagpu/0/clock/0,/nvidiagpu/0/clock/1,/nvidiagpu/0/clock/2,/nvidiagpu/0/load/0,/nvidiagpu/0/load/1,/nvidiagpu/0/load/2,/nvidiagpu/0/load/3,/nvidiagpu/0/smalldata/3,/nvidiagpu/0/smalldata/2,/nvidiagpu/0/smalldata/1,/nvidiagpu/0/load/4,/hdd/0/temperature/0,/hdd/0/data/1,/hdd/0/data/2,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Core","GPU Memory","GPU Shader","GPU Core","GPU Frame Buffer","GPU Video Engine","GPU Bus Interface","GPU Memory Total","GPU Memory Used","GPU Memory Free","GPU Memory","Temperature","Host Writes to Controller","Host Reads","Used Space","Temperature","Used Space"
04/06/2020 01:54:51,50,20.95238,53.33333,19.9999981,36.0714264,52,41,40,33,52,3409.72217,3409.72217,3510.008,3409.72217,13.2524433,15.4564648,23.5397129,23.4255924,100.285942,64.37811,5.077839,2.80968475,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,33,73666,12790,51.7009773,35,44.519825
04/06/2020 01:54:54,55.1643181,60.9221344,56.6956749,60.7106438,58.3731956,41,40,39,50,50,3409.72217,3610.294,3610.294,3409.72217,32.1122856,20.4782677,0.06758659,1.18475091,100.285942,70.6253,5.570587,2.31693649,24,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,33,73666,12790,51.7009773,35,44.519825
04/06/2020 01:54:54,68.57143,56.4682541,40.9523773,54.8412666,55.2083321,56,45,56,39,52,3409.678,3409.678,3409.678,3409.678,32.6409531,20.93295,0.0140210716,1.02445936,100.284653,73.23805,5.77666855,2.110855,24,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 01:54:55,32.20339,42.3728828,40.2396278,31.35593,36.5429573,39,40,60,36,60,3610.31152,3610.31152,3409.73877,3510.02515,28.3793774,17.55921,0.0115301767,0.909981,100.28643,75.41505,5.94837952,1.93914413,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:43,36.363636,54.54545,34.8484879,63.636364,47.3484879,41,41,41,39,48,3209.16577,3108.87939,3108.87939,3108.87939,7.818476,7.818681,7.818895,1.63333516E-05,100.28643,75.18126,5.92993927,1.95758438,23,607.5,405.000031,1215,1,0,0,1,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:44,92.85715,93.8775558,92.85714,97.95918,94.38776,58,51,53,49,58,3409.71826,3409.71826,3409.71826,3409.71826,39.179493,27.1452579,0.107557639,1.67989707,100.285828,77.12838,6.083519,1.80400467,23,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:45,80.46875,84.375,85.06944,83.59375,83.37673,44,43,43,38,44,3409.71631,3510.002,3409.71631,3510.002,36.6935272,23.64773,1.10458183,1.50714791,100.285774,74.1204453,5.8462677,2.041256,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:46,75.78125,67.1875,69.79568,75.78125,72.13642,54,50,52,46,54,3409.71655,3409.71655,3409.71655,3409.71655,38.4486656,24.9839859,1.55435014,1.36846149,100.285782,75.78682,5.977703,1.90982056,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:47,90.625,91.40625,93.75,92.1875,91.99219,51,47,49,42,51,3409.71655,3409.71655,3409.71655,3409.71655,39.3296852,25.9792137,1.33440256,1.64250076,100.285774,74.97049,5.913315,1.97420883,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:48,75.78125,79.6875,77.34375,80.46875,78.32031,56,51,54,48,56,3409.71777,3409.71777,3409.71777,3409.71777,37.8986931,25.6416855,0.280282766,1.55234468,100.285812,76.13586,6.005234,1.88228989,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:49,78.90625,77.34375,84.375,82.03125,80.66406,58,52,57,49,58,3409.71143,3409.71143,3409.71143,3409.71143,38.2074966,26.1097927,0.151687115,1.58452451,100.285629,76.12599,6.00445557,1.88306808,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:50,90.625,93.75,89.84375,93.75,91.99219,56,51,53,47,55,3409.72217,3409.72217,3409.72217,3409.72217,38.3511658,26.1081,0.243496567,1.69949794,100.285942,77.6479,6.12449646,1.76302719,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:51,67.96875,75.78125,70.3125,77.34375,72.85156,49,47,52,44,52,3409.716,3409.716,3409.716,3409.716,25.2229137,23.0087013,0.188869879,1.56625593,100.285767,75.98816,5.99358368,1.89394,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:52,84.375,86.71875,84.375,80.46875,83.984375,56,52,54,46,56,3409.716,3409.716,3409.716,3409.716,26.79119,25.0305462,0.0575617142,1.70546436,100.285767,77.5683441,6.11822128,1.76930237,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:53,85.15625,85.15625,87.5,92.1875,87.5,54,50,53,48,54,3409.71826,3409.71826,3409.71826,3409.71826,27.1484928,25.4225769,0.111442134,1.719734,100.285828,77.97295,6.150135,1.73738861,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:54,67.96875,60.9375,56.25,59.375,61.1328125,52,50,52,44,52,3409.71558,3409.71558,3409.71558,3409.71558,24.617136,23.0822868,0.06364158,1.28303134,100.285751,77.98528,6.151108,1.73641586,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:55,16.5302582,27.34375,20.3125,22.65625,21.7106876,42,41,41,38,42,3409.71753,3409.71753,3409.71753,3409.71753,12.9972763,11.6765385,0.06839264,0.733837843,100.285812,78.21956,6.169586,1.71793747,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:56,10.1322117,9.375,5.46875,7.03125,8.001804,35,36,35,33,35,3510.00269,3610.28857,3409.717,3510.00269,6.43112373,5.313075,0.155375838,0.542477,100.285789,78.0269241,6.15439224,1.73313141,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:57,19.53125,19.53125,15.7118082,14.0625,17.2092018,36,38,36,34,38,3610.289,3409.71753,3409.71753,3610.289,10.4615116,8.864201,0.3580232,0.7564466,100.285805,78.67001,6.20511627,1.68240738,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:58,10.15625,7.83730125,4.6875,5.49355125,7.043648,37,36,36,33,37,3810.85938,3810.85938,3810.85938,3810.85938,7.15908527,5.72591925,0.320592642,0.643392,100.285774,78.3940048,6.183346,1.70417786,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:13:59,17.96875,20.98558,19.4110565,18.5937519,19.2397842,43,43,42,40,43,3409.717,3610.28857,3409.717,3810.86,14.2955713,12.7301483,0.2919784,0.7666549,100.2858,78.44421,6.18730545,1.7002182,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:00,11.7931547,16.40625,13.3680582,9.437,12.7511206,37,37,36,34,37,3810.85962,3610.288,3610.288,3610.288,8.526124,7.30501842,0.209766775,0.6422915,100.285782,78.22038,6.169651,1.71787262,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:01,11.6947117,21.09375,12.4278841,15.5288458,15.1862984,37,42,40,37,42,3610.28784,3610.28784,3510.002,3610.28784,9.642762,8.340842,0.207415521,0.6810668,100.285774,78.60942,6.20033646,1.68718719,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:02,10.9375,14.0625,8.59375,1.5625,8.7890625,36,38,36,34,38,3510.003,3510.003,3409.717,3409.717,7.189639,6.091106,0.160145149,0.5719031,100.2858,78.77444,6.213352,1.67417145,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:03,6.25,7.8125,4.6875,7.03125,6.4453125,34,36,35,32,36,3610.28833,3610.28833,3610.28833,3409.7168,6.092226,5.127307,0.100823268,0.490524232,100.285789,78.66663,6.20484924,1.68267441,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:04,3.125,5.46875,3.93105149,10.255456,5.69506264,36,38,36,34,38,3610.28833,3610.28833,3610.28833,3610.28833,5.917354,4.944211,0.076892,0.477815658,100.285789,78.65372,6.20383072,1.68369293,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:05,7.03125,7.03125,3.1129837,8.59375,6.44230843,36,37,36,42,42,3510.003,3510.003,3510.003,3510.003,5.741643,4.88916,0.0640569851,0.459749252,100.2858,78.81032,6.21618271,1.671341,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:06,4.6875,3.125,4.737103,10.0240345,5.64340973,33,34,34,32,34,3409.67285,3610.2417,3610.2417,3509.95728,4.90633965,4.125281,0.0317334,0.418549418,100.284492,78.80814,6.216011,1.6715126,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:07,3.125,12.5,4.6875,8.59375,7.2265625,37,37,35,35,37,3610.33447,3610.33447,3510.04736,3510.04736,5.90566063,5.0322485,0.05486286,0.461970925,100.287064,78.60787,6.20021439,1.68730927,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:08,12.5,25.78125,22.5360565,12.5,18.3293285,37,39,38,36,39,3409.7168,3409.7168,3610.28833,3409.7168,10.8438215,9.330913,0.355199337,0.810175836,100.285782,79.2790146,6.253151,1.63437271,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:09,21.937,29.6875,21.875,18.8368073,23.084074,37,38,38,35,38,3510.00244,3510.00244,3409.71655,3510.00244,12.3122692,10.6722174,0.4026999,0.897055447,100.285782,79.8972,6.3019104,1.58561325,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,24,73666,12790,51.708622,22,44.5198364
04/06/2020 11:14:10,9.375,7.8125,3.91864777,6.25,6.839037,37,37,39,35,39,3509.94629,3409.662,3610.23047,3610.23047,5.55855131,4.5103054,0.137743533,0.512746036,100.28418,80.1262,6.319973,1.56755066,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:11,3.125,3.125,1.53846145,1.53846145,2.3317337,34,35,34,32,35,3610.34424,3409.76978,3610.34424,3610.34424,2.979856,2.374478,0.0128932586,0.373601824,100.287346,80.12465,6.319851,1.56767273,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:12,8.606148,5.46875,6.299603,2.34375,5.67955971,36,38,39,34,39,3510.00317,3510.00317,3510.00317,3510.00317,5.737893,4.670271,0.170219377,0.535809755,100.285805,80.11571,6.319145,1.56837845,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:13,15.5769234,13.28125,11.6466341,10.9375,12.8605785,43,43,38,36,43,3510.00317,3409.71729,3510.00317,3510.00317,8.253796,7.217176,0.06726297,0.6079326,100.285805,80.30413,6.33400726,1.55351639,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:14,17.96875,21.09375,17.96875,14.84375,17.96875,37,37,36,34,37,3510.00122,3610.28687,3409.71533,3409.71533,10.584321,9.046973,0.382227123,0.8372565,100.285751,80.5576553,6.354004,1.53351974,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:15,25.78125,35.9375,28.125,35.4290657,31.3182049,45,46,46,41,46,802.2865,3409.71753,3409.71753,3409.71753,15.45873,13.4774952,0.627974,1.0652988,100.285812,81.90042,6.459915,1.42760849,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:16,5.46875,10.15625,5.46875,6.25,6.8359375,38,42,39,37,42,3409.71729,3510.003,3510.003,3409.71729,5.897071,4.79697227,0.1961897,0.5491973,100.2858,82.14519,6.47922134,1.40830231,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:17,10.15625,9.375,5.46875,5.46875,7.6171875,36,37,37,34,37,3610.28784,3510.0022,3510.0022,3510.0022,6.748337,5.40519476,0.351641983,0.6455799,100.285774,82.2567139,6.488018,1.39950562,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:18,14.0625,6.25,3.14980149,2.36855149,6.45771027,36,36,35,33,36,3810.85962,3510.0022,3610.288,3610.288,5.096238,4.168006,0.0676199645,0.4788925,100.285782,82.20284,6.48376846,1.40375519,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:19,7.8125,3.90625,4.651439,2.34375,4.678488,34,36,34,33,36,3610.28833,3610.28833,3810.85986,3810.85986,4.65471745,3.801023,0.0128667187,0.4430521,100.285789,82.19815,6.48339844,1.40412521,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:20,4.6875,5.46875,2.34375,3.08893919,3.89723778,39,37,36,37,39,3510.00171,3510.00171,3409.71582,3510.00171,4.02368975,3.23571181,0.0220208,0.427203536,100.285759,82.0677643,6.473114,1.41440964,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:21,7.03125,5.49355125,1.5625,0,3.521824,34,36,35,34,36,3610.28955,3510.004,3610.28955,3610.28955,4.24778271,3.447746,0.0372408666,0.44432205,100.28582,81.94332,6.463299,1.42422485,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:22,7.8125,4.6875,7.8125,7.09325075,6.85144043,36,36,35,34,36,3610.288,3610.288,3610.288,3510.00244,5.19078827,4.35175371,0.0201764461,0.455070555,100.285782,81.84398,6.45546341,1.43206024,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:23,7.03125,3.90625,5.420673,5.46875,5.4567337,35,36,35,33,36,3610.28857,3610.28857,3610.28857,3610.28857,4.32879639,3.53578472,0.0174516253,0.435070246,100.285789,81.8331,6.454605,1.43291855,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:24,7.03125,1.5625,3.125,3.90625,3.90625,35,35,34,32,35,3610.288,3610.288,3510.00244,3610.288,4.70561647,3.859723,0.019616859,0.444628537,100.285782,81.76931,6.44957352,1.43795013,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:25,7.03125,1.5625,1.5625,1.5625,2.9296875,34,35,35,32,35,3610.28833,3409.7168,3610.28833,3610.28833,4.308816,3.51312017,0.0208659377,0.43060258,100.285782,81.76036,6.448868,1.43865585,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:26,6.25,5.46875,1.5625,1.5504837,3.70793343,34,35,34,32,35,3610.28784,3610.28784,3409.71631,3610.28784,4.16527367,3.39766145,0.0162046738,0.423461765,100.285774,81.75446,6.4484024,1.43912125,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:27,8.59375,3.125,4.6875,6.299603,5.67646027,34,36,35,33,36,3610.28882,3610.28882,3610.28882,3610.28882,4.419454,3.60087037,0.0274213832,0.433884978,100.2858,81.8136139,6.453068,1.43445587,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:28,10.9375,4.6875,6.25,3.90625,6.4453125,36,36,37,34,37,3610.28784,3610.28784,3510.002,3610.28784,5.1755867,4.006594,0.2893317,0.575260937,100.285774,81.81221,6.452957,1.4345665,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:29,5.46875,7.03125,5.518353,6.959134,6.2443676,35,34,35,32,35,3610.28882,3610.28882,3610.28882,3610.28882,5.28841925,4.178925,0.252681464,0.5604455,100.2858,81.79707,6.451763,1.4357605,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:30,3.90625,5.46875,3.87018919,4.6875,4.48317528,36,34,35,33,35,3610.28833,3610.28833,3610.28833,3610.28833,5.513341,4.320562,0.268799543,0.576225,100.285789,81.69715,6.443882,1.44364166,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:31,6.287205,5.46875,3.93105149,2.36855149,4.51388359,34,34,35,33,35,3610.288,3610.288,3610.288,3610.288,4.005854,3.21066785,0.0370497145,0.4285601,100.285782,81.69004,6.443321,1.44420242,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:32,9.326923,9.375,7.764423,8.545673,8.753014,52,49,50,45,52,3409.7168,3409.7168,3409.7168,3409.7168,5.90834045,5.23454762,0.0171559155,0.482721567,100.285789,83.20716,6.56298447,1.32453918,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:33,24.21875,25,24.3799572,26.7237072,25.0806084,36,36,35,34,36,3610.28857,3610.28857,3409.7168,3610.28857,12.9850292,11.8705883,0.02760602,0.6750038,100.285789,82.3495255,6.49533844,1.39218521,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:34,3.125,0,3.90625,3.08893919,2.53005028,34,34,34,32,34,3610.28833,3610.28833,3610.28833,3610.28833,3.925488,3.091991,0.0139801363,0.4037146,100.285789,81.87257,6.457718,1.42980576,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:35,1.5625,1.5625,2.34375,2.36855149,1.95932388,34,34,35,32,34,3610.288,3610.288,3610.288,3610.288,3.006301,2.35065174,0.0257153362,0.376830965,100.285782,81.87222,6.457691,1.42983246,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:36,3.90625,3.125,3.125,2.34375,3.125,33,34,34,32,34,3610.28833,3610.28833,3510.00269,3610.28833,2.7689786,2.22059512,0.0130451918,0.36623618,100.285789,81.85225,6.45611572,1.43140793,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:37,15.625,20.3125,16.3341351,17.0552845,17.3317318,42,44,42,38,44,3509.99976,3509.99976,3509.99976,3509.99976,8.661583,7.32133436,0.400257438,0.751096547,100.285713,82.21411,6.48465729,1.40286636,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:38,12.5,21.09375,10.21825,13.34325,14.2888184,41,41,42,40,42,3510.00537,3510.00537,3409.71948,3510.00537,10.8129416,9.003209,0.595598042,0.880198658,100.285866,82.21682,6.484871,1.40265274,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:39,15.3846149,19.23077,9.195805,8.391607,13.0506935,48,42,39,37,48,3610.28613,3409.71484,3409.71484,3409.71484,9.436881,7.793911,0.46344927,0.809299767,100.285728,82.3318253,6.49394226,1.39358139,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7033043,19,44.5198364
04/06/2020 11:14:40,5.555558,10.3174572,6.349206,6.349206,7.14285946,34,35,35,32,35,3810.86182,3610.29028,3510.00439,3610.29028,6.95639229,5.49291372,0.544528365,0.7085798,100.285835,82.37018,6.49696732,1.39055634,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:41,3.90625,3.125,2.34375,4.6875,3.515625,33,34,34,32,34,3510.00244,3610.28833,3510.00244,3610.28833,2.90092278,2.31172132,0.0155149084,0.3705325,100.285789,82.37105,6.497036,1.39048767,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:42,3.13739777,6.25,2.34375,3.125,3.714037,34,35,34,32,35,3409.71631,3810.85938,3810.85938,3810.85938,4.422284,3.71387672,0.0202455018,0.417007953,100.285774,82.2509155,6.48756027,1.39996338,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:43,6.9711566,6.25,7.03125,6.25,6.62560463,36,37,36,36,37,3409.71533,3409.71533,3610.28687,3610.28687,5.767797,4.789847,0.1093836,0.488640815,100.285751,82.25749,6.488079,1.39944458,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:44,11.71875,10.9375,12.5,12.5,11.9140625,35,37,35,33,37,3610.28857,3610.28857,3610.28857,3409.717,7.976539,6.85407,0.0927087739,0.5609306,100.2858,81.6025543,6.43642044,1.45110321,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:45,4.6875,2.34375,2.34375,4.6875,3.515625,35,36,35,32,36,3610.28882,3610.28882,3610.28882,3510.00317,4.30102158,3.43799758,0.04558934,0.445030063,100.285805,81.59162,6.43555832,1.45196533,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:46,4.6875,1.5625,2.34375,2.34375,2.734375,35,36,35,33,36,3510.003,3510.003,3610.28857,3610.28857,4.10561,3.32755446,0.02487914,0.420065284,100.2858,80.98688,6.38785934,1.49966431,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:47,7.8125,3.125,3.90625,2.34375,4.296875,38,40,44,36,44,3610.288,3610.288,3610.288,3510.0022,4.854603,4.04525948,0.0131304059,0.4349447,100.285782,81.03931,6.39199448,1.49552917,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:48,4.6875,5.46875,4.6875,2.34375,4.296875,36,36,35,33,36,3610.2876,3610.2876,3510.002,3409.716,5.710398,4.81587124,0.02572279,0.486707121,100.285767,78.86221,6.220276,1.66724777,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:49,5.46875,3.125,3.90625,1.5625,3.515625,35,36,35,33,36,3810.86084,3409.71753,3610.289,3610.289,4.361721,3.55055451,0.0137218321,0.424283922,100.285812,78.85956,6.220066,1.66745758,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:50,7.8125,5.4567337,3.90625,4.6875,5.465746,37,38,37,35,38,3510.002,3510.002,3409.71631,3409.71631,5.89960051,4.66069841,0.2870036,0.579890668,100.285774,78.86149,6.22021866,1.667305,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:51,9.375,7.8125,10.15625,6.27480125,8.404636,37,38,36,34,38,3510.0022,3510.0022,3510.0022,3510.0022,6.172814,4.75007,0.438800484,0.6641222,100.285774,78.86023,6.22011948,1.66740417,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:52,11.71875,7.8125,12.5,9.326923,10.3395462,43,41,40,37,43,3510.00342,3510.00342,3409.71777,3409.71777,8.573197,6.927576,0.5600091,0.768505752,100.285812,79.111,6.23989868,1.647625,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
04/06/2020 11:14:53,15.625,11.71875,12.5,13.28125,13.28125,37,38,38,36,38,3509.98828,3509.98828,3509.98828,3509.98828,9.0804615,7.26152,0.632037342,0.853030264,100.285378,79.13842,6.24206161,1.645462,0,607.5,405.000031,1215,0,0,0,0,4096,75,4021,1.83105469,25,73669,12792,51.7031937,20,44.5198364
